log_id,user_id,action,case_id,timestamp,ip_address
LOG005980,USR0031,Downloaded Report,CASE004997,2026-06-09 14:12:00,10.216.57.240
LOG003068,USR0019,Updated Evidence,CASE000100,2026-06-09 14:14:00,10.107.125.199
LOG004356,USR0015,Updated Evidence,CASE005311,2026-06-09 14:17:00,10.107.195.23
LOG004897,USR0032,Updated Evidence,CASE000187,2026-06-09 14:23:00,10.152.27.248
LOG000607,USR0021,Searched Entity,,2026-06-09 14:30:00,10.202.184.174
LOG001706,USR0007,Downloaded Report,CASE004275,2026-06-09 14:32:00,10.99.241.209
LOG004814,USR0008,Viewed Suspect Profile,CASE002895,2026-06-09 14:42:00,10.204.30.217
LOG004025,USR0006,Updated Evidence,CASE005967,2026-06-09 14:45:00,10.245.32.57
LOG005589,USR0022,Searched Entity,,2026-06-09 14:50:00,10.253.232.147
LOG000132,USR0014,Viewed Suspect Profile,CASE007430,2026-06-09 14:50:00,10.243.17.160
LOG005787,USR0002,Downloaded Report,CASE008645,2026-06-09 14:53:00,10.207.68.187
LOG001022,USR0016,Updated Evidence,CASE000643,2026-06-09 14:55:00,10.249.238.223
LOG001272,USR0029,Viewed Case,CASE005258,2026-06-09 15:09:00,10.95.16.217
LOG002299,USR0025,Updated Evidence,CASE001203,2026-06-09 15:10:00,10.202.45.142
LOG000813,USR0017,Viewed Suspect Profile,CASE006676,2026-06-09 15:11:00,10.29.5.49
LOG003477,USR0008,Viewed Case,CASE007607,2026-06-09 15:27:00,10.139.254.19
LOG002557,USR0010,Searched Entity,,2026-06-09 15:30:00,10.105.114.27
LOG004233,USR0030,Downloaded Report,CASE006084,2026-06-09 15:33:00,10.16.81.208
LOG005008,USR0017,Viewed Case,CASE004283,2026-06-09 15:35:00,10.94.27.30
LOG003733,USR0012,Updated Evidence,CASE008362,2026-06-09 15:36:00,10.135.197.138
LOG000518,USR0014,Viewed Case,CASE006722,2026-06-09 15:40:00,10.134.237.52
LOG002643,USR0027,Downloaded Report,CASE003555,2026-06-09 15:44:00,10.78.105.26
LOG003395,USR0007,Searched Entity,,2026-06-09 15:57:00,10.136.68.21
LOG001649,USR0003,Downloaded Report,CASE007092,2026-06-09 16:01:00,10.232.254.21
LOG002487,USR0017,Updated Evidence,CASE005178,2026-06-09 16:01:00,10.164.130.173
LOG004093,USR0033,Viewed Case,CASE003389,2026-06-09 16:19:00,10.0.78.116
LOG000981,USR0024,Viewed Case,CASE000170,2026-06-09 16:21:00,10.34.168.232
LOG003510,USR0007,Updated Evidence,CASE000859,2026-06-09 16:27:00,10.159.128.2
LOG003461,USR0018,Updated Evidence,CASE005769,2026-06-09 16:28:00,10.203.69.130
LOG004101,USR0011,Viewed Case,CASE000686,2026-06-09 16:35:00,10.204.10.53
LOG001987,USR0031,Searched Entity,,2026-06-09 16:40:00,10.73.243.100
LOG004394,USR0014,Viewed Suspect Profile,CASE008716,2026-06-09 16:42:00,10.97.41.15
LOG003571,USR0031,Viewed Case,CASE008470,2026-06-09 16:49:00,10.205.209.247
LOG004152,USR0011,Viewed Suspect Profile,CASE006245,2026-06-09 17:05:00,10.254.245.193
LOG005633,USR0009,Searched Entity,,2026-06-09 17:05:00,10.228.52.69
LOG004223,USR0006,Downloaded Report,CASE002901,2026-06-09 17:07:00,10.103.188.52
LOG004008,USR0005,Updated Evidence,CASE006900,2026-06-09 17:10:00,10.4.108.186
LOG005290,USR0026,Viewed Suspect Profile,CASE009074,2026-06-09 17:13:00,10.13.249.54
LOG002851,USR0002,Updated Evidence,CASE006569,2026-06-09 17:18:00,10.71.39.23
LOG001650,USR0002,Searched Entity,,2026-06-09 17:18:00,10.185.9.35
LOG004969,USR0008,Viewed Suspect Profile,CASE006293,2026-06-09 17:18:00,10.241.142.91
LOG001173,USR0033,Updated Evidence,CASE007828,2026-06-09 17:27:00,10.168.164.238
LOG005379,USR0020,Viewed Case,CASE005820,2026-06-09 17:31:00,10.8.181.61
LOG002554,USR0032,Updated Evidence,CASE009481,2026-06-09 17:40:00,10.71.200.136
LOG003025,USR0026,Viewed Suspect Profile,CASE002159,2026-06-09 17:41:00,10.130.174.198
LOG001941,USR0028,Updated Evidence,CASE000198,2026-06-09 17:42:00,10.12.171.184
LOG003254,USR0025,Updated Evidence,CASE000083,2026-06-09 17:59:00,10.197.62.111
LOG005852,USR0010,Searched Entity,,2026-06-09 18:19:00,10.164.114.226
LOG005883,USR0016,Searched Entity,,2026-06-09 18:19:00,10.251.30.190
LOG004094,USR0013,Searched Entity,,2026-06-09 18:24:00,10.141.151.28
LOG002267,USR0024,Downloaded Report,CASE005441,2026-06-09 18:28:00,10.12.110.214
LOG005508,USR0032,Viewed Suspect Profile,CASE004193,2026-06-09 18:34:00,10.86.63.233
LOG003744,USR0015,Viewed Suspect Profile,CASE009099,2026-06-09 18:39:00,10.247.24.137
LOG000509,USR0030,Viewed Case,CASE000147,2026-06-09 18:41:00,10.251.84.131
LOG000158,USR0032,Viewed Suspect Profile,CASE007686,2026-06-09 18:55:00,10.34.28.223
LOG000864,USR0016,Updated Evidence,CASE008995,2026-06-09 19:00:00,10.119.153.132
LOG002382,USR0015,Searched Entity,,2026-06-09 19:10:00,10.249.52.143
LOG004366,USR0029,Updated Evidence,CASE003787,2026-06-09 19:12:00,10.201.102.116
LOG005783,USR0022,Searched Entity,,2026-06-09 19:12:00,10.145.254.107
LOG005720,USR0027,Viewed Case,CASE009368,2026-06-09 19:24:00,10.243.127.121
LOG003296,USR0032,Updated Evidence,CASE000247,2026-06-09 19:34:00,10.160.159.224
LOG003915,USR0017,Searched Entity,,2026-06-09 19:34:00,10.61.164.172
LOG005913,USR0008,Viewed Case,CASE006573,2026-06-09 19:36:00,10.199.241.69
LOG001555,USR0029,Updated Evidence,CASE002238,2026-06-09 19:58:00,10.214.148.243
LOG005063,USR0009,Viewed Case,CASE005994,2026-06-09 19:58:00,10.217.202.6
LOG004408,USR0001,Updated Evidence,CASE000240,2026-06-09 20:03:00,10.144.245.54
LOG005869,USR0013,Downloaded Report,CASE002791,2026-06-09 20:07:00,10.173.107.162
LOG000270,USR0021,Searched Entity,,2026-06-09 20:09:00,10.234.167.170
LOG000610,USR0020,Updated Evidence,CASE001616,2026-06-09 20:09:00,10.95.223.250
LOG005092,USR0003,Searched Entity,,2026-06-09 20:21:00,10.139.3.50
LOG000486,USR0028,Updated Evidence,CASE001169,2026-06-09 20:28:00,10.246.199.35
LOG005654,USR0005,Searched Entity,,2026-06-09 20:29:00,10.227.162.60
LOG003526,USR0025,Downloaded Report,CASE000398,2026-06-09 20:29:00,10.85.105.201
LOG003185,USR0016,Updated Evidence,CASE005438,2026-06-09 20:41:00,10.210.130.49
LOG000704,USR0025,Searched Entity,,2026-06-09 20:46:00,10.204.222.3
LOG003998,USR0017,Viewed Case,CASE005393,2026-06-09 20:48:00,10.51.91.27
LOG001207,USR0022,Downloaded Report,CASE001115,2026-06-09 20:55:00,10.243.112.126
LOG000395,USR0029,Viewed Case,CASE005045,2026-06-10 08:02:00,10.58.240.65
LOG000185,USR0017,Viewed Suspect Profile,CASE003836,2026-06-10 08:14:00,10.118.27.153
LOG000488,USR0002,Downloaded Report,CASE003259,2026-06-10 08:32:00,10.247.229.144
LOG001907,USR0007,Updated Evidence,CASE000782,2026-06-10 08:38:00,10.94.17.113
LOG004519,USR0021,Downloaded Report,CASE007828,2026-06-10 08:38:00,10.51.84.67
LOG002181,USR0022,Searched Entity,,2026-06-10 08:49:00,10.253.26.66
LOG004650,USR0027,Viewed Case,CASE000624,2026-06-10 09:02:00,10.51.196.209
LOG005314,USR0002,Downloaded Report,CASE008079,2026-06-10 09:07:00,10.85.141.83
LOG005359,USR0015,Updated Evidence,CASE003730,2026-06-10 09:16:00,10.255.223.59
LOG003994,USR0019,Viewed Suspect Profile,CASE000474,2026-06-10 09:22:00,10.212.129.94
LOG001525,USR0031,Downloaded Report,CASE008652,2026-06-10 09:27:00,10.28.90.234
LOG004722,USR0008,Searched Entity,,2026-06-10 09:38:00,10.245.130.200
LOG004235,USR0002,Viewed Case,CASE009297,2026-06-10 09:42:00,10.41.134.237
LOG002773,USR0022,Viewed Suspect Profile,CASE009644,2026-06-10 09:45:00,10.162.196.139
LOG000911,USR0019,Downloaded Report,CASE003462,2026-06-10 09:45:00,10.116.16.38
LOG004543,USR0018,Downloaded Report,CASE000222,2026-06-10 09:46:00,10.234.78.65
LOG004463,USR0003,Searched Entity,,2026-06-10 09:46:00,10.145.209.25
LOG003752,USR0004,Viewed Case,CASE002374,2026-06-10 09:47:00,10.26.16.185
LOG004241,USR0009,Viewed Case,CASE007781,2026-06-10 09:51:00,10.3.17.74
LOG003997,USR0007,Viewed Suspect Profile,CASE000130,2026-06-10 09:53:00,10.171.172.126
LOG002614,USR0009,Viewed Case,CASE009060,2026-06-10 10:12:00,10.161.244.225
LOG005813,USR0026,Updated Evidence,CASE002029,2026-06-10 10:23:00,10.106.186.18
LOG003409,USR0014,Viewed Suspect Profile,CASE008072,2026-06-10 10:24:00,10.206.241.7
LOG000892,USR0003,Updated Evidence,CASE002803,2026-06-10 10:38:00,10.136.178.118
LOG004702,USR0032,Viewed Case,CASE008626,2026-06-10 10:46:00,10.40.19.202
LOG001724,USR0031,Viewed Suspect Profile,CASE008645,2026-06-10 10:50:00,10.220.87.129
LOG000256,USR0010,Viewed Case,CASE006864,2026-06-10 10:51:00,10.76.128.138
LOG002980,USR0019,Downloaded Report,CASE003493,2026-06-10 10:56:00,10.72.178.64
LOG005811,USR0019,Viewed Case,CASE000960,2026-06-10 11:00:00,10.241.182.97
LOG003283,USR0007,Searched Entity,,2026-06-10 11:04:00,10.181.124.157
LOG000713,USR0015,Updated Evidence,CASE001547,2026-06-10 11:09:00,10.63.3.155
LOG002956,USR0004,Searched Entity,,2026-06-10 11:11:00,10.49.185.31
LOG003899,USR0010,Viewed Suspect Profile,CASE009312,2026-06-10 11:14:00,10.167.62.64
LOG001882,USR0022,Viewed Suspect Profile,CASE007495,2026-06-10 11:17:00,10.216.200.82
LOG004354,USR0012,Viewed Case,CASE006391,2026-06-10 11:18:00,10.194.17.90
LOG000326,USR0002,Downloaded Report,CASE008634,2026-06-10 11:20:00,10.152.37.138
LOG004592,USR0032,Downloaded Report,CASE000995,2026-06-10 11:31:00,10.130.84.155
LOG001737,USR0011,Viewed Case,CASE007253,2026-06-10 11:32:00,10.233.227.95
LOG005495,USR0012,Updated Evidence,CASE009942,2026-06-10 11:39:00,10.242.224.101
LOG003807,USR0028,Downloaded Report,CASE005754,2026-06-10 11:46:00,10.137.168.12
LOG005365,USR0008,Searched Entity,,2026-06-10 11:48:00,10.66.80.165
LOG004954,USR0025,Viewed Case,CASE005692,2026-06-10 11:57:00,10.174.249.157
LOG004987,USR0017,Updated Evidence,CASE002141,2026-06-10 12:02:00,10.185.238.45
LOG002133,USR0022,Updated Evidence,CASE002619,2026-06-10 12:21:00,10.216.205.117
LOG004914,USR0015,Updated Evidence,CASE000692,2026-06-10 12:31:00,10.213.152.171
LOG003397,USR0006,Downloaded Report,CASE007215,2026-06-10 12:43:00,10.140.199.210
LOG003412,USR0001,Viewed Suspect Profile,CASE002681,2026-06-10 12:47:00,10.214.147.53
LOG003885,USR0020,Updated Evidence,CASE005947,2026-06-10 12:54:00,10.221.140.198
LOG002796,USR0032,Updated Evidence,CASE001724,2026-06-10 13:01:00,10.157.113.135
LOG003217,USR0028,Updated Evidence,CASE000294,2026-06-10 13:18:00,10.230.26.97
LOG000845,USR0032,Viewed Case,CASE002246,2026-06-10 13:23:00,10.113.175.231
LOG001410,USR0005,Viewed Suspect Profile,CASE000742,2026-06-10 13:25:00,10.206.34.152
LOG003696,USR0022,Viewed Case,CASE007430,2026-06-10 13:28:00,10.250.19.173
LOG001249,USR0010,Downloaded Report,CASE001407,2026-06-10 13:28:00,10.81.249.63
LOG005078,USR0016,Searched Entity,,2026-06-10 13:41:00,10.200.58.172
LOG002138,USR0025,Downloaded Report,CASE004486,2026-06-10 13:41:00,10.129.216.167
LOG002728,USR0001,Searched Entity,,2026-06-10 13:46:00,10.16.156.83
LOG001940,USR0031,Downloaded Report,CASE009945,2026-06-10 13:56:00,10.164.31.197
LOG003334,USR0033,Updated Evidence,CASE006876,2026-06-10 14:05:00,10.24.215.132
LOG003207,USR0006,Viewed Case,CASE000485,2026-06-10 14:09:00,10.225.12.93
LOG005738,USR0026,Downloaded Report,CASE007401,2026-06-10 14:10:00,10.243.165.6
LOG001140,USR0028,Searched Entity,,2026-06-10 14:18:00,10.46.229.160
LOG002735,USR0022,Viewed Case,CASE002489,2026-06-10 14:27:00,10.88.245.63
LOG004631,USR0015,Updated Evidence,CASE004865,2026-06-10 14:29:00,10.137.174.206
LOG000444,USR0011,Updated Evidence,CASE003501,2026-06-10 14:42:00,10.132.84.15
LOG005751,USR0012,Downloaded Report,CASE002216,2026-06-10 14:43:00,10.169.216.127
LOG005653,USR0002,Viewed Case,CASE005769,2026-06-10 14:43:00,10.252.42.106
LOG005134,USR0017,Viewed Case,CASE005028,2026-06-10 14:57:00,10.24.62.85
LOG005880,USR0005,Searched Entity,,2026-06-10 15:02:00,10.150.51.73
LOG002629,USR0022,Viewed Suspect Profile,CASE001359,2026-06-10 15:06:00,10.114.212.147
LOG000847,USR0008,Downloaded Report,CASE000508,2026-06-10 15:09:00,10.247.203.93
LOG002305,USR0030,Searched Entity,,2026-06-10 15:10:00,10.18.144.94
LOG005826,USR0012,Downloaded Report,CASE009220,2026-06-10 15:10:00,10.157.183.224
LOG001175,USR0033,Searched Entity,,2026-06-10 15:23:00,10.153.141.37
LOG000780,USR0025,Downloaded Report,CASE006756,2026-06-10 15:25:00,10.252.217.227
LOG005040,USR0032,Downloaded Report,CASE005821,2026-06-10 15:26:00,10.36.20.61
LOG003147,USR0030,Viewed Case,CASE005246,2026-06-10 15:32:00,10.213.122.63
LOG004221,USR0005,Searched Entity,,2026-06-10 15:44:00,10.248.211.89
LOG003754,USR0019,Downloaded Report,CASE001621,2026-06-10 16:11:00,10.34.96.33
LOG005028,USR0022,Viewed Case,CASE001989,2026-06-10 16:27:00,10.38.39.130
LOG002003,USR0007,Viewed Suspect Profile,CASE003345,2026-06-10 16:29:00,10.48.134.112
LOG000128,USR0022,Searched Entity,,2026-06-10 16:36:00,10.233.77.43
LOG000636,USR0028,Downloaded Report,CASE000930,2026-06-10 16:37:00,10.45.0.60
LOG005946,USR0009,Downloaded Report,CASE000131,2026-06-10 16:37:00,10.49.241.17
LOG000168,USR0008,Viewed Suspect Profile,CASE007235,2026-06-10 16:46:00,10.180.64.61
LOG005856,USR0026,Searched Entity,,2026-06-10 16:53:00,10.20.103.105
LOG004446,USR0017,Viewed Case,CASE003394,2026-06-10 17:01:00,10.10.25.140
LOG005885,USR0021,Updated Evidence,CASE001514,2026-06-10 17:02:00,10.4.101.90
LOG003063,USR0004,Viewed Suspect Profile,CASE001226,2026-06-10 17:09:00,10.26.73.211
LOG005271,USR0008,Searched Entity,,2026-06-10 17:11:00,10.102.164.104
LOG002242,USR0031,Searched Entity,,2026-06-10 17:17:00,10.83.1.105
LOG005961,USR0007,Viewed Suspect Profile,CASE007868,2026-06-10 17:18:00,10.138.226.109
LOG004882,USR0027,Searched Entity,,2026-06-10 17:19:00,10.69.228.185
LOG000104,USR0026,Viewed Suspect Profile,CASE001164,2026-06-10 17:25:00,10.5.236.71
LOG000352,USR0027,Updated Evidence,CASE005998,2026-06-10 17:26:00,10.87.1.151
LOG004989,USR0011,Viewed Suspect Profile,CASE003715,2026-06-10 17:28:00,10.17.93.94
LOG000194,USR0003,Downloaded Report,CASE005513,2026-06-10 17:36:00,10.19.28.111
LOG002378,USR0029,Downloaded Report,CASE004429,2026-06-10 17:47:00,10.3.156.87
LOG002743,USR0006,Searched Entity,,2026-06-10 17:51:00,10.166.59.174
LOG005930,USR0022,Updated Evidence,CASE008317,2026-06-10 18:08:00,10.252.20.159
LOG000830,USR0011,Searched Entity,,2026-06-10 18:12:00,10.70.223.239
LOG001304,USR0003,Downloaded Report,CASE000386,2026-06-10 18:13:00,10.2.128.181
LOG000345,USR0013,Updated Evidence,CASE000308,2026-06-10 18:17:00,10.233.169.207
LOG005566,USR0030,Downloaded Report,CASE001741,2026-06-10 18:20:00,10.190.133.136
LOG000551,USR0021,Viewed Suspect Profile,CASE003904,2026-06-10 18:23:00,10.172.140.92
LOG000872,USR0018,Viewed Case,CASE000349,2026-06-10 18:24:00,10.5.192.69
LOG003005,USR0030,Updated Evidence,CASE003193,2026-06-10 18:36:00,10.202.156.233
LOG001039,USR0004,Searched Entity,,2026-06-10 18:43:00,10.65.118.153
LOG002257,USR0011,Updated Evidence,CASE005507,2026-06-10 18:45:00,10.75.142.61
LOG001411,USR0009,Viewed Case,CASE004323,2026-06-10 18:45:00,10.230.159.143
LOG000929,USR0021,Searched Entity,,2026-06-10 18:46:00,10.93.230.29
LOG000458,USR0003,Downloaded Report,CASE004142,2026-06-10 18:54:00,10.135.79.89
LOG000437,USR0025,Searched Entity,,2026-06-10 18:58:00,10.150.211.22
LOG003428,USR0026,Searched Entity,,2026-06-10 19:09:00,10.209.222.48
LOG003906,USR0029,Downloaded Report,CASE004884,2026-06-10 19:10:00,10.71.70.65
LOG003445,USR0010,Downloaded Report,CASE000325,2026-06-10 19:27:00,10.193.43.194
LOG004570,USR0020,Viewed Case,CASE000624,2026-06-10 19:28:00,10.53.114.37
LOG000682,USR0023,Searched Entity,,2026-06-10 19:28:00,10.130.3.100
LOG005224,USR0022,Viewed Suspect Profile,CASE008815,2026-06-10 19:32:00,10.196.76.95
LOG002579,USR0019,Viewed Case,CASE005526,2026-06-10 19:36:00,10.237.215.65
LOG003749,USR0024,Updated Evidence,CASE005874,2026-06-10 19:42:00,10.184.248.144
LOG003946,USR0008,Viewed Suspect Profile,CASE005361,2026-06-10 19:45:00,10.166.171.31
LOG004389,USR0011,Downloaded Report,CASE008788,2026-06-10 19:51:00,10.254.153.190
LOG000866,USR0031,Updated Evidence,CASE005329,2026-06-10 19:52:00,10.157.140.218
LOG005341,USR0010,Viewed Suspect Profile,CASE004147,2026-06-10 19:58:00,10.217.214.237
LOG002390,USR0004,Viewed Suspect Profile,CASE004790,2026-06-10 20:11:00,10.229.49.71
LOG002734,USR0017,Viewed Suspect Profile,CASE005726,2026-06-10 20:22:00,10.98.152.182
LOG004502,USR0030,Updated Evidence,CASE003830,2026-06-10 20:34:00,10.67.2.208
LOG005772,USR0013,Searched Entity,,2026-06-10 20:35:00,10.54.54.33
LOG005402,USR0020,Viewed Suspect Profile,CASE009074,2026-06-10 20:35:00,10.118.38.89
LOG001602,USR0006,Downloaded Report,CASE005240,2026-06-10 20:49:00,10.28.221.99
LOG002102,USR0001,Updated Evidence,CASE005509,2026-06-10 20:52:00,10.123.113.178
LOG000967,USR0008,Downloaded Report,CASE005493,2026-06-10 20:54:00,10.125.189.115
LOG001451,USR0015,Searched Entity,,2026-06-11 08:12:00,10.227.114.76
LOG000485,USR0011,Downloaded Report,CASE009280,2026-06-11 08:13:00,10.221.195.134
LOG002298,USR0021,Viewed Suspect Profile,CASE002662,2026-06-11 08:26:00,10.12.133.30
LOG000435,USR0007,Updated Evidence,CASE000458,2026-06-11 08:30:00,10.52.28.121
LOG003962,USR0021,Viewed Suspect Profile,CASE002264,2026-06-11 08:34:00,10.168.110.186
LOG002853,USR0031,Viewed Suspect Profile,CASE008413,2026-06-11 08:36:00,10.106.245.35
LOG003129,USR0002,Updated Evidence,CASE007535,2026-06-11 08:43:00,10.150.45.225
LOG000227,USR0010,Searched Entity,,2026-06-11 08:46:00,10.57.148.115
LOG005646,USR0001,Viewed Suspect Profile,CASE003434,2026-06-11 08:53:00,10.51.248.16
LOG000172,USR0019,Viewed Suspect Profile,CASE004790,2026-06-11 08:57:00,10.238.171.213
LOG003180,USR0015,Updated Evidence,CASE007019,2026-06-11 09:00:00,10.174.96.248
LOG004703,USR0011,Searched Entity,,2026-06-11 09:01:00,10.105.6.141
LOG004557,USR0023,Updated Evidence,CASE005288,2026-06-11 09:06:00,10.169.108.21
LOG000082,USR0009,Downloaded Report,CASE005115,2026-06-11 09:16:00,10.85.165.222
LOG000325,USR0016,Searched Entity,,2026-06-11 09:26:00,10.91.203.102
LOG002149,USR0032,Downloaded Report,CASE000896,2026-06-11 09:26:00,10.191.204.146
LOG003093,USR0013,Downloaded Report,CASE003188,2026-06-11 09:46:00,10.231.233.85
LOG000707,USR0019,Viewed Case,CASE009223,2026-06-11 09:57:00,10.254.67.53
LOG004425,USR0022,Viewed Case,CASE008079,2026-06-11 10:00:00,10.9.191.49
LOG000938,USR0008,Viewed Suspect Profile,CASE001948,2026-06-11 10:02:00,10.61.104.95
LOG004768,USR0017,Searched Entity,,2026-06-11 10:09:00,10.153.234.196
LOG005018,USR0023,Updated Evidence,CASE005239,2026-06-11 10:18:00,10.41.34.64
LOG003503,USR0027,Viewed Suspect Profile,CASE007104,2026-06-11 10:22:00,10.174.139.170
LOG002335,USR0028,Viewed Case,CASE000588,2026-06-11 10:23:00,10.171.165.233
LOG003651,USR0031,Searched Entity,,2026-06-11 10:26:00,10.171.137.32
LOG005520,USR0032,Updated Evidence,CASE007686,2026-06-11 10:32:00,10.116.76.8
LOG001583,USR0027,Viewed Suspect Profile,CASE007547,2026-06-11 10:46:00,10.169.156.40
LOG001852,USR0001,Searched Entity,,2026-06-11 10:51:00,10.196.27.176
LOG003552,USR0014,Viewed Case,CASE001891,2026-06-11 10:56:00,10.71.107.150
LOG005282,USR0006,Downloaded Report,CASE002583,2026-06-11 11:04:00,10.97.11.59
LOG002684,USR0021,Downloaded Report,CASE007834,2026-06-11 11:21:00,10.14.197.38
LOG005358,USR0025,Viewed Suspect Profile,CASE000275,2026-06-11 11:24:00,10.26.48.254
LOG005708,USR0016,Downloaded Report,CASE009281,2026-06-11 11:24:00,10.48.233.145
LOG003637,USR0029,Viewed Suspect Profile,CASE006112,2026-06-11 11:25:00,10.150.93.34
LOG000287,USR0022,Updated Evidence,CASE006530,2026-06-11 11:36:00,10.245.13.210
LOG005511,USR0017,Downloaded Report,CASE007313,2026-06-11 11:42:00,10.196.21.246
LOG001363,USR0028,Updated Evidence,CASE002986,2026-06-11 11:50:00,10.203.254.66
LOG005080,USR0032,Searched Entity,,2026-06-11 12:00:00,10.143.219.97
LOG002652,USR0031,Downloaded Report,CASE007945,2026-06-11 12:02:00,10.163.184.206
LOG005179,USR0009,Downloaded Report,CASE008033,2026-06-11 12:07:00,10.84.190.16
LOG005239,USR0025,Downloaded Report,CASE003096,2026-06-11 12:08:00,10.220.207.46
LOG003259,USR0022,Viewed Case,CASE000086,2026-06-11 12:09:00,10.128.70.108
LOG002686,USR0020,Viewed Case,CASE007402,2026-06-11 12:21:00,10.82.94.152
LOG003213,USR0014,Searched Entity,,2026-06-11 12:27:00,10.217.231.222
LOG002086,USR0013,Updated Evidence,CASE009822,2026-06-11 12:29:00,10.47.224.142
LOG004845,USR0006,Downloaded Report,CASE009728,2026-06-11 12:30:00,10.246.96.15
LOG001862,USR0028,Viewed Case,CASE008501,2026-06-11 12:37:00,10.98.187.227
LOG001496,USR0001,Downloaded Report,CASE003611,2026-06-11 12:43:00,10.74.237.23
LOG005196,USR0013,Downloaded Report,CASE004526,2026-06-11 12:49:00,10.232.22.118
LOG001802,USR0026,Updated Evidence,CASE001436,2026-06-11 12:57:00,10.243.213.1
LOG004984,USR0030,Viewed Case,CASE006129,2026-06-11 13:01:00,10.94.56.188
LOG002950,USR0015,Searched Entity,,2026-06-11 13:02:00,10.28.122.254
LOG005218,USR0022,Viewed Suspect Profile,CASE004290,2026-06-11 13:06:00,10.53.61.223
LOG002648,USR0032,Viewed Case,CASE004107,2026-06-11 13:09:00,10.184.45.69
LOG001389,USR0021,Searched Entity,,2026-06-11 13:10:00,10.17.80.59
LOG000046,USR0020,Viewed Suspect Profile,CASE005240,2026-06-11 13:13:00,10.51.219.235
LOG004183,USR0012,Searched Entity,,2026-06-11 13:17:00,10.146.187.238
LOG003209,USR0010,Viewed Suspect Profile,CASE004465,2026-06-11 13:18:00,10.201.172.245
LOG002084,USR0001,Searched Entity,,2026-06-11 13:20:00,10.114.94.4
LOG002886,USR0019,Updated Evidence,CASE004296,2026-06-11 13:20:00,10.127.197.38
LOG004251,USR0030,Downloaded Report,CASE006674,2026-06-11 13:21:00,10.80.235.216
