CaseCategoryID,LookupValue
15468,Zero FIR
15469,Zero FIR
15470,FIR
15471,PAR
15472,Zero FIR
15473,Zero FIR
15474,PAR
15475,Zero FIR
15476,Zero FIR
15477,UDR
15478,PAR
15479,Zero FIR
15480,PAR
15481,PAR
15482,FIR
15483,UDR
15484,Zero FIR
15485,FIR
15486,Zero FIR
15487,UDR
15488,UDR
15489,Zero FIR
15490,FIR
15491,PAR
15492,Zero FIR
15493,FIR
15494,Zero FIR
15495,Zero FIR
15496,PAR
15497,UDR
15498,UDR
15499,UDR
15500,PAR
15501,FIR
15502,Zero FIR
15503,PAR
15504,UDR
15505,FIR
15506,PAR
15507,UDR
15508,Zero FIR
15509,Zero FIR
15510,UDR
15511,Zero FIR
15512,FIR
15513,PAR
15514,Zero FIR
15515,PAR
15516,PAR
15517,Zero FIR
15518,UDR
15519,FIR
15520,PAR
15521,PAR
15522,UDR
15523,UDR
15524,UDR
15525,UDR
15526,Zero FIR
15527,FIR
15528,PAR
15529,UDR
15530,FIR
15531,Zero FIR
15532,PAR
15533,PAR
15534,Zero FIR
15535,FIR
15536,Zero FIR
15537,FIR
15538,PAR
15539,UDR
15540,UDR
15541,PAR
15542,UDR
15543,FIR
15544,FIR
15545,Zero FIR
15546,Zero FIR
15547,PAR
15548,FIR
15549,UDR
15550,Zero FIR
15551,Zero FIR
15552,Zero FIR
15553,FIR
15554,Zero FIR
15555,FIR
15556,Zero FIR
15557,Zero FIR
15558,PAR
15559,UDR
15560,FIR
15561,UDR
15562,Zero FIR
15563,FIR
15564,PAR
15565,PAR
15566,Zero FIR
15567,UDR
15568,UDR
15569,PAR
15570,FIR
15571,FIR
15572,FIR
15573,UDR
15574,Zero FIR
15575,Zero FIR
15576,Zero FIR
15577,FIR
15578,PAR
15579,FIR
15580,PAR
15581,UDR
15582,PAR
15583,UDR
15584,Zero FIR
15585,PAR
15586,PAR
15587,PAR
15588,UDR
15589,FIR
15590,FIR
15591,PAR
15592,UDR
15593,Zero FIR
15594,PAR
15595,UDR
15596,Zero FIR
15597,Zero FIR
15598,PAR
15599,Zero FIR
15600,PAR
15601,Zero FIR
15602,Zero FIR
15603,PAR
15604,PAR
15605,PAR
15606,Zero FIR
15607,FIR
15608,Zero FIR
15609,PAR
15610,FIR
15611,Zero FIR
15612,Zero FIR
15613,FIR
15614,UDR
15615,FIR
15616,UDR
15617,FIR
15618,PAR
15619,UDR
15620,FIR
15621,FIR
15622,Zero FIR
15623,Zero FIR
15624,Zero FIR
15625,UDR
15626,FIR
15627,UDR
15628,FIR
15629,FIR
15630,FIR
15631,FIR
15632,Zero FIR
15633,UDR
15634,FIR
15635,FIR
15636,PAR
15637,Zero FIR
15638,UDR
15639,UDR
15640,PAR
15641,FIR
15642,UDR
15643,PAR
15644,PAR
15645,PAR
15646,FIR
15647,PAR
15648,FIR
15649,Zero FIR
15650,FIR
15651,UDR
15652,UDR
15653,FIR
15654,FIR
15655,Zero FIR
15656,FIR
15657,FIR
15658,UDR
15659,Zero FIR
15660,Zero FIR
15661,Zero FIR
15662,PAR
15663,Zero FIR
15664,UDR
15665,PAR
15666,FIR
15667,UDR
15668,PAR
15669,PAR
15670,FIR
15671,PAR
15672,FIR
15673,FIR
15674,UDR
15675,Zero FIR
15676,UDR
15677,Zero FIR
15678,PAR
15679,FIR
15680,UDR
15681,Zero FIR
15682,UDR
15683,Zero FIR
15684,Zero FIR
15685,FIR
15686,UDR
15687,PAR
15688,UDR
15689,UDR
15690,PAR
15691,PAR
15692,UDR
15693,Zero FIR
15694,UDR
15695,Zero FIR
15696,FIR
15697,Zero FIR
15698,PAR
15699,Zero FIR
15700,PAR
15701,Zero FIR
15702,FIR
15703,PAR
15704,FIR
15705,PAR
15706,PAR
15707,Zero FIR
15708,UDR
15709,Zero FIR
15710,UDR
15711,UDR
15712,UDR
15713,Zero FIR
15714,Zero FIR
15715,Zero FIR
15716,FIR
15717,PAR
15718,UDR
15719,UDR
15720,UDR
15721,UDR
15722,Zero FIR
15723,Zero FIR
15724,UDR
15725,PAR
15726,Zero FIR
15727,FIR
15728,FIR
15729,PAR
15730,PAR
15731,UDR
15732,PAR
15733,UDR
15734,PAR
15735,FIR
15736,FIR
15737,Zero FIR
15738,UDR
15739,Zero FIR
15740,PAR
15741,UDR
15742,UDR
15743,UDR
15744,FIR
15745,Zero FIR
15746,PAR
15747,UDR
15748,Zero FIR
15749,FIR
15750,FIR
15751,UDR
15752,FIR
15753,Zero FIR
15754,Zero FIR
15755,PAR
15756,FIR
15757,Zero FIR
15758,FIR
15759,Zero FIR
15760,FIR
15761,FIR
15762,Zero FIR
15763,Zero FIR
15764,PAR
15765,FIR
15766,FIR
15767,UDR
15768,FIR
15769,FIR
15770,PAR
15771,FIR
15772,UDR
15773,Zero FIR
15774,FIR
15775,PAR
15776,PAR
15777,FIR
15778,FIR
15779,FIR
15780,Zero FIR
15781,UDR
15782,FIR
15783,Zero FIR
15784,FIR
15785,FIR
15786,UDR
15787,UDR
15788,Zero FIR
15789,UDR
15790,PAR
15791,Zero FIR
15792,Zero FIR
15793,FIR
15794,UDR
15795,PAR
15796,Zero FIR
15797,UDR
15798,FIR
15799,UDR
15800,UDR
15801,FIR
15802,Zero FIR
15803,Zero FIR
15804,UDR
15805,UDR
15806,Zero FIR
15807,Zero FIR
15808,UDR
15809,PAR
15810,UDR
15811,Zero FIR
15812,Zero FIR
15813,Zero FIR
15814,FIR
15815,Zero FIR
15816,UDR
15817,UDR
15818,PAR
15819,Zero FIR
15820,Zero FIR
15821,Zero FIR
15822,PAR
15823,Zero FIR
15824,Zero FIR
15825,UDR
15826,PAR
15827,UDR
15828,UDR
15829,Zero FIR
15830,Zero FIR
15831,PAR
15832,UDR
15833,Zero FIR
15834,PAR
15835,UDR
15836,Zero FIR
15837,UDR
15838,FIR
15839,FIR
15840,UDR
15841,FIR
15842,UDR
15843,Zero FIR
15844,UDR
15845,UDR
15846,Zero FIR
15847,FIR
15848,UDR
15849,FIR
15850,UDR
15851,Zero FIR
15852,PAR
15853,UDR
15854,UDR
15855,UDR
15856,Zero FIR
15857,UDR
15858,FIR
15859,UDR
15860,FIR
15861,Zero FIR
15862,FIR
15863,PAR
15864,UDR
15865,FIR
15866,UDR
15867,UDR
15868,FIR
15869,UDR
15870,Zero FIR
15871,FIR
15872,PAR
15873,UDR
15874,UDR
15875,PAR
15876,PAR
15877,FIR
15878,Zero FIR
15879,UDR
15880,FIR
15881,Zero FIR
15882,UDR
15883,UDR
15884,PAR
15885,Zero FIR
15886,UDR
15887,UDR
15888,FIR
15889,FIR
15890,FIR
15891,Zero FIR
15892,FIR
15893,PAR
15894,PAR
15895,FIR
15896,PAR
15897,UDR
15898,FIR
15899,FIR
15900,PAR
15901,FIR
15902,PAR
15903,Zero FIR
15904,Zero FIR
15905,PAR
15906,FIR
15907,UDR
15908,FIR
15909,Zero FIR
15910,UDR
15911,FIR
15912,FIR
15913,Zero FIR
15914,FIR
15915,UDR
15916,PAR
15917,FIR
15918,Zero FIR
15919,FIR
15920,Zero FIR
15921,FIR
15922,FIR
15923,Zero FIR
15924,PAR
15925,FIR
15926,PAR
15927,Zero FIR
15928,UDR
15929,PAR
15930,UDR
15931,Zero FIR
15932,PAR
15933,FIR
15934,FIR
15935,Zero FIR
15936,FIR
15937,PAR
15938,Zero FIR
15939,FIR
15940,PAR
15941,PAR
15942,FIR
15943,UDR
15944,PAR
15945,PAR
15946,FIR
15947,FIR
15948,UDR
15949,PAR
15950,Zero FIR
15951,Zero FIR
15952,PAR
15953,UDR
15954,Zero FIR
15955,Zero FIR
15956,UDR
15957,PAR
15958,Zero FIR
15959,PAR
15960,FIR
15961,UDR
15962,Zero FIR
15963,UDR
15964,Zero FIR
15965,PAR
15966,Zero FIR
15967,Zero FIR
15968,Zero FIR
15969,Zero FIR
15970,UDR
15971,FIR
15972,Zero FIR
15973,Zero FIR
15974,PAR
15975,PAR
15976,UDR
15977,FIR
15978,UDR
15979,Zero FIR
15980,UDR
15981,UDR
15982,FIR
15983,Zero FIR
15984,Zero FIR
15985,Zero FIR
15986,UDR
15987,PAR
15988,FIR
15989,FIR
15990,UDR
15991,FIR
15992,UDR
15993,Zero FIR
15994,Zero FIR
15995,Zero FIR
15996,UDR
15997,FIR
15998,PAR
15999,FIR
16000,UDR
16001,PAR
16002,FIR
16003,UDR
16004,PAR
16005,FIR
16006,PAR
16007,PAR
16008,UDR
16009,Zero FIR
16010,UDR
16011,UDR
16012,Zero FIR
16013,UDR
16014,UDR
16015,FIR
16016,FIR
16017,PAR
16018,UDR
16019,Zero FIR
16020,Zero FIR
16021,UDR
16022,UDR
16023,UDR
16024,PAR
16025,PAR
16026,UDR
16027,FIR
16028,PAR
16029,Zero FIR
16030,UDR
16031,Zero FIR
16032,PAR
16033,Zero FIR
16034,Zero FIR
16035,Zero FIR
16036,Zero FIR
16037,FIR
16038,Zero FIR
16039,PAR
16040,UDR
16041,Zero FIR
16042,UDR
16043,PAR
16044,UDR
16045,FIR
16046,FIR
16047,UDR
16048,UDR
16049,FIR
16050,PAR
16051,PAR
16052,UDR
16053,PAR
16054,UDR
16055,PAR
16056,UDR
16057,FIR
16058,UDR
16059,UDR
16060,FIR
16061,Zero FIR
16062,UDR
16063,Zero FIR
16064,FIR
16065,UDR
16066,FIR
16067,Zero FIR
16068,UDR
16069,UDR
16070,UDR
16071,FIR
16072,FIR
16073,FIR
16074,Zero FIR
16075,Zero FIR
16076,Zero FIR
16077,Zero FIR
16078,UDR
16079,Zero FIR
16080,Zero FIR
16081,PAR
16082,UDR
16083,FIR
16084,Zero FIR
16085,Zero FIR
16086,FIR
16087,Zero FIR
16088,Zero FIR
16089,Zero FIR
16090,PAR
16091,UDR
16092,UDR
16093,FIR
16094,UDR
16095,UDR
16096,PAR
16097,FIR
16098,UDR
16099,Zero FIR
16100,PAR
16101,FIR
16102,UDR
16103,Zero FIR
16104,FIR
16105,PAR
16106,PAR
16107,UDR
16108,PAR
16109,FIR
16110,Zero FIR
16111,PAR
16112,PAR
16113,PAR
16114,Zero FIR
16115,UDR
16116,Zero FIR
16117,PAR
16118,UDR
16119,PAR
16120,Zero FIR
16121,UDR
16122,Zero FIR
16123,Zero FIR
16124,FIR
16125,FIR
16126,FIR
16127,Zero FIR
16128,PAR
16129,Zero FIR
16130,UDR
16131,UDR
16132,Zero FIR
16133,UDR
16134,PAR
16135,PAR
16136,UDR
16137,PAR
16138,FIR
16139,FIR
16140,Zero FIR
16141,UDR
16142,UDR
16143,Zero FIR
16144,UDR
16145,PAR
16146,FIR
16147,Zero FIR
16148,UDR
16149,FIR
16150,UDR
16151,UDR
16152,FIR
16153,FIR
16154,UDR
16155,FIR
16156,UDR
16157,UDR
16158,FIR
16159,Zero FIR
16160,Zero FIR
16161,PAR
16162,PAR
16163,PAR
16164,PAR
16165,PAR
16166,Zero FIR
16167,PAR
16168,PAR
16169,UDR
16170,Zero FIR
16171,PAR
16172,UDR
16173,PAR
16174,PAR
16175,UDR
16176,FIR
16177,Zero FIR
16178,UDR
16179,Zero FIR
16180,UDR
16181,UDR
16182,Zero FIR
16183,FIR
16184,UDR
16185,PAR
16186,FIR
16187,FIR
16188,PAR
16189,Zero FIR
16190,Zero FIR
16191,UDR
16192,PAR
16193,FIR
16194,FIR
16195,Zero FIR
16196,FIR
16197,FIR
16198,Zero FIR
16199,UDR
16200,FIR
16201,FIR
16202,Zero FIR
16203,Zero FIR
16204,UDR
16205,PAR
16206,Zero FIR
16207,Zero FIR
16208,Zero FIR
16209,PAR
16210,UDR
16211,PAR
16212,FIR
16213,Zero FIR
16214,Zero FIR
16215,FIR
16216,PAR
16217,UDR
16218,FIR
16219,PAR
16220,Zero FIR
16221,FIR
16222,FIR
16223,FIR
16224,PAR
16225,UDR
16226,Zero FIR
16227,PAR
16228,PAR
16229,UDR
16230,PAR
16231,Zero FIR
16232,Zero FIR
16233,UDR
16234,PAR
16235,Zero FIR
16236,UDR
16237,Zero FIR
16238,Zero FIR
16239,PAR
16240,PAR
16241,FIR
16242,Zero FIR
16243,Zero FIR
16244,Zero FIR
16245,UDR
16246,Zero FIR
16247,Zero FIR
16248,FIR
16249,Zero FIR
16250,FIR
16251,UDR
16252,FIR
16253,FIR
16254,PAR
16255,FIR
16256,PAR
16257,PAR
16258,Zero FIR
16259,UDR
16260,UDR
16261,Zero FIR
16262,FIR
16263,FIR
16264,FIR
16265,FIR
16266,PAR
16267,UDR
16268,UDR
16269,UDR
16270,UDR
16271,FIR
16272,PAR
16273,Zero FIR
16274,FIR
16275,PAR
16276,Zero FIR
16277,Zero FIR
16278,PAR
16279,Zero FIR
16280,UDR
16281,PAR
16282,Zero FIR
16283,Zero FIR
16284,PAR
16285,FIR
16286,Zero FIR
16287,UDR
16288,PAR
16289,PAR
16290,FIR
16291,FIR
16292,PAR
16293,PAR
16294,FIR
16295,Zero FIR
16296,Zero FIR
16297,PAR
16298,Zero FIR
16299,UDR
16300,PAR
16301,UDR
16302,Zero FIR
16303,FIR
16304,PAR
16305,Zero FIR
16306,FIR
16307,UDR
16308,Zero FIR
16309,Zero FIR
16310,Zero FIR
16311,Zero FIR
16312,FIR
16313,UDR
16314,Zero FIR
16315,FIR
16316,Zero FIR
16317,FIR
16318,Zero FIR
16319,FIR
16320,UDR
16321,Zero FIR
16322,UDR
16323,Zero FIR
16324,Zero FIR
16325,Zero FIR
16326,FIR
16327,UDR
16328,PAR
16329,UDR
16330,UDR
16331,FIR
16332,UDR
16333,FIR
16334,UDR
16335,Zero FIR
16336,PAR
16337,PAR
16338,FIR
16339,Zero FIR
16340,FIR
16341,UDR
16342,FIR
16343,FIR
16344,PAR
16345,FIR
16346,UDR
16347,Zero FIR
16348,UDR
16349,Zero FIR
16350,FIR
16351,Zero FIR
16352,PAR
16353,PAR
16354,Zero FIR
16355,UDR
16356,FIR
16357,PAR
16358,FIR
16359,Zero FIR
16360,FIR
16361,Zero FIR
16362,UDR
16363,FIR
16364,FIR
16365,UDR
16366,UDR
16367,UDR
16368,Zero FIR
16369,PAR
16370,Zero FIR
16371,FIR
16372,Zero FIR
16373,FIR
16374,Zero FIR
16375,FIR
16376,Zero FIR
16377,UDR
16378,Zero FIR
16379,FIR
16380,UDR
16381,PAR
16382,UDR
16383,PAR
16384,FIR
16385,UDR
16386,PAR
16387,Zero FIR
16388,PAR
16389,Zero FIR
16390,Zero FIR
16391,FIR
16392,PAR
16393,PAR
16394,FIR
16395,FIR
16396,PAR
16397,Zero FIR
16398,FIR
16399,Zero FIR
16400,Zero FIR
16401,PAR
16402,FIR
16403,UDR
16404,UDR
16405,FIR
16406,UDR
16407,Zero FIR
16408,Zero FIR
16409,Zero FIR
16410,UDR
16411,FIR
16412,PAR
16413,PAR
16414,UDR
16415,FIR
16416,FIR
16417,FIR
16418,Zero FIR
16419,FIR
16420,UDR
16421,FIR
16422,Zero FIR
16423,Zero FIR
16424,FIR
16425,UDR
16426,Zero FIR
16427,Zero FIR
16428,PAR
16429,Zero FIR
16430,UDR
16431,Zero FIR
16432,UDR
16433,Zero FIR
16434,UDR
16435,UDR
16436,PAR
16437,FIR
16438,UDR
16439,FIR
16440,Zero FIR
16441,Zero FIR
16442,Zero FIR
16443,PAR
16444,UDR
16445,FIR
16446,UDR
16447,PAR
16448,FIR
16449,UDR
16450,PAR
16451,FIR
16452,FIR
16453,UDR
16454,PAR
16455,PAR
16456,Zero FIR
16457,PAR
16458,UDR
16459,FIR
16460,FIR
16461,FIR
16462,FIR
16463,Zero FIR
16464,UDR
16465,UDR
16466,Zero FIR
16467,FIR
16468,FIR
16469,UDR
16470,PAR
16471,FIR
16472,PAR
16473,UDR
16474,FIR
16475,Zero FIR
16476,Zero FIR
16477,UDR
16478,FIR
16479,FIR
16480,FIR
16481,PAR
16482,FIR
16483,UDR
16484,PAR
16485,Zero FIR
16486,Zero FIR
16487,Zero FIR
16488,FIR
16489,FIR
16490,UDR
16491,UDR
16492,Zero FIR
16493,PAR
16494,UDR
16495,Zero FIR
16496,FIR
16497,Zero FIR
16498,FIR
16499,UDR
16500,PAR
16501,PAR
16502,Zero FIR
16503,Zero FIR
16504,PAR
16505,FIR
16506,PAR
16507,FIR
16508,FIR
16509,PAR
16510,FIR
16511,FIR
16512,FIR
16513,Zero FIR
16514,PAR
16515,PAR
16516,FIR
16517,UDR
16518,FIR
16519,PAR
16520,Zero FIR
16521,Zero FIR
16522,FIR
16523,PAR
16524,PAR
16525,PAR
16526,Zero FIR
16527,FIR
16528,Zero FIR
16529,FIR
16530,Zero FIR
16531,Zero FIR
16532,Zero FIR
16533,Zero FIR
16534,Zero FIR
16535,UDR
16536,UDR
16537,PAR
16538,UDR
16539,UDR
16540,FIR
16541,FIR
16542,UDR
16543,Zero FIR
16544,UDR
16545,Zero FIR
16546,Zero FIR
16547,UDR
16548,FIR
16549,FIR
16550,PAR
16551,FIR
16552,UDR
16553,UDR
16554,Zero FIR
16555,PAR
16556,PAR
16557,Zero FIR
16558,UDR
16559,Zero FIR
16560,PAR
16561,Zero FIR
16562,Zero FIR
16563,PAR
16564,PAR
16565,FIR
16566,Zero FIR
16567,Zero FIR
16568,Zero FIR
16569,FIR
16570,FIR
16571,PAR
16572,FIR
16573,Zero FIR
16574,UDR
16575,FIR
16576,PAR
16577,PAR
16578,FIR
16579,UDR
16580,Zero FIR
16581,UDR
16582,FIR
16583,PAR
16584,PAR
16585,UDR
16586,FIR
16587,Zero FIR
16588,PAR
16589,UDR
16590,Zero FIR
16591,UDR
16592,FIR
16593,Zero FIR
16594,Zero FIR
16595,PAR
16596,Zero FIR
16597,Zero FIR
16598,UDR
16599,FIR
16600,FIR
16601,PAR
16602,Zero FIR
16603,UDR
16604,PAR
16605,UDR
16606,FIR
16607,Zero FIR
16608,PAR
16609,PAR
16610,PAR
16611,Zero FIR
16612,FIR
16613,Zero FIR
16614,PAR
16615,PAR
16616,UDR
16617,Zero FIR
16618,Zero FIR
16619,PAR
16620,UDR
16621,FIR
16622,FIR
16623,PAR
16624,FIR
16625,UDR
16626,PAR
16627,FIR
16628,Zero FIR
16629,PAR
16630,FIR
16631,Zero FIR
16632,Zero FIR
16633,FIR
16634,UDR
16635,FIR
16636,UDR
16637,PAR
16638,Zero FIR
16639,FIR
16640,UDR
16641,FIR
16642,UDR
16643,Zero FIR
16644,PAR
16645,FIR
16646,UDR
16647,Zero FIR
16648,Zero FIR
16649,FIR
16650,FIR
16651,Zero FIR
16652,Zero FIR
16653,FIR
16654,PAR
16655,Zero FIR
16656,PAR
16657,UDR
16658,FIR
16659,Zero FIR
16660,PAR
16661,Zero FIR
16662,Zero FIR
16663,FIR
16664,PAR
16665,PAR
16666,FIR
16667,PAR
16668,UDR
16669,FIR
16670,PAR
16671,PAR
16672,FIR
16673,FIR
16674,UDR
16675,FIR
16676,UDR
16677,FIR
16678,PAR
16679,FIR
16680,UDR
16681,FIR
16682,Zero FIR
16683,UDR
16684,FIR
16685,UDR
16686,PAR
16687,Zero FIR
16688,Zero FIR
16689,Zero FIR
16690,PAR
16691,UDR
16692,PAR
16693,Zero FIR
16694,FIR
16695,UDR
16696,UDR
16697,PAR
16698,UDR
16699,FIR
16700,Zero FIR
16701,PAR
16702,PAR
16703,FIR
16704,UDR
16705,UDR
16706,UDR
16707,PAR
16708,Zero FIR
16709,FIR
16710,Zero FIR
16711,FIR
16712,FIR
16713,Zero FIR
16714,UDR
16715,FIR
16716,FIR
16717,FIR
16718,PAR
16719,PAR
16720,UDR
16721,UDR
16722,UDR
16723,Zero FIR
16724,FIR
16725,Zero FIR
16726,PAR
16727,PAR
16728,UDR
16729,UDR
16730,UDR
16731,Zero FIR
16732,FIR
16733,UDR
16734,Zero FIR
16735,PAR
16736,UDR
16737,PAR
16738,Zero FIR
16739,FIR
16740,FIR
16741,FIR
16742,FIR
16743,FIR
16744,Zero FIR
16745,Zero FIR
16746,UDR
16747,Zero FIR
16748,Zero FIR
16749,Zero FIR
16750,PAR
16751,Zero FIR
16752,PAR
16753,Zero FIR
16754,Zero FIR
16755,UDR
16756,UDR
16757,UDR
16758,FIR
16759,UDR
16760,Zero FIR
16761,PAR
16762,FIR
16763,PAR
16764,Zero FIR
16765,Zero FIR
16766,Zero FIR
16767,PAR
16768,UDR
16769,Zero FIR
16770,PAR
16771,Zero FIR
16772,UDR
16773,UDR
16774,PAR
16775,FIR
16776,PAR
16777,UDR
16778,FIR
16779,FIR
16780,PAR
16781,PAR
16782,PAR
16783,Zero FIR
16784,Zero FIR
16785,UDR
16786,FIR
16787,PAR
16788,Zero FIR
16789,FIR
16790,FIR
16791,PAR
16792,Zero FIR
16793,PAR
16794,FIR
16795,FIR
16796,Zero FIR
16797,UDR
16798,FIR
16799,FIR
16800,FIR
16801,UDR
16802,PAR
16803,FIR
16804,PAR
16805,UDR
16806,Zero FIR
16807,Zero FIR
16808,FIR
16809,PAR
16810,FIR
16811,UDR
16812,FIR
16813,UDR
16814,Zero FIR
16815,PAR
16816,FIR
16817,FIR
16818,PAR
16819,Zero FIR
16820,PAR
16821,Zero FIR
16822,UDR
16823,Zero FIR
16824,FIR
16825,PAR
16826,PAR
16827,FIR
16828,Zero FIR
16829,Zero FIR
16830,FIR
16831,PAR
16832,UDR
16833,FIR
16834,PAR
16835,PAR
16836,PAR
16837,Zero FIR
16838,PAR
16839,UDR
16840,UDR
16841,Zero FIR
16842,PAR
16843,UDR
16844,PAR
16845,Zero FIR
16846,PAR
16847,FIR
16848,UDR
16849,Zero FIR
16850,Zero FIR
16851,UDR
16852,Zero FIR
16853,Zero FIR
16854,PAR
16855,FIR
16856,PAR
16857,UDR
16858,PAR
16859,FIR
16860,UDR
16861,UDR
16862,FIR
16863,Zero FIR
16864,Zero FIR
16865,FIR
16866,UDR
16867,UDR
16868,FIR
16869,Zero FIR
16870,FIR
16871,PAR
16872,UDR
16873,FIR
16874,FIR
16875,UDR
16876,FIR
16877,PAR
16878,PAR
16879,Zero FIR
16880,FIR
16881,PAR
16882,PAR
16883,PAR
16884,Zero FIR
16885,PAR
16886,Zero FIR
16887,PAR
16888,PAR
16889,FIR
16890,FIR
16891,PAR
16892,PAR
16893,UDR
16894,Zero FIR
16895,FIR
16896,FIR
16897,PAR
16898,Zero FIR
16899,FIR
16900,UDR
16901,FIR
16902,UDR
16903,FIR
16904,PAR
16905,UDR
16906,PAR
16907,UDR
16908,PAR
16909,Zero FIR
16910,UDR
16911,PAR
16912,UDR
16913,FIR
16914,Zero FIR
16915,PAR
16916,PAR
16917,UDR
16918,UDR
16919,PAR
16920,UDR
16921,UDR
16922,PAR
16923,UDR
16924,PAR
16925,UDR
16926,UDR
16927,PAR
16928,PAR
16929,FIR
16930,Zero FIR
16931,Zero FIR
16932,PAR
16933,PAR
16934,FIR
16935,FIR
16936,Zero FIR
16937,FIR
16938,UDR
16939,Zero FIR
16940,UDR
16941,Zero FIR
16942,UDR
16943,UDR
16944,UDR
16945,PAR
16946,PAR
16947,FIR
16948,Zero FIR
16949,Zero FIR
16950,PAR
16951,PAR
16952,UDR
16953,PAR
16954,UDR
16955,PAR
16956,UDR
16957,FIR
16958,PAR
16959,UDR
16960,FIR
16961,Zero FIR
16962,FIR
16963,Zero FIR
16964,Zero FIR
16965,UDR
16966,FIR
16967,Zero FIR
16968,Zero FIR
16969,PAR
16970,Zero FIR
16971,FIR
16972,Zero FIR
16973,PAR
16974,FIR
16975,FIR
16976,PAR
16977,UDR
16978,FIR
16979,FIR
16980,FIR
16981,UDR
16982,PAR
16983,FIR
16984,PAR
16985,UDR
16986,UDR
16987,Zero FIR
16988,FIR
16989,UDR
16990,Zero FIR
16991,Zero FIR
16992,Zero FIR
16993,UDR
16994,UDR
16995,PAR
16996,Zero FIR
16997,UDR
16998,PAR
16999,PAR
17000,PAR
17001,FIR
17002,Zero FIR
17003,Zero FIR
17004,Zero FIR
17005,PAR
17006,PAR
17007,FIR
17008,UDR
17009,FIR
17010,PAR
17011,PAR
17012,UDR
17013,FIR
17014,Zero FIR
17015,PAR
17016,FIR
17017,FIR
17018,PAR
17019,Zero FIR
17020,FIR
17021,Zero FIR
17022,Zero FIR
17023,Zero FIR
17024,PAR
17025,Zero FIR
17026,FIR
17027,FIR
17028,Zero FIR
17029,UDR
17030,FIR
17031,PAR
17032,FIR
17033,Zero FIR
17034,FIR
17035,PAR
17036,PAR
17037,PAR
17038,PAR
17039,UDR
17040,Zero FIR
17041,UDR
17042,UDR
17043,Zero FIR
17044,Zero FIR
17045,Zero FIR
17046,Zero FIR
17047,UDR
17048,Zero FIR
17049,FIR
17050,PAR
17051,PAR
17052,FIR
17053,UDR
17054,FIR
17055,FIR
17056,UDR
17057,UDR
17058,Zero FIR
17059,PAR
17060,Zero FIR
17061,PAR
17062,FIR
17063,Zero FIR
17064,FIR
17065,Zero FIR
17066,FIR
17067,PAR
17068,PAR
17069,Zero FIR
17070,Zero FIR
17071,FIR
17072,UDR
17073,PAR
17074,PAR
17075,PAR
17076,Zero FIR
17077,UDR
17078,PAR
17079,FIR
17080,UDR
17081,Zero FIR
17082,Zero FIR
17083,FIR
17084,FIR
17085,FIR
17086,PAR
17087,FIR
17088,PAR
17089,FIR
17090,Zero FIR
17091,PAR
17092,PAR
17093,Zero FIR
17094,Zero FIR
17095,FIR
17096,FIR
17097,Zero FIR
17098,FIR
17099,Zero FIR
17100,UDR
17101,UDR
17102,UDR
17103,Zero FIR
17104,UDR
17105,PAR
17106,PAR
17107,Zero FIR
17108,Zero FIR
17109,FIR
17110,UDR
17111,UDR
17112,FIR
17113,UDR
17114,Zero FIR
17115,Zero FIR
17116,Zero FIR
17117,PAR
17118,UDR
17119,PAR
17120,PAR
17121,PAR
17122,Zero FIR
17123,Zero FIR
17124,Zero FIR
17125,UDR
17126,UDR
17127,Zero FIR
17128,Zero FIR
17129,Zero FIR
17130,FIR
17131,Zero FIR
17132,PAR
17133,FIR
17134,FIR
17135,PAR
17136,PAR
17137,FIR
17138,PAR
17139,Zero FIR
17140,UDR
17141,FIR
17142,PAR
17143,UDR
17144,FIR
17145,PAR
17146,FIR
17147,PAR
17148,FIR
17149,Zero FIR
17150,FIR
17151,Zero FIR
17152,Zero FIR
17153,Zero FIR
17154,PAR
17155,FIR
17156,PAR
17157,FIR
17158,PAR
17159,Zero FIR
17160,UDR
17161,FIR
17162,UDR
17163,FIR
17164,PAR
17165,FIR
17166,Zero FIR
17167,Zero FIR
17168,Zero FIR
17169,PAR
17170,Zero FIR
17171,FIR
17172,UDR
17173,FIR
17174,PAR
17175,UDR
17176,UDR
17177,PAR
17178,PAR
17179,Zero FIR
17180,PAR
17181,Zero FIR
17182,FIR
17183,FIR
17184,Zero FIR
17185,FIR
17186,UDR
17187,Zero FIR
17188,Zero FIR
17189,PAR
17190,Zero FIR
17191,Zero FIR
17192,UDR
17193,FIR
17194,Zero FIR
17195,PAR
17196,Zero FIR
17197,UDR
17198,FIR
17199,PAR
17200,Zero FIR
17201,Zero FIR
17202,PAR
17203,Zero FIR
17204,Zero FIR
17205,UDR
17206,Zero FIR
17207,Zero FIR
17208,Zero FIR
17209,UDR
17210,PAR
17211,PAR
17212,UDR
17213,FIR
17214,UDR
17215,FIR
17216,Zero FIR
17217,PAR
17218,UDR
17219,FIR
17220,UDR
17221,PAR
17222,Zero FIR
17223,Zero FIR
17224,FIR
17225,Zero FIR
17226,PAR
17227,Zero FIR
17228,UDR
17229,UDR
17230,UDR
17231,PAR
17232,UDR
17233,FIR
17234,Zero FIR
17235,UDR
17236,FIR
17237,FIR
17238,UDR
17239,PAR
17240,PAR
17241,Zero FIR
17242,Zero FIR
17243,PAR
17244,PAR
17245,Zero FIR
17246,FIR
17247,FIR
17248,FIR
17249,Zero FIR
17250,FIR
17251,FIR
