CaseStatusID,CaseStatusName
33430,Closed
33431,Charge Sheeted
33432,Charge Sheeted
33433,Charge Sheeted
33434,Closed
33435,Charge Sheeted
33436,Under Investigation
33437,Undetected
33438,Under Investigation
33439,Charge Sheeted
33440,Closed
33441,Undetected
33442,Charge Sheeted
33443,Undetected
33444,Charge Sheeted
33445,Charge Sheeted
33446,Closed
33447,Charge Sheeted
33448,Charge Sheeted
33449,Under Investigation
33450,Closed
33451,Under Investigation
33452,Undetected
33453,Charge Sheeted
33454,Undetected
33455,Charge Sheeted
33456,Closed
33457,Charge Sheeted
33458,Closed
33459,Under Investigation
33460,Under Investigation
33461,Under Investigation
33462,Undetected
33463,Closed
33464,Undetected
33465,Under Investigation
33466,Under Investigation
33467,Under Investigation
33468,Closed
33469,Charge Sheeted
33470,Under Investigation
33471,Undetected
33472,Under Investigation
33473,Under Investigation
33474,Undetected
33475,Charge Sheeted
33476,Under Investigation
33477,Closed
33478,Charge Sheeted
33479,Closed
33480,Under Investigation
33481,Charge Sheeted
33482,Charge Sheeted
33483,Under Investigation
33484,Closed
33485,Undetected
33486,Charge Sheeted
33487,Charge Sheeted
33488,Closed
33489,Charge Sheeted
33490,Closed
33491,Under Investigation
33492,Closed
33493,Charge Sheeted
33494,Undetected
33495,Undetected
33496,Undetected
33497,Undetected
33498,Undetected
33499,Under Investigation
33500,Under Investigation
33501,Undetected
33502,Undetected
33503,Charge Sheeted
33504,Closed
33505,Undetected
33506,Charge Sheeted
33507,Charge Sheeted
33508,Under Investigation
33509,Under Investigation
33510,Charge Sheeted
33511,Undetected
33512,Under Investigation
33513,Closed
33514,Undetected
33515,Under Investigation
33516,Undetected
33517,Closed
33518,Under Investigation
33519,Under Investigation
33520,Undetected
33521,Closed
33522,Closed
33523,Undetected
33524,Charge Sheeted
33525,Closed
33526,Closed
33527,Undetected
33528,Closed
33529,Under Investigation
33530,Closed
33531,Closed
33532,Charge Sheeted
33533,Closed
33534,Under Investigation
33535,Undetected
33536,Under Investigation
33537,Charge Sheeted
33538,Under Investigation
33539,Closed
33540,Closed
33541,Under Investigation
33542,Closed
33543,Charge Sheeted
33544,Under Investigation
33545,Charge Sheeted
33546,Undetected
33547,Charge Sheeted
33548,Under Investigation
33549,Under Investigation
33550,Undetected
33551,Under Investigation
33552,Charge Sheeted
33553,Undetected
33554,Closed
33555,Undetected
33556,Charge Sheeted
33557,Closed
33558,Charge Sheeted
33559,Undetected
33560,Charge Sheeted
33561,Under Investigation
33562,Closed
33563,Under Investigation
33564,Charge Sheeted
33565,Closed
33566,Under Investigation
33567,Closed
33568,Under Investigation
33569,Under Investigation
33570,Undetected
33571,Under Investigation
33572,Charge Sheeted
33573,Closed
33574,Undetected
33575,Closed
33576,Under Investigation
33577,Under Investigation
33578,Closed
33579,Charge Sheeted
33580,Charge Sheeted
33581,Charge Sheeted
33582,Charge Sheeted
33583,Charge Sheeted
33584,Undetected
33585,Under Investigation
33586,Under Investigation
33587,Charge Sheeted
33588,Charge Sheeted
33589,Under Investigation
33590,Undetected
33591,Charge Sheeted
33592,Charge Sheeted
33593,Charge Sheeted
33594,Charge Sheeted
33595,Under Investigation
33596,Closed
33597,Undetected
33598,Undetected
33599,Charge Sheeted
33600,Closed
33601,Under Investigation
33602,Undetected
33603,Undetected
33604,Closed
33605,Under Investigation
33606,Closed
33607,Charge Sheeted
33608,Closed
33609,Under Investigation
33610,Charge Sheeted
33611,Undetected
33612,Under Investigation
33613,Under Investigation
33614,Closed
33615,Undetected
33616,Charge Sheeted
33617,Closed
33618,Undetected
33619,Undetected
33620,Closed
33621,Undetected
33622,Closed
33623,Charge Sheeted
33624,Undetected
33625,Closed
33626,Under Investigation
33627,Undetected
33628,Undetected
33629,Under Investigation
33630,Undetected
33631,Under Investigation
33632,Under Investigation
33633,Closed
33634,Closed
33635,Undetected
33636,Under Investigation
33637,Closed
33638,Undetected
33639,Undetected
33640,Closed
33641,Closed
33642,Charge Sheeted
33643,Undetected
33644,Under Investigation
33645,Closed
33646,Closed
33647,Under Investigation
33648,Undetected
33649,Closed
33650,Charge Sheeted
33651,Charge Sheeted
33652,Undetected
33653,Charge Sheeted
33654,Closed
33655,Undetected
33656,Charge Sheeted
33657,Under Investigation
33658,Under Investigation
33659,Undetected
33660,Undetected
33661,Under Investigation
33662,Closed
33663,Under Investigation
33664,Closed
33665,Undetected
33666,Undetected
33667,Undetected
33668,Charge Sheeted
33669,Undetected
33670,Closed
33671,Charge Sheeted
33672,Under Investigation
33673,Closed
33674,Undetected
33675,Charge Sheeted
33676,Closed
33677,Undetected
33678,Charge Sheeted
33679,Charge Sheeted
33680,Closed
33681,Under Investigation
33682,Under Investigation
33683,Charge Sheeted
33684,Closed
33685,Closed
33686,Undetected
33687,Undetected
33688,Closed
33689,Under Investigation
33690,Closed
33691,Charge Sheeted
33692,Undetected
33693,Charge Sheeted
33694,Closed
33695,Charge Sheeted
33696,Charge Sheeted
33697,Closed
33698,Under Investigation
33699,Closed
33700,Undetected
33701,Closed
33702,Under Investigation
33703,Charge Sheeted
33704,Charge Sheeted
33705,Under Investigation
33706,Closed
33707,Undetected
33708,Under Investigation
33709,Closed
33710,Undetected
33711,Closed
33712,Closed
33713,Under Investigation
33714,Closed
33715,Undetected
33716,Charge Sheeted
33717,Undetected
33718,Charge Sheeted
33719,Closed
33720,Under Investigation
33721,Undetected
33722,Charge Sheeted
33723,Charge Sheeted
33724,Under Investigation
33725,Charge Sheeted
33726,Under Investigation
33727,Undetected
33728,Undetected
33729,Charge Sheeted
33730,Charge Sheeted
33731,Under Investigation
33732,Undetected
33733,Charge Sheeted
33734,Closed
33735,Charge Sheeted
33736,Undetected
33737,Closed
33738,Under Investigation
33739,Undetected
33740,Undetected
33741,Under Investigation
33742,Charge Sheeted
33743,Charge Sheeted
33744,Under Investigation
33745,Charge Sheeted
33746,Charge Sheeted
33747,Under Investigation
33748,Under Investigation
33749,Charge Sheeted
33750,Under Investigation
33751,Closed
33752,Closed
33753,Under Investigation
33754,Closed
33755,Charge Sheeted
33756,Charge Sheeted
33757,Under Investigation
33758,Under Investigation
33759,Under Investigation
33760,Under Investigation
33761,Closed
33762,Under Investigation
33763,Closed
33764,Undetected
33765,Closed
33766,Closed
33767,Undetected
33768,Closed
33769,Under Investigation
33770,Undetected
33771,Undetected
33772,Charge Sheeted
33773,Undetected
33774,Under Investigation
33775,Undetected
33776,Undetected
33777,Charge Sheeted
33778,Under Investigation
33779,Undetected
33780,Undetected
33781,Under Investigation
33782,Charge Sheeted
33783,Under Investigation
33784,Charge Sheeted
33785,Undetected
33786,Charge Sheeted
33787,Under Investigation
33788,Undetected
33789,Under Investigation
33790,Closed
33791,Closed
33792,Under Investigation
33793,Under Investigation
33794,Closed
33795,Charge Sheeted
33796,Charge Sheeted
33797,Charge Sheeted
33798,Charge Sheeted
33799,Charge Sheeted
33800,Closed
33801,Undetected
33802,Undetected
33803,Under Investigation
33804,Under Investigation
33805,Closed
33806,Charge Sheeted
33807,Undetected
33808,Charge Sheeted
33809,Closed
33810,Under Investigation
33811,Under Investigation
33812,Charge Sheeted
33813,Closed
33814,Charge Sheeted
33815,Undetected
33816,Charge Sheeted
33817,Charge Sheeted
33818,Under Investigation
33819,Undetected
33820,Closed
33821,Closed
33822,Closed
33823,Charge Sheeted
33824,Undetected
33825,Charge Sheeted
33826,Undetected
33827,Closed
33828,Undetected
33829,Charge Sheeted
33830,Under Investigation
33831,Under Investigation
33832,Under Investigation
33833,Under Investigation
33834,Charge Sheeted
33835,Under Investigation
33836,Charge Sheeted
33837,Undetected
33838,Closed
33839,Under Investigation
33840,Charge Sheeted
33841,Undetected
33842,Charge Sheeted
33843,Undetected
33844,Under Investigation
33845,Closed
33846,Undetected
33847,Under Investigation
33848,Under Investigation
33849,Closed
33850,Under Investigation
33851,Closed
33852,Closed
33853,Undetected
33854,Charge Sheeted
33855,Closed
33856,Under Investigation
33857,Undetected
33858,Charge Sheeted
33859,Undetected
33860,Charge Sheeted
33861,Closed
33862,Undetected
33863,Closed
33864,Charge Sheeted
33865,Closed
33866,Charge Sheeted
33867,Closed
33868,Undetected
33869,Closed
33870,Charge Sheeted
33871,Undetected
33872,Charge Sheeted
33873,Closed
33874,Undetected
33875,Charge Sheeted
33876,Under Investigation
33877,Closed
33878,Charge Sheeted
33879,Charge Sheeted
33880,Undetected
33881,Under Investigation
33882,Closed
33883,Undetected
33884,Under Investigation
33885,Closed
33886,Under Investigation
33887,Closed
33888,Charge Sheeted
33889,Undetected
33890,Closed
33891,Under Investigation
33892,Charge Sheeted
33893,Under Investigation
33894,Under Investigation
33895,Undetected
33896,Undetected
33897,Under Investigation
33898,Under Investigation
33899,Charge Sheeted
33900,Undetected
33901,Charge Sheeted
33902,Closed
33903,Under Investigation
33904,Charge Sheeted
33905,Under Investigation
33906,Undetected
33907,Closed
33908,Under Investigation
33909,Under Investigation
33910,Under Investigation
33911,Charge Sheeted
33912,Charge Sheeted
33913,Charge Sheeted
33914,Undetected
33915,Undetected
33916,Under Investigation
33917,Under Investigation
33918,Charge Sheeted
33919,Closed
33920,Closed
33921,Undetected
33922,Charge Sheeted
33923,Under Investigation
33924,Charge Sheeted
33925,Closed
33926,Closed
33927,Undetected
33928,Under Investigation
33929,Under Investigation
33930,Closed
33931,Undetected
33932,Under Investigation
33933,Charge Sheeted
33934,Under Investigation
33935,Undetected
33936,Closed
33937,Undetected
33938,Closed
33939,Undetected
33940,Under Investigation
33941,Closed
33942,Under Investigation
33943,Undetected
33944,Charge Sheeted
33945,Charge Sheeted
33946,Under Investigation
33947,Under Investigation
33948,Under Investigation
33949,Under Investigation
33950,Undetected
33951,Under Investigation
33952,Charge Sheeted
33953,Undetected
33954,Under Investigation
33955,Closed
33956,Charge Sheeted
33957,Undetected
33958,Undetected
33959,Charge Sheeted
33960,Charge Sheeted
33961,Closed
33962,Closed
33963,Charge Sheeted
33964,Undetected
33965,Charge Sheeted
33966,Closed
33967,Charge Sheeted
33968,Undetected
33969,Closed
33970,Undetected
33971,Undetected
33972,Charge Sheeted
33973,Charge Sheeted
33974,Charge Sheeted
33975,Undetected
33976,Closed
33977,Closed
33978,Undetected
33979,Charge Sheeted
33980,Under Investigation
33981,Closed
33982,Under Investigation
33983,Charge Sheeted
33984,Under Investigation
33985,Undetected
33986,Undetected
33987,Closed
33988,Undetected
33989,Under Investigation
33990,Closed
33991,Closed
33992,Under Investigation
33993,Undetected
33994,Closed
33995,Closed
33996,Closed
33997,Charge Sheeted
33998,Charge Sheeted
33999,Under Investigation
34000,Under Investigation
34001,Under Investigation
34002,Undetected
34003,Closed
34004,Closed
34005,Closed
34006,Undetected
34007,Closed
34008,Undetected
34009,Closed
34010,Charge Sheeted
34011,Charge Sheeted
34012,Charge Sheeted
34013,Undetected
34014,Closed
34015,Charge Sheeted
34016,Charge Sheeted
34017,Charge Sheeted
34018,Under Investigation
34019,Under Investigation
34020,Charge Sheeted
34021,Charge Sheeted
34022,Charge Sheeted
34023,Charge Sheeted
34024,Undetected
34025,Closed
34026,Closed
34027,Under Investigation
34028,Charge Sheeted
34029,Closed
34030,Charge Sheeted
34031,Charge Sheeted
34032,Under Investigation
34033,Undetected
34034,Closed
34035,Undetected
34036,Under Investigation
34037,Under Investigation
34038,Closed
34039,Undetected
34040,Undetected
34041,Closed
34042,Undetected
34043,Under Investigation
34044,Undetected
34045,Charge Sheeted
34046,Charge Sheeted
34047,Charge Sheeted
34048,Closed
34049,Closed
34050,Closed
34051,Under Investigation
34052,Undetected
34053,Undetected
34054,Closed
34055,Closed
34056,Closed
34057,Undetected
34058,Under Investigation
34059,Closed
34060,Under Investigation
34061,Closed
34062,Charge Sheeted
34063,Closed
34064,Closed
34065,Under Investigation
34066,Charge Sheeted
34067,Under Investigation
34068,Undetected
34069,Charge Sheeted
34070,Charge Sheeted
34071,Undetected
34072,Closed
34073,Closed
34074,Closed
34075,Closed
34076,Under Investigation
34077,Closed
34078,Undetected
34079,Closed
34080,Closed
34081,Undetected
34082,Under Investigation
34083,Closed
34084,Charge Sheeted
34085,Closed
34086,Undetected
34087,Under Investigation
34088,Under Investigation
34089,Undetected
34090,Undetected
34091,Closed
34092,Charge Sheeted
34093,Under Investigation
34094,Charge Sheeted
34095,Charge Sheeted
34096,Undetected
34097,Undetected
34098,Closed
34099,Charge Sheeted
34100,Charge Sheeted
34101,Under Investigation
34102,Charge Sheeted
34103,Under Investigation
34104,Undetected
34105,Charge Sheeted
34106,Undetected
34107,Under Investigation
34108,Closed
34109,Under Investigation
34110,Undetected
34111,Under Investigation
34112,Charge Sheeted
34113,Charge Sheeted
34114,Undetected
34115,Under Investigation
34116,Undetected
34117,Charge Sheeted
34118,Under Investigation
34119,Undetected
34120,Undetected
34121,Undetected
34122,Under Investigation
34123,Charge Sheeted
34124,Charge Sheeted
34125,Undetected
34126,Under Investigation
34127,Under Investigation
34128,Closed
34129,Undetected
34130,Undetected
34131,Closed
34132,Closed
34133,Undetected
34134,Closed
34135,Undetected
34136,Under Investigation
34137,Under Investigation
34138,Closed
34139,Undetected
34140,Charge Sheeted
34141,Undetected
34142,Closed
34143,Undetected
34144,Closed
34145,Undetected
34146,Closed
34147,Charge Sheeted
34148,Charge Sheeted
34149,Charge Sheeted
34150,Charge Sheeted
34151,Charge Sheeted
34152,Undetected
34153,Charge Sheeted
34154,Charge Sheeted
34155,Under Investigation
34156,Charge Sheeted
34157,Under Investigation
34158,Under Investigation
34159,Charge Sheeted
34160,Closed
34161,Charge Sheeted
34162,Closed
34163,Undetected
34164,Charge Sheeted
34165,Under Investigation
34166,Undetected
34167,Charge Sheeted
34168,Charge Sheeted
34169,Under Investigation
34170,Undetected
34171,Charge Sheeted
34172,Under Investigation
34173,Closed
34174,Closed
34175,Under Investigation
34176,Under Investigation
34177,Undetected
34178,Undetected
34179,Closed
34180,Under Investigation
34181,Under Investigation
34182,Undetected
34183,Under Investigation
34184,Closed
34185,Closed
34186,Under Investigation
34187,Closed
34188,Closed
34189,Undetected
34190,Closed
34191,Undetected
34192,Under Investigation
34193,Closed
34194,Undetected
34195,Closed
34196,Under Investigation
34197,Charge Sheeted
34198,Under Investigation
34199,Closed
34200,Under Investigation
34201,Charge Sheeted
34202,Charge Sheeted
34203,Closed
34204,Undetected
34205,Closed
34206,Under Investigation
34207,Under Investigation
34208,Closed
34209,Charge Sheeted
34210,Under Investigation
34211,Charge Sheeted
34212,Under Investigation
34213,Undetected
34214,Undetected
34215,Closed
34216,Undetected
34217,Charge Sheeted
34218,Charge Sheeted
34219,Charge Sheeted
34220,Closed
34221,Undetected
34222,Closed
34223,Charge Sheeted
34224,Charge Sheeted
34225,Under Investigation
34226,Charge Sheeted
34227,Closed
34228,Charge Sheeted
34229,Under Investigation
34230,Closed
34231,Closed
34232,Under Investigation
34233,Charge Sheeted
34234,Charge Sheeted
34235,Under Investigation
34236,Under Investigation
34237,Charge Sheeted
34238,Under Investigation
34239,Undetected
34240,Under Investigation
