GravityOffenceID,LookupValue
27513,Non-Heinous
27514,Heinous
27515,Heinous
27516,Heinous
27517,Non-Heinous
27518,Non-Heinous
27519,Non-Heinous
27520,Non-Heinous
27521,Heinous
27522,Heinous
27523,Non-Heinous
27524,Heinous
27525,Heinous
27526,Heinous
27527,Heinous
27528,Heinous
27529,Heinous
27530,Heinous
27531,Non-Heinous
27532,Heinous
27533,Non-Heinous
27534,Non-Heinous
27535,Heinous
27536,Non-Heinous
27537,Heinous
27538,Heinous
27539,Non-Heinous
27540,Non-Heinous
27541,Non-Heinous
27542,Non-Heinous
27543,Non-Heinous
27544,Heinous
27545,Heinous
27546,Non-Heinous
27547,Non-Heinous
27548,Heinous
27549,Heinous
27550,Non-Heinous
27551,Heinous
27552,Heinous
27553,Heinous
27554,Non-Heinous
27555,Heinous
27556,Heinous
27557,Non-Heinous
27558,Heinous
27559,Heinous
27560,Non-Heinous
27561,Non-Heinous
27562,Heinous
27563,Heinous
27564,Heinous
27565,Heinous
27566,Non-Heinous
27567,Non-Heinous
27568,Non-Heinous
27569,Non-Heinous
27570,Heinous
27571,Non-Heinous
27572,Non-Heinous
27573,Heinous
27574,Heinous
27575,Heinous
27576,Non-Heinous
27577,Non-Heinous
27578,Heinous
27579,Heinous
27580,Heinous
27581,Non-Heinous
27582,Heinous
27583,Heinous
27584,Heinous
27585,Heinous
27586,Heinous
27587,Heinous
27588,Heinous
27589,Heinous
27590,Heinous
27591,Non-Heinous
27592,Heinous
27593,Heinous
27594,Heinous
27595,Non-Heinous
27596,Heinous
27597,Non-Heinous
27598,Heinous
27599,Heinous
27600,Heinous
27601,Non-Heinous
27602,Heinous
27603,Non-Heinous
27604,Heinous
27605,Non-Heinous
27606,Non-Heinous
27607,Non-Heinous
27608,Non-Heinous
27609,Non-Heinous
27610,Heinous
27611,Non-Heinous
27612,Heinous
27613,Non-Heinous
27614,Heinous
27615,Heinous
27616,Non-Heinous
27617,Heinous
27618,Non-Heinous
27619,Heinous
27620,Heinous
27621,Heinous
27622,Heinous
27623,Non-Heinous
27624,Non-Heinous
27625,Non-Heinous
27626,Heinous
27627,Heinous
27628,Non-Heinous
27629,Non-Heinous
27630,Non-Heinous
27631,Non-Heinous
27632,Non-Heinous
27633,Non-Heinous
27634,Heinous
27635,Non-Heinous
27636,Non-Heinous
27637,Heinous
27638,Heinous
27639,Non-Heinous
27640,Non-Heinous
27641,Non-Heinous
27642,Heinous
27643,Heinous
27644,Non-Heinous
27645,Non-Heinous
27646,Heinous
27647,Non-Heinous
27648,Non-Heinous
27649,Heinous
27650,Non-Heinous
27651,Non-Heinous
27652,Non-Heinous
27653,Non-Heinous
27654,Heinous
27655,Non-Heinous
27656,Heinous
27657,Non-Heinous
27658,Non-Heinous
27659,Heinous
27660,Heinous
27661,Heinous
27662,Heinous
27663,Heinous
27664,Heinous
27665,Heinous
27666,Non-Heinous
27667,Non-Heinous
27668,Non-Heinous
27669,Heinous
27670,Heinous
27671,Non-Heinous
27672,Heinous
27673,Non-Heinous
27674,Non-Heinous
27675,Non-Heinous
27676,Heinous
27677,Non-Heinous
27678,Non-Heinous
27679,Heinous
27680,Non-Heinous
27681,Non-Heinous
27682,Non-Heinous
27683,Heinous
27684,Heinous
27685,Heinous
27686,Non-Heinous
27687,Non-Heinous
27688,Non-Heinous
27689,Heinous
27690,Non-Heinous
27691,Heinous
27692,Non-Heinous
27693,Non-Heinous
27694,Heinous
27695,Heinous
27696,Heinous
27697,Heinous
27698,Heinous
27699,Heinous
27700,Non-Heinous
27701,Heinous
27702,Heinous
27703,Heinous
27704,Non-Heinous
27705,Heinous
27706,Heinous
27707,Non-Heinous
27708,Heinous
27709,Non-Heinous
27710,Heinous
27711,Non-Heinous
27712,Heinous
27713,Heinous
27714,Non-Heinous
27715,Heinous
27716,Heinous
27717,Heinous
27718,Non-Heinous
27719,Non-Heinous
27720,Non-Heinous
27721,Non-Heinous
27722,Heinous
27723,Heinous
27724,Heinous
27725,Non-Heinous
27726,Heinous
27727,Non-Heinous
27728,Non-Heinous
27729,Heinous
27730,Heinous
27731,Non-Heinous
27732,Non-Heinous
27733,Heinous
27734,Heinous
27735,Non-Heinous
27736,Heinous
27737,Heinous
27738,Non-Heinous
27739,Non-Heinous
27740,Heinous
27741,Non-Heinous
27742,Heinous
27743,Heinous
27744,Heinous
27745,Non-Heinous
27746,Heinous
27747,Non-Heinous
27748,Non-Heinous
27749,Heinous
27750,Non-Heinous
27751,Non-Heinous
27752,Non-Heinous
27753,Heinous
27754,Non-Heinous
27755,Heinous
27756,Heinous
27757,Non-Heinous
27758,Heinous
27759,Non-Heinous
27760,Non-Heinous
27761,Non-Heinous
27762,Non-Heinous
27763,Non-Heinous
27764,Non-Heinous
27765,Heinous
27766,Non-Heinous
27767,Non-Heinous
27768,Heinous
27769,Non-Heinous
27770,Heinous
27771,Non-Heinous
27772,Non-Heinous
27773,Non-Heinous
27774,Heinous
27775,Non-Heinous
27776,Non-Heinous
27777,Heinous
27778,Heinous
27779,Non-Heinous
27780,Heinous
27781,Non-Heinous
27782,Non-Heinous
27783,Non-Heinous
27784,Non-Heinous
27785,Non-Heinous
27786,Non-Heinous
27787,Heinous
27788,Heinous
27789,Non-Heinous
27790,Non-Heinous
27791,Heinous
27792,Heinous
27793,Non-Heinous
27794,Non-Heinous
27795,Heinous
27796,Heinous
27797,Heinous
27798,Non-Heinous
27799,Non-Heinous
27800,Heinous
27801,Heinous
27802,Heinous
27803,Non-Heinous
27804,Non-Heinous
27805,Non-Heinous
27806,Non-Heinous
27807,Non-Heinous
27808,Heinous
27809,Non-Heinous
27810,Non-Heinous
27811,Non-Heinous
27812,Heinous
27813,Non-Heinous
27814,Heinous
27815,Heinous
27816,Heinous
27817,Heinous
27818,Non-Heinous
27819,Heinous
27820,Heinous
27821,Heinous
27822,Non-Heinous
27823,Heinous
27824,Heinous
27825,Heinous
27826,Heinous
27827,Non-Heinous
27828,Non-Heinous
27829,Non-Heinous
27830,Non-Heinous
27831,Non-Heinous
27832,Non-Heinous
27833,Non-Heinous
27834,Heinous
27835,Heinous
27836,Heinous
27837,Non-Heinous
27838,Non-Heinous
27839,Heinous
27840,Non-Heinous
27841,Heinous
27842,Heinous
27843,Non-Heinous
27844,Heinous
27845,Non-Heinous
27846,Non-Heinous
27847,Non-Heinous
27848,Non-Heinous
27849,Non-Heinous
27850,Non-Heinous
27851,Non-Heinous
27852,Heinous
27853,Heinous
27854,Heinous
27855,Non-Heinous
27856,Heinous
27857,Heinous
27858,Heinous
27859,Heinous
27860,Non-Heinous
27861,Non-Heinous
27862,Non-Heinous
27863,Heinous
27864,Non-Heinous
27865,Heinous
27866,Non-Heinous
27867,Heinous
27868,Heinous
27869,Heinous
27870,Non-Heinous
27871,Non-Heinous
27872,Non-Heinous
27873,Heinous
27874,Non-Heinous
27875,Heinous
27876,Heinous
27877,Heinous
27878,Heinous
27879,Non-Heinous
27880,Heinous
27881,Non-Heinous
27882,Non-Heinous
27883,Heinous
27884,Heinous
27885,Non-Heinous
27886,Non-Heinous
27887,Non-Heinous
27888,Heinous
27889,Heinous
27890,Non-Heinous
27891,Heinous
27892,Heinous
27893,Non-Heinous
27894,Non-Heinous
27895,Heinous
27896,Heinous
27897,Non-Heinous
27898,Non-Heinous
27899,Non-Heinous
27900,Heinous
27901,Heinous
27902,Heinous
27903,Non-Heinous
27904,Non-Heinous
27905,Non-Heinous
27906,Non-Heinous
27907,Non-Heinous
27908,Non-Heinous
27909,Non-Heinous
27910,Heinous
27911,Non-Heinous
27912,Non-Heinous
27913,Heinous
27914,Heinous
27915,Non-Heinous
27916,Heinous
27917,Non-Heinous
27918,Non-Heinous
27919,Heinous
27920,Heinous
27921,Non-Heinous
27922,Non-Heinous
27923,Heinous
27924,Heinous
27925,Heinous
27926,Non-Heinous
27927,Non-Heinous
27928,Heinous
27929,Heinous
27930,Heinous
27931,Non-Heinous
27932,Heinous
27933,Non-Heinous
27934,Heinous
27935,Heinous
27936,Non-Heinous
27937,Non-Heinous
27938,Heinous
27939,Heinous
27940,Heinous
27941,Non-Heinous
27942,Non-Heinous
27943,Non-Heinous
27944,Non-Heinous
27945,Non-Heinous
27946,Heinous
27947,Heinous
27948,Non-Heinous
27949,Non-Heinous
27950,Non-Heinous
27951,Non-Heinous
27952,Heinous
27953,Heinous
27954,Non-Heinous
27955,Non-Heinous
27956,Heinous
27957,Non-Heinous
27958,Heinous
27959,Heinous
27960,Non-Heinous
27961,Non-Heinous
27962,Heinous
27963,Heinous
27964,Non-Heinous
27965,Heinous
27966,Non-Heinous
27967,Heinous
27968,Heinous
27969,Heinous
27970,Heinous
27971,Non-Heinous
27972,Non-Heinous
27973,Non-Heinous
27974,Heinous
27975,Heinous
27976,Heinous
27977,Non-Heinous
27978,Heinous
27979,Heinous
27980,Non-Heinous
27981,Non-Heinous
27982,Non-Heinous
27983,Heinous
27984,Heinous
27985,Non-Heinous
27986,Heinous
27987,Heinous
27988,Non-Heinous
27989,Heinous
27990,Non-Heinous
27991,Heinous
27992,Heinous
27993,Heinous
27994,Heinous
27995,Non-Heinous
27996,Non-Heinous
27997,Non-Heinous
27998,Non-Heinous
27999,Heinous
28000,Heinous
28001,Non-Heinous
28002,Heinous
28003,Non-Heinous
28004,Heinous
28005,Non-Heinous
28006,Non-Heinous
28007,Non-Heinous
28008,Heinous
28009,Heinous
28010,Non-Heinous
28011,Heinous
28012,Non-Heinous
28013,Heinous
28014,Non-Heinous
28015,Heinous
28016,Non-Heinous
28017,Heinous
28018,Non-Heinous
28019,Heinous
28020,Non-Heinous
28021,Heinous
28022,Non-Heinous
28023,Non-Heinous
28024,Non-Heinous
28025,Heinous
28026,Non-Heinous
28027,Non-Heinous
28028,Non-Heinous
28029,Non-Heinous
28030,Non-Heinous
28031,Heinous
28032,Heinous
28033,Heinous
28034,Heinous
28035,Heinous
28036,Heinous
28037,Heinous
28038,Non-Heinous
28039,Heinous
28040,Heinous
28041,Heinous
28042,Non-Heinous
28043,Heinous
28044,Non-Heinous
28045,Heinous
28046,Heinous
28047,Heinous
28048,Non-Heinous
28049,Non-Heinous
28050,Non-Heinous
28051,Non-Heinous
28052,Heinous
28053,Heinous
28054,Heinous
28055,Non-Heinous
28056,Non-Heinous
28057,Heinous
28058,Non-Heinous
28059,Heinous
28060,Heinous
28061,Non-Heinous
28062,Heinous
28063,Non-Heinous
28064,Non-Heinous
28065,Heinous
28066,Non-Heinous
28067,Heinous
28068,Non-Heinous
28069,Heinous
28070,Non-Heinous
28071,Non-Heinous
28072,Heinous
28073,Non-Heinous
28074,Heinous
28075,Heinous
28076,Heinous
28077,Heinous
28078,Non-Heinous
28079,Non-Heinous
28080,Heinous
28081,Heinous
28082,Non-Heinous
28083,Heinous
28084,Non-Heinous
28085,Non-Heinous
28086,Heinous
28087,Non-Heinous
28088,Heinous
28089,Non-Heinous
28090,Non-Heinous
28091,Heinous
28092,Heinous
28093,Non-Heinous
28094,Non-Heinous
28095,Non-Heinous
28096,Non-Heinous
28097,Non-Heinous
28098,Heinous
28099,Heinous
28100,Non-Heinous
28101,Non-Heinous
28102,Heinous
28103,Non-Heinous
28104,Heinous
28105,Heinous
28106,Heinous
28107,Heinous
28108,Non-Heinous
28109,Heinous
28110,Heinous
28111,Non-Heinous
28112,Non-Heinous
28113,Non-Heinous
28114,Non-Heinous
28115,Heinous
28116,Non-Heinous
28117,Non-Heinous
28118,Heinous
28119,Non-Heinous
28120,Heinous
28121,Heinous
28122,Non-Heinous
28123,Non-Heinous
28124,Non-Heinous
28125,Heinous
28126,Heinous
28127,Non-Heinous
28128,Heinous
28129,Heinous
28130,Heinous
28131,Non-Heinous
28132,Heinous
28133,Heinous
28134,Heinous
28135,Non-Heinous
28136,Heinous
28137,Heinous
28138,Heinous
28139,Heinous
28140,Heinous
28141,Heinous
28142,Heinous
28143,Non-Heinous
28144,Heinous
28145,Non-Heinous
28146,Non-Heinous
28147,Non-Heinous
28148,Heinous
28149,Non-Heinous
28150,Heinous
28151,Heinous
28152,Non-Heinous
28153,Non-Heinous
28154,Non-Heinous
28155,Heinous
28156,Non-Heinous
28157,Heinous
28158,Heinous
28159,Non-Heinous
28160,Non-Heinous
28161,Non-Heinous
28162,Non-Heinous
28163,Non-Heinous
28164,Heinous
28165,Non-Heinous
28166,Non-Heinous
28167,Non-Heinous
28168,Non-Heinous
28169,Non-Heinous
28170,Heinous
28171,Heinous
28172,Non-Heinous
28173,Heinous
28174,Heinous
28175,Non-Heinous
28176,Non-Heinous
28177,Heinous
28178,Non-Heinous
28179,Non-Heinous
28180,Non-Heinous
28181,Heinous
28182,Heinous
28183,Non-Heinous
28184,Non-Heinous
28185,Non-Heinous
28186,Non-Heinous
28187,Heinous
28188,Non-Heinous
28189,Heinous
28190,Non-Heinous
28191,Heinous
28192,Heinous
28193,Non-Heinous
28194,Non-Heinous
28195,Heinous
28196,Heinous
28197,Non-Heinous
28198,Heinous
28199,Heinous
28200,Heinous
28201,Non-Heinous
28202,Heinous
28203,Heinous
28204,Heinous
28205,Heinous
28206,Non-Heinous
28207,Non-Heinous
28208,Non-Heinous
28209,Non-Heinous
28210,Non-Heinous
28211,Non-Heinous
28212,Heinous
28213,Heinous
28214,Heinous
28215,Heinous
28216,Heinous
28217,Heinous
28218,Non-Heinous
28219,Heinous
28220,Non-Heinous
28221,Non-Heinous
28222,Non-Heinous
28223,Non-Heinous
28224,Non-Heinous
28225,Heinous
28226,Non-Heinous
28227,Heinous
28228,Heinous
28229,Heinous
28230,Non-Heinous
28231,Non-Heinous
28232,Non-Heinous
28233,Heinous
28234,Heinous
28235,Non-Heinous
28236,Heinous
28237,Non-Heinous
28238,Heinous
28239,Non-Heinous
28240,Heinous
28241,Heinous
28242,Heinous
28243,Heinous
28244,Heinous
28245,Heinous
28246,Non-Heinous
28247,Heinous
28248,Heinous
28249,Heinous
28250,Non-Heinous
28251,Non-Heinous
28252,Non-Heinous
28253,Heinous
28254,Non-Heinous
28255,Non-Heinous
28256,Non-Heinous
28257,Non-Heinous
28258,Non-Heinous
28259,Heinous
28260,Heinous
28261,Non-Heinous
28262,Heinous
28263,Non-Heinous
28264,Heinous
28265,Heinous
28266,Non-Heinous
28267,Non-Heinous
28268,Non-Heinous
28269,Heinous
28270,Non-Heinous
28271,Heinous
28272,Non-Heinous
28273,Heinous
28274,Non-Heinous
28275,Non-Heinous
28276,Non-Heinous
28277,Heinous
28278,Heinous
28279,Non-Heinous
28280,Heinous
28281,Non-Heinous
28282,Heinous
28283,Heinous
28284,Non-Heinous
28285,Heinous
28286,Non-Heinous
28287,Non-Heinous
28288,Heinous
28289,Non-Heinous
28290,Heinous
28291,Non-Heinous
28292,Non-Heinous
28293,Non-Heinous
28294,Heinous
28295,Non-Heinous
28296,Heinous
28297,Non-Heinous
28298,Heinous
28299,Heinous
28300,Non-Heinous
28301,Non-Heinous
28302,Heinous
28303,Non-Heinous
28304,Non-Heinous
28305,Heinous
28306,Heinous
28307,Non-Heinous
28308,Non-Heinous
28309,Non-Heinous
28310,Non-Heinous
28311,Heinous
28312,Heinous
28313,Heinous
28314,Heinous
28315,Heinous
28316,Non-Heinous
28317,Non-Heinous
28318,Heinous
28319,Non-Heinous
28320,Non-Heinous
28321,Heinous
28322,Non-Heinous
28323,Non-Heinous
28324,Heinous
28325,Heinous
28326,Heinous
28327,Heinous
28328,Non-Heinous
28329,Non-Heinous
28330,Heinous
28331,Non-Heinous
28332,Non-Heinous
28333,Non-Heinous
28334,Heinous
28335,Non-Heinous
28336,Non-Heinous
28337,Heinous
28338,Heinous
28339,Heinous
28340,Non-Heinous
28341,Heinous
28342,Non-Heinous
28343,Heinous
28344,Heinous
28345,Non-Heinous
28346,Heinous
28347,Heinous
28348,Non-Heinous
28349,Non-Heinous
28350,Non-Heinous
28351,Heinous
28352,Heinous
28353,Heinous
28354,Non-Heinous
28355,Non-Heinous
28356,Heinous
28357,Heinous
28358,Non-Heinous
28359,Non-Heinous
28360,Heinous
28361,Non-Heinous
28362,Non-Heinous
28363,Non-Heinous
28364,Heinous
28365,Heinous
28366,Non-Heinous
28367,Non-Heinous
28368,Non-Heinous
28369,Heinous
28370,Non-Heinous
28371,Non-Heinous
28372,Heinous
28373,Non-Heinous
28374,Heinous
28375,Non-Heinous
28376,Heinous
28377,Non-Heinous
28378,Heinous
28379,Non-Heinous
28380,Heinous
28381,Heinous
28382,Non-Heinous
28383,Heinous
28384,Non-Heinous
28385,Heinous
28386,Heinous
28387,Non-Heinous
28388,Heinous
28389,Heinous
28390,Non-Heinous
28391,Non-Heinous
28392,Non-Heinous
28393,Heinous
28394,Heinous
28395,Heinous
28396,Heinous
28397,Non-Heinous
28398,Heinous
28399,Heinous
28400,Heinous
28401,Non-Heinous
28402,Non-Heinous
28403,Heinous
28404,Heinous
28405,Heinous
28406,Non-Heinous
28407,Non-Heinous
28408,Non-Heinous
28409,Non-Heinous
28410,Non-Heinous
28411,Heinous
28412,Heinous
28413,Non-Heinous
28414,Heinous
28415,Heinous
28416,Non-Heinous
28417,Heinous
28418,Non-Heinous
28419,Heinous
28420,Non-Heinous
28421,Non-Heinous
28422,Non-Heinous
28423,Heinous
28424,Heinous
28425,Non-Heinous
28426,Non-Heinous
28427,Heinous
28428,Heinous
28429,Heinous
28430,Heinous
28431,Heinous
28432,Heinous
28433,Heinous
28434,Non-Heinous
28435,Heinous
28436,Non-Heinous
28437,Non-Heinous
28438,Non-Heinous
28439,Heinous
28440,Non-Heinous
28441,Non-Heinous
28442,Heinous
28443,Non-Heinous
28444,Non-Heinous
28445,Heinous
28446,Heinous
28447,Non-Heinous
28448,Non-Heinous
28449,Heinous
28450,Heinous
28451,Heinous
28452,Non-Heinous
28453,Heinous
28454,Heinous
28455,Non-Heinous
28456,Non-Heinous
28457,Non-Heinous
28458,Heinous
28459,Heinous
28460,Non-Heinous
28461,Non-Heinous
28462,Heinous
28463,Non-Heinous
28464,Non-Heinous
28465,Heinous
28466,Non-Heinous
28467,Heinous
28468,Non-Heinous
28469,Heinous
28470,Heinous
28471,Heinous
28472,Heinous
28473,Heinous
28474,Non-Heinous
28475,Heinous
28476,Heinous
28477,Heinous
28478,Non-Heinous
28479,Heinous
28480,Heinous
28481,Non-Heinous
28482,Non-Heinous
28483,Non-Heinous
28484,Non-Heinous
28485,Heinous
28486,Non-Heinous
28487,Non-Heinous
28488,Heinous
28489,Non-Heinous
28490,Non-Heinous
28491,Heinous
28492,Heinous
28493,Heinous
28494,Non-Heinous
28495,Heinous
28496,Non-Heinous
28497,Heinous
28498,Heinous
28499,Non-Heinous
28500,Non-Heinous
28501,Non-Heinous
28502,Heinous
28503,Heinous
28504,Non-Heinous
28505,Non-Heinous
28506,Non-Heinous
28507,Non-Heinous
28508,Heinous
28509,Heinous
28510,Non-Heinous
28511,Heinous
28512,Heinous
28513,Non-Heinous
28514,Heinous
28515,Non-Heinous
28516,Heinous
28517,Non-Heinous
28518,Heinous
28519,Heinous
28520,Non-Heinous
28521,Heinous
28522,Heinous
28523,Heinous
28524,Non-Heinous
28525,Heinous
28526,Non-Heinous
28527,Non-Heinous
28528,Non-Heinous
28529,Heinous
28530,Heinous
28531,Non-Heinous
28532,Heinous
28533,Heinous
28534,Heinous
28535,Non-Heinous
28536,Heinous
28537,Non-Heinous
28538,Non-Heinous
28539,Non-Heinous
28540,Non-Heinous
28541,Heinous
28542,Heinous
28543,Non-Heinous
28544,Heinous
28545,Non-Heinous
28546,Non-Heinous
28547,Heinous
28548,Non-Heinous
28549,Heinous
28550,Non-Heinous
28551,Non-Heinous
28552,Heinous
28553,Non-Heinous
28554,Non-Heinous
28555,Heinous
28556,Non-Heinous
28557,Non-Heinous
28558,Heinous
28559,Heinous
28560,Non-Heinous
28561,Non-Heinous
28562,Non-Heinous
28563,Heinous
28564,Non-Heinous
28565,Heinous
28566,Non-Heinous
28567,Heinous
28568,Non-Heinous
28569,Non-Heinous
28570,Heinous
28571,Non-Heinous
28572,Heinous
28573,Non-Heinous
28574,Heinous
28575,Non-Heinous
28576,Non-Heinous
28577,Non-Heinous
28578,Non-Heinous
28579,Non-Heinous
28580,Non-Heinous
28581,Non-Heinous
28582,Heinous
28583,Heinous
28584,Non-Heinous
28585,Heinous
28586,Non-Heinous
28587,Non-Heinous
28588,Non-Heinous
28589,Non-Heinous
28590,Heinous
28591,Non-Heinous
28592,Non-Heinous
28593,Heinous
28594,Non-Heinous
28595,Heinous
28596,Non-Heinous
28597,Non-Heinous
28598,Non-Heinous
28599,Non-Heinous
28600,Non-Heinous
28601,Non-Heinous
28602,Heinous
28603,Heinous
28604,Non-Heinous
28605,Non-Heinous
28606,Non-Heinous
28607,Heinous
28608,Non-Heinous
28609,Non-Heinous
28610,Heinous
28611,Heinous
28612,Non-Heinous
28613,Non-Heinous
28614,Non-Heinous
28615,Non-Heinous
28616,Non-Heinous
28617,Non-Heinous
28618,Non-Heinous
28619,Heinous
28620,Heinous
28621,Heinous
28622,Heinous
28623,Heinous
28624,Heinous
28625,Non-Heinous
28626,Heinous
28627,Non-Heinous
28628,Heinous
28629,Heinous
28630,Non-Heinous
28631,Heinous
28632,Non-Heinous
28633,Heinous
28634,Heinous
28635,Heinous
28636,Heinous
28637,Non-Heinous
28638,Heinous
28639,Heinous
28640,Heinous
28641,Non-Heinous
28642,Non-Heinous
28643,Non-Heinous
28644,Heinous
28645,Non-Heinous
28646,Heinous
28647,Non-Heinous
28648,Heinous
28649,Non-Heinous
28650,Non-Heinous
28651,Heinous
28652,Non-Heinous
28653,Non-Heinous
28654,Heinous
28655,Heinous
28656,Non-Heinous
28657,Non-Heinous
28658,Heinous
28659,Non-Heinous
28660,Non-Heinous
28661,Heinous
28662,Non-Heinous
28663,Heinous
28664,Non-Heinous
28665,Non-Heinous
28666,Heinous
28667,Heinous
28668,Heinous
28669,Non-Heinous
28670,Non-Heinous
28671,Non-Heinous
28672,Non-Heinous
28673,Non-Heinous
28674,Non-Heinous
28675,Non-Heinous
28676,Non-Heinous
28677,Non-Heinous
28678,Heinous
28679,Heinous
28680,Non-Heinous
28681,Non-Heinous
28682,Non-Heinous
28683,Non-Heinous
28684,Heinous
28685,Non-Heinous
28686,Non-Heinous
28687,Non-Heinous
28688,Non-Heinous
28689,Non-Heinous
28690,Non-Heinous
28691,Heinous
28692,Heinous
28693,Heinous
28694,Heinous
28695,Non-Heinous
28696,Heinous
28697,Heinous
28698,Heinous
28699,Non-Heinous
28700,Heinous
28701,Heinous
28702,Non-Heinous
28703,Non-Heinous
28704,Heinous
28705,Non-Heinous
28706,Non-Heinous
28707,Non-Heinous
28708,Heinous
28709,Non-Heinous
28710,Heinous
28711,Non-Heinous
28712,Heinous
28713,Heinous
28714,Heinous
28715,Heinous
28716,Non-Heinous
28717,Heinous
28718,Heinous
28719,Heinous
28720,Non-Heinous
28721,Heinous
28722,Heinous
28723,Heinous
28724,Non-Heinous
28725,Non-Heinous
28726,Heinous
28727,Heinous
28728,Heinous
28729,Non-Heinous
28730,Heinous
28731,Heinous
28732,Heinous
28733,Non-Heinous
28734,Non-Heinous
28735,Non-Heinous
28736,Heinous
28737,Heinous
28738,Non-Heinous
28739,Non-Heinous
28740,Heinous
28741,Non-Heinous
28742,Non-Heinous
28743,Non-Heinous
28744,Heinous
28745,Non-Heinous
28746,Heinous
28747,Non-Heinous
28748,Non-Heinous
28749,Non-Heinous
28750,Heinous
28751,Heinous
28752,Non-Heinous
28753,Non-Heinous
28754,Heinous
28755,Heinous
28756,Non-Heinous
28757,Heinous
28758,Non-Heinous
28759,Heinous
28760,Non-Heinous
28761,Non-Heinous
28762,Non-Heinous
28763,Heinous
28764,Non-Heinous
28765,Heinous
28766,Non-Heinous
28767,Non-Heinous
28768,Non-Heinous
28769,Non-Heinous
28770,Heinous
28771,Non-Heinous
28772,Non-Heinous
28773,Non-Heinous
28774,Non-Heinous
28775,Heinous
28776,Non-Heinous
28777,Heinous
28778,Heinous
28779,Heinous
28780,Non-Heinous
28781,Non-Heinous
28782,Non-Heinous
28783,Non-Heinous
28784,Heinous
28785,Heinous
28786,Non-Heinous
28787,Heinous
28788,Heinous
28789,Non-Heinous
28790,Heinous
28791,Heinous
28792,Heinous
28793,Heinous
28794,Non-Heinous
28795,Heinous
28796,Heinous
28797,Heinous
28798,Non-Heinous
28799,Non-Heinous
28800,Heinous
28801,Heinous
28802,Heinous
28803,Heinous
28804,Heinous
28805,Non-Heinous
28806,Non-Heinous
28807,Heinous
28808,Non-Heinous
28809,Heinous
28810,Heinous
28811,Heinous
28812,Heinous
28813,Heinous
28814,Heinous
28815,Non-Heinous
28816,Non-Heinous
28817,Heinous
28818,Heinous
28819,Heinous
28820,Heinous
28821,Non-Heinous
28822,Non-Heinous
28823,Heinous
28824,Non-Heinous
28825,Non-Heinous
28826,Heinous
28827,Non-Heinous
28828,Heinous
28829,Heinous
28830,Non-Heinous
28831,Non-Heinous
28832,Non-Heinous
28833,Non-Heinous
28834,Heinous
28835,Heinous
28836,Non-Heinous
28837,Non-Heinous
28838,Heinous
28839,Non-Heinous
28840,Heinous
28841,Non-Heinous
28842,Heinous
28843,Non-Heinous
28844,Non-Heinous
28845,Heinous
28846,Heinous
28847,Non-Heinous
28848,Heinous
28849,Non-Heinous
28850,Non-Heinous
28851,Heinous
