CrimeSubHeadID,CrimeHeadID,CrimeHeadName,SeqID
2822,79038,Cheating & Forgery_2822,44
2823,74114,Theft_2823,49
2824,85575,Kidnapping_2824,2
2825,19562,Murder_2825,28
2826,82274,Murder_2826,30
2827,14125,Theft_2827,47
2828,97708,Theft_2828,7
2829,24876,Theft_2829,8
2830,61168,Extortion_2830,11
2831,20013,Murder_2831,49
2832,48318,Rape_2832,24
2833,84074,Theft_2833,48
2834,3308,Rape_2834,8
2835,77326,Murder_2835,3
2836,81692,Extortion_2836,15
2837,84671,Theft_2837,37
2838,88196,Theft_2838,10
2839,74315,Kidnapping_2839,15
2840,72617,Dacoity_2840,5
2841,75620,Cheating & Forgery_2841,25
2842,43811,Extortion_2842,33
2843,78331,Robbery_2843,26
2844,1679,Extortion_2844,48
2845,95806,Hacking_2845,18
2846,58700,Extortion_2846,37
2847,12385,Cheating & Forgery_2847,20
2848,91169,Extortion_2848,22
2849,6677,Murder_2849,5
2850,14020,Dacoity_2850,45
2851,24685,Hacking_2851,40
2852,48708,Grievous Hurt_2852,2
2853,75525,Theft_2853,24
2854,52325,Theft_2854,21
2855,63587,Grievous Hurt_2855,35
2856,14101,Theft_2856,34
2857,68136,Rape_2857,12
2858,63936,Kidnapping_2858,45
2859,88247,Rape_2859,1
2860,58145,Cheating & Forgery_2860,35
2861,75689,Kidnapping_2861,5
2862,6656,Murder_2862,33
2863,36922,Extortion_2863,13
2864,27167,Murder_2864,47
2865,68528,Hacking_2865,42
2866,71785,Cheating & Forgery_2866,31
2867,43492,Robbery_2867,26
2868,23725,Cheating & Forgery_2868,30
2869,85062,Theft_2869,25
2870,41988,Dacoity_2870,22
2871,34131,Dacoity_2871,12
2872,16366,Theft_2872,16
2873,74791,Dacoity_2873,8
2874,81996,Cheating & Forgery_2874,15
2875,34288,Theft_2875,27
2876,9535,Kidnapping_2876,12
2877,40842,Kidnapping_2877,7
2878,52397,Murder_2878,42
2879,41858,Grievous Hurt_2879,35
2880,15013,Kidnapping_2880,45
2881,86759,Hacking_2881,46
2882,71955,Murder_2882,1
2883,78100,Extortion_2883,7
2884,97085,Dacoity_2884,23
2885,60005,Extortion_2885,16
2886,9041,Grievous Hurt_2886,15
2887,62597,Robbery_2887,4
2888,7282,Grievous Hurt_2888,2
2889,11627,Kidnapping_2889,2
2890,75637,Rape_2890,5
2891,260,Theft_2891,47
2892,50117,Grievous Hurt_2892,29
2893,1407,Hacking_2893,29
2894,92978,Robbery_2894,26
2895,17973,Murder_2895,30
2896,83252,Theft_2896,16
2897,95772,Robbery_2897,18
2898,4541,Rape_2898,42
2899,83093,Extortion_2899,28
2900,88097,Grievous Hurt_2900,7
2901,86313,Theft_2901,5
2902,98443,Cheating & Forgery_2902,42
2903,29314,Dacoity_2903,40
2904,49238,Murder_2904,13
2905,45272,Theft_2905,34
2906,2381,Hacking_2906,47
2907,58540,Cheating & Forgery_2907,42
2908,96859,Extortion_2908,4
2909,90537,Rape_2909,9
2910,13032,Robbery_2910,20
2911,94240,Kidnapping_2911,13
2912,92702,Dacoity_2912,46
2913,58690,Dacoity_2913,4
2914,60486,Kidnapping_2914,28
2915,9103,Rape_2915,37
2916,11732,Theft_2916,32
2917,63773,Hacking_2917,30
2918,81894,Dacoity_2918,3
2919,61630,Cheating & Forgery_2919,47
2920,90263,Kidnapping_2920,6
2921,68005,Rape_2921,4
2922,55294,Rape_2922,14
2923,53453,Murder_2923,27
2924,8841,Hacking_2924,47
2925,89607,Rape_2925,20
2926,7550,Rape_2926,20
2927,30870,Murder_2927,3
2928,35784,Extortion_2928,33
2929,6999,Murder_2929,32
2930,67934,Rape_2930,41
2931,23235,Extortion_2931,26
2932,29925,Murder_2932,8
2933,58941,Rape_2933,26
2934,37858,Theft_2934,10
2935,9458,Robbery_2935,28
2936,97976,Robbery_2936,27
2937,86281,Cheating & Forgery_2937,1
2938,74606,Cheating & Forgery_2938,37
2939,13817,Dacoity_2939,28
2940,75819,Cheating & Forgery_2940,4
2941,23584,Hacking_2941,23
2942,34618,Cheating & Forgery_2942,33
2943,47694,Kidnapping_2943,48
2944,49185,Kidnapping_2944,23
2945,86689,Theft_2945,22
2946,84651,Cheating & Forgery_2946,43
2947,1726,Cheating & Forgery_2947,45
2948,11432,Robbery_2948,33
2949,44071,Cheating & Forgery_2949,6
2950,51180,Cheating & Forgery_2950,26
2951,43349,Rape_2951,1
2952,72031,Hacking_2952,36
2953,40972,Hacking_2953,25
2954,95215,Robbery_2954,34
2955,55957,Kidnapping_2955,44
2956,16941,Grievous Hurt_2956,29
2957,70188,Robbery_2957,17
2958,61651,Extortion_2958,27
2959,86164,Hacking_2959,41
2960,55391,Hacking_2960,11
2961,92771,Robbery_2961,23
2962,6958,Hacking_2962,25
2963,93679,Theft_2963,2
2964,18250,Grievous Hurt_2964,7
2965,56102,Cheating & Forgery_2965,13
2966,47337,Kidnapping_2966,26
2967,30430,Theft_2967,22
2968,82205,Kidnapping_2968,46
2969,99307,Robbery_2969,25
2970,35911,Theft_2970,7
2971,73918,Rape_2971,29
2972,67610,Dacoity_2972,30
2973,47212,Kidnapping_2973,39
2974,17431,Dacoity_2974,30
2975,26482,Hacking_2975,44
2976,78942,Dacoity_2976,17
2977,36390,Grievous Hurt_2977,27
2978,15714,Grievous Hurt_2978,27
2979,77728,Kidnapping_2979,44
2980,4314,Robbery_2980,21
2981,81586,Theft_2981,42
2982,67262,Cheating & Forgery_2982,33
2983,71005,Cheating & Forgery_2983,37
2984,50680,Kidnapping_2984,29
2985,47211,Grievous Hurt_2985,48
2986,43168,Robbery_2986,17
2987,55383,Cheating & Forgery_2987,2
2988,16284,Kidnapping_2988,14
2989,18761,Robbery_2989,30
2990,37451,Cheating & Forgery_2990,45
2991,66419,Theft_2991,43
2992,25072,Theft_2992,36
2993,44833,Rape_2993,28
2994,25249,Dacoity_2994,49
2995,78507,Grievous Hurt_2995,6
2996,47324,Dacoity_2996,13
2997,38299,Kidnapping_2997,33
2998,78305,Hacking_2998,17
2999,54963,Robbery_2999,43
3000,31140,Grievous Hurt_3000,19
3001,45986,Kidnapping_3001,23
3002,16786,Extortion_3002,17
3003,29314,Kidnapping_3003,25
3004,26935,Murder_3004,49
3005,24175,Dacoity_3005,37
3006,63029,Theft_3006,12
3007,34041,Grievous Hurt_3007,17
3008,56463,Grievous Hurt_3008,23
3009,84110,Dacoity_3009,39
3010,30219,Kidnapping_3010,32
3011,26797,Rape_3011,27
3012,47641,Kidnapping_3012,44
3013,89391,Robbery_3013,25
3014,10271,Kidnapping_3014,10
3015,38208,Rape_3015,21
3016,3811,Cheating & Forgery_3016,35
3017,58256,Extortion_3017,10
3018,77453,Dacoity_3018,15
3019,48016,Cheating & Forgery_3019,31
3020,67374,Kidnapping_3020,42
3021,68648,Murder_3021,10
3022,23399,Dacoity_3022,44
3023,49605,Murder_3023,35
3024,91425,Grievous Hurt_3024,1
3025,68587,Extortion_3025,1
3026,73135,Cheating & Forgery_3026,9
3027,54456,Grievous Hurt_3027,44
3028,61792,Dacoity_3028,27
3029,65335,Rape_3029,18
3030,40384,Murder_3030,2
3031,54921,Rape_3031,46
3032,18953,Grievous Hurt_3032,24
3033,75930,Theft_3033,21
3034,67857,Grievous Hurt_3034,45
3035,298,Robbery_3035,27
3036,84885,Murder_3036,22
3037,96188,Murder_3037,12
3038,56402,Grievous Hurt_3038,29
3039,42429,Grievous Hurt_3039,24
3040,62908,Kidnapping_3040,44
3041,83935,Cheating & Forgery_3041,13
3042,72451,Dacoity_3042,17
3043,69010,Cheating & Forgery_3043,44
3044,96522,Murder_3044,18
3045,63743,Theft_3045,13
3046,94323,Kidnapping_3046,8
3047,96274,Extortion_3047,39
3048,68361,Murder_3048,26
3049,69351,Theft_3049,25
3050,52243,Rape_3050,43
3051,73205,Robbery_3051,36
3052,14090,Theft_3052,30
3053,3419,Cheating & Forgery_3053,23
3054,15707,Robbery_3054,16
3055,48847,Hacking_3055,26
3056,60743,Grievous Hurt_3056,4
3057,56860,Murder_3057,47
3058,79124,Hacking_3058,40
3059,27311,Robbery_3059,43
3060,63789,Dacoity_3060,45
3061,5655,Rape_3061,18
3062,47160,Rape_3062,17
3063,65973,Kidnapping_3063,44
3064,9252,Extortion_3064,31
3065,92707,Dacoity_3065,35
3066,64392,Dacoity_3066,32
3067,55773,Rape_3067,48
3068,84221,Hacking_3068,7
3069,99351,Kidnapping_3069,31
3070,3560,Cheating & Forgery_3070,9
3071,8045,Rape_3071,16
3072,76488,Kidnapping_3072,20
3073,70441,Grievous Hurt_3073,1
3074,45658,Kidnapping_3074,24
3075,63778,Extortion_3075,35
3076,9784,Cheating & Forgery_3076,25
3077,21901,Dacoity_3077,13
3078,5662,Dacoity_3078,4
3079,16888,Kidnapping_3079,5
3080,47497,Hacking_3080,12
3081,66089,Kidnapping_3081,38
3082,75192,Kidnapping_3082,14
3083,58066,Robbery_3083,44
3084,32970,Hacking_3084,15
3085,66214,Extortion_3085,46
3086,28273,Hacking_3086,38
3087,7477,Hacking_3087,25
3088,27394,Murder_3088,41
3089,76814,Dacoity_3089,13
3090,5426,Dacoity_3090,33
3091,67475,Cheating & Forgery_3091,8
3092,97766,Robbery_3092,36
3093,82336,Rape_3093,8
3094,28969,Murder_3094,16
3095,48422,Theft_3095,30
3096,84022,Murder_3096,1
3097,69346,Dacoity_3097,23
3098,67597,Hacking_3098,17
3099,42254,Kidnapping_3099,13
3100,73968,Robbery_3100,28
3101,7435,Theft_3101,40
3102,55172,Grievous Hurt_3102,10
3103,67585,Robbery_3103,23
3104,33029,Grievous Hurt_3104,34
3105,19771,Dacoity_3105,48
3106,9154,Extortion_3106,39
3107,38199,Grievous Hurt_3107,26
3108,36145,Cheating & Forgery_3108,24
3109,83209,Extortion_3109,26
3110,6425,Grievous Hurt_3110,31
3111,56226,Cheating & Forgery_3111,19
3112,51488,Hacking_3112,21
3113,83879,Cheating & Forgery_3113,29
3114,27261,Cheating & Forgery_3114,41
3115,4150,Extortion_3115,12
3116,2043,Robbery_3116,10
3117,22855,Kidnapping_3117,36
3118,73926,Rape_3118,10
3119,33344,Dacoity_3119,19
3120,98158,Grievous Hurt_3120,44
3121,34316,Theft_3121,47
3122,94983,Extortion_3122,46
3123,47279,Extortion_3123,48
3124,85946,Kidnapping_3124,24
3125,11971,Rape_3125,26
3126,9724,Grievous Hurt_3126,2
3127,17127,Rape_3127,41
3128,31001,Dacoity_3128,12
3129,84731,Murder_3129,20
3130,58001,Extortion_3130,12
3131,7273,Grievous Hurt_3131,18
3132,30338,Grievous Hurt_3132,20
3133,94039,Hacking_3133,13
3134,4756,Kidnapping_3134,4
3135,35035,Grievous Hurt_3135,21
3136,91148,Theft_3136,6
3137,77658,Rape_3137,32
3138,83971,Dacoity_3138,4
3139,90330,Dacoity_3139,27
3140,82611,Theft_3140,13
3141,91244,Kidnapping_3141,8
3142,9642,Extortion_3142,31
3143,14092,Hacking_3143,21
3144,50108,Dacoity_3144,32
3145,9097,Robbery_3145,24
3146,62068,Robbery_3146,15
3147,61279,Rape_3147,36
3148,73126,Murder_3148,14
3149,21478,Murder_3149,48
3150,83768,Rape_3150,8
3151,39653,Extortion_3151,35
3152,31420,Grievous Hurt_3152,27
3153,24458,Robbery_3153,2
3154,83981,Hacking_3154,5
3155,5363,Hacking_3155,31
3156,37971,Rape_3156,35
3157,49031,Dacoity_3157,10
3158,46629,Hacking_3158,47
3159,56513,Hacking_3159,44
3160,39986,Cheating & Forgery_3160,31
3161,98562,Theft_3161,21
3162,2953,Grievous Hurt_3162,45
3163,81152,Dacoity_3163,46
3164,57181,Hacking_3164,16
3165,6547,Rape_3165,1
3166,65151,Extortion_3166,22
3167,47430,Dacoity_3167,40
3168,85164,Kidnapping_3168,49
3169,27763,Dacoity_3169,9
3170,75781,Kidnapping_3170,27
3171,45600,Robbery_3171,28
3172,34177,Kidnapping_3172,25
3173,65423,Rape_3173,12
3174,19624,Theft_3174,45
3175,29242,Theft_3175,8
3176,95946,Theft_3176,23
3177,53055,Kidnapping_3177,20
3178,44893,Murder_3178,19
3179,59847,Murder_3179,43
3180,94469,Rape_3180,36
3181,95098,Dacoity_3181,44
3182,4323,Hacking_3182,45
3183,86343,Grievous Hurt_3183,27
3184,16089,Grievous Hurt_3184,23
3185,11102,Rape_3185,33
3186,28729,Hacking_3186,33
3187,45538,Grievous Hurt_3187,47
3188,40341,Hacking_3188,11
3189,54306,Kidnapping_3189,10
3190,73054,Robbery_3190,26
3191,34791,Grievous Hurt_3191,20
3192,87793,Theft_3192,43
3193,18006,Rape_3193,8
3194,51595,Kidnapping_3194,39
3195,24809,Kidnapping_3195,31
3196,81657,Cheating & Forgery_3196,46
3197,19743,Rape_3197,10
3198,22192,Robbery_3198,49
3199,85897,Grievous Hurt_3199,36
3200,25890,Murder_3200,38
3201,84882,Hacking_3201,8
3202,42554,Murder_3202,42
3203,69204,Extortion_3203,20
3204,80940,Grievous Hurt_3204,18
3205,20879,Grievous Hurt_3205,21
3206,84821,Rape_3206,45
3207,22642,Dacoity_3207,18
3208,25492,Hacking_3208,5
3209,86246,Kidnapping_3209,39
3210,31198,Robbery_3210,4
3211,21313,Extortion_3211,36
3212,96156,Grievous Hurt_3212,2
3213,63413,Rape_3213,47
3214,30613,Extortion_3214,4
3215,27168,Robbery_3215,24
3216,14405,Dacoity_3216,24
3217,37084,Rape_3217,49
3218,49245,Hacking_3218,14
3219,83686,Theft_3219,44
3220,28579,Robbery_3220,44
3221,48535,Murder_3221,11
3222,49301,Extortion_3222,2
3223,56440,Rape_3223,34
3224,78378,Grievous Hurt_3224,13
3225,19130,Hacking_3225,40
3226,74422,Rape_3226,19
3227,349,Hacking_3227,36
3228,33067,Cheating & Forgery_3228,42
3229,71827,Cheating & Forgery_3229,5
3230,51233,Dacoity_3230,44
3231,91758,Extortion_3231,6
3232,21524,Theft_3232,40
3233,54211,Hacking_3233,1
3234,70319,Hacking_3234,19
3235,50557,Cheating & Forgery_3235,46
3236,37013,Extortion_3236,2
3237,914,Robbery_3237,12
3238,448,Kidnapping_3238,48
3239,84357,Theft_3239,48
3240,90609,Murder_3240,13
3241,38101,Robbery_3241,48
3242,91932,Theft_3242,22
3243,53789,Theft_3243,28
3244,16415,Extortion_3244,25
3245,21432,Grievous Hurt_3245,7
3246,28057,Dacoity_3246,16
3247,64135,Rape_3247,41
3248,45889,Cheating & Forgery_3248,8
3249,19574,Theft_3249,24
3250,19577,Grievous Hurt_3250,29
3251,63824,Cheating & Forgery_3251,19
3252,88219,Hacking_3252,14
3253,50646,Extortion_3253,25
3254,95969,Hacking_3254,4
3255,86098,Robbery_3255,34
3256,83770,Cheating & Forgery_3256,20
3257,76939,Extortion_3257,28
3258,35530,Grievous Hurt_3258,30
3259,66647,Theft_3259,37
3260,1136,Robbery_3260,24
3261,76479,Dacoity_3261,19
3262,35241,Theft_3262,45
3263,61357,Rape_3263,17
3264,86295,Extortion_3264,22
3265,16481,Theft_3265,41
3266,48637,Robbery_3266,33
3267,43670,Robbery_3267,48
3268,33158,Theft_3268,12
3269,18378,Dacoity_3269,5
3270,15629,Rape_3270,11
3271,23771,Theft_3271,34
3272,20676,Dacoity_3272,15
3273,55660,Murder_3273,38
3274,97652,Cheating & Forgery_3274,27
3275,76680,Robbery_3275,49
3276,94013,Theft_3276,43
3277,76992,Dacoity_3277,29
3278,181,Cheating & Forgery_3278,4
3279,53710,Hacking_3279,3
3280,14945,Cheating & Forgery_3280,24
3281,46974,Extortion_3281,42
3282,35616,Robbery_3282,13
3283,82923,Murder_3283,29
3284,74998,Cheating & Forgery_3284,29
3285,88646,Murder_3285,6
3286,70988,Kidnapping_3286,44
3287,92942,Extortion_3287,18
3288,72667,Dacoity_3288,25
3289,79361,Hacking_3289,8
3290,52287,Extortion_3290,6
3291,71235,Theft_3291,5
3292,97817,Grievous Hurt_3292,4
3293,44852,Robbery_3293,36
3294,98177,Kidnapping_3294,25
3295,18852,Extortion_3295,37
3296,17978,Kidnapping_3296,2
3297,78250,Theft_3297,2
3298,30136,Extortion_3298,29
3299,14456,Rape_3299,2
3300,99125,Robbery_3300,38
3301,20677,Murder_3301,37
3302,5930,Rape_3302,26
3303,50164,Robbery_3303,12
3304,51438,Hacking_3304,43
3305,21331,Robbery_3305,36
3306,67003,Hacking_3306,20
3307,85436,Rape_3307,3
3308,78773,Hacking_3308,3
3309,70212,Murder_3309,2
3310,12697,Cheating & Forgery_3310,29
3311,10527,Rape_3311,28
3312,59353,Theft_3312,16
3313,66552,Rape_3313,27
3314,13588,Hacking_3314,42
3315,73064,Cheating & Forgery_3315,37
3316,48208,Murder_3316,3
3317,26133,Theft_3317,26
3318,86661,Hacking_3318,39
3319,31314,Murder_3319,41
3320,82418,Kidnapping_3320,13
3321,255,Grievous Hurt_3321,42
3322,13477,Theft_3322,13
3323,242,Dacoity_3323,46
3324,72269,Hacking_3324,6
3325,23667,Robbery_3325,5
3326,22834,Extortion_3326,46
3327,19272,Grievous Hurt_3327,37
3328,59742,Cheating & Forgery_3328,36
3329,15440,Rape_3329,36
3330,21306,Dacoity_3330,47
3331,63438,Hacking_3331,29
3332,11137,Rape_3332,41
3333,12382,Robbery_3333,3
3334,23151,Extortion_3334,14
3335,8293,Extortion_3335,44
3336,82028,Grievous Hurt_3336,14
3337,37403,Cheating & Forgery_3337,10
3338,66784,Kidnapping_3338,45
3339,22944,Cheating & Forgery_3339,42
3340,16665,Theft_3340,39
3341,92380,Kidnapping_3341,12
3342,98365,Extortion_3342,37
3343,91787,Rape_3343,24
3344,97866,Hacking_3344,45
3345,7314,Kidnapping_3345,4
3346,38211,Murder_3346,39
3347,32309,Grievous Hurt_3347,37
3348,75056,Extortion_3348,1
3349,54721,Kidnapping_3349,47
3350,11904,Rape_3350,19
3351,10109,Extortion_3351,6
3352,48760,Dacoity_3352,17
3353,23830,Hacking_3353,48
3354,90197,Robbery_3354,42
3355,25885,Grievous Hurt_3355,26
3356,84470,Grievous Hurt_3356,11
3357,60151,Grievous Hurt_3357,23
3358,65525,Robbery_3358,44
3359,51860,Dacoity_3359,8
3360,33756,Rape_3360,11
3361,95400,Hacking_3361,7
3362,86120,Murder_3362,49
3363,98174,Robbery_3363,25
3364,29934,Robbery_3364,15
3365,92149,Extortion_3365,38
3366,58138,Hacking_3366,41
3367,28044,Grievous Hurt_3367,4
3368,44141,Kidnapping_3368,24
3369,77370,Dacoity_3369,30
3370,70028,Cheating & Forgery_3370,24
3371,36826,Extortion_3371,24
3372,8371,Dacoity_3372,42
3373,68594,Theft_3373,37
3374,25554,Dacoity_3374,19
3375,52590,Theft_3375,2
3376,83235,Robbery_3376,15
3377,50592,Extortion_3377,22
3378,71706,Robbery_3378,12
3379,39001,Murder_3379,18
3380,70773,Grievous Hurt_3380,1
3381,39957,Kidnapping_3381,23
3382,69548,Cheating & Forgery_3382,19
3383,21814,Cheating & Forgery_3383,14
3384,92262,Dacoity_3384,28
3385,13819,Rape_3385,35
3386,79425,Theft_3386,23
3387,79255,Murder_3387,22
3388,15683,Cheating & Forgery_3388,25
3389,67340,Murder_3389,25
3390,46662,Rape_3390,18
3391,28512,Murder_3391,1
3392,95533,Robbery_3392,6
3393,31943,Theft_3393,19
3394,63287,Murder_3394,41
3395,81676,Theft_3395,37
3396,56670,Extortion_3396,30
3397,60296,Robbery_3397,44
3398,59427,Theft_3398,3
3399,20961,Extortion_3399,28
3400,34547,Grievous Hurt_3400,27
3401,95611,Hacking_3401,42
3402,99427,Extortion_3402,4
3403,48983,Kidnapping_3403,12
3404,60383,Robbery_3404,8
3405,66015,Theft_3405,31
3406,85405,Grievous Hurt_3406,39
3407,68244,Theft_3407,38
3408,52708,Rape_3408,34
3409,39896,Robbery_3409,46
3410,94831,Murder_3410,20
3411,88994,Robbery_3411,15
3412,24294,Hacking_3412,16
3413,23760,Grievous Hurt_3413,42
3414,92699,Robbery_3414,43
3415,88224,Extortion_3415,36
3416,10616,Extortion_3416,14
3417,93290,Extortion_3417,19
3418,88189,Grievous Hurt_3418,24
3419,98987,Robbery_3419,5
3420,45010,Murder_3420,48
3421,63690,Theft_3421,32
3422,68760,Cheating & Forgery_3422,43
3423,5091,Robbery_3423,44
3424,2008,Hacking_3424,3
3425,67224,Robbery_3425,13
3426,10321,Kidnapping_3426,35
3427,55820,Rape_3427,15
3428,51835,Robbery_3428,41
3429,22738,Kidnapping_3429,4
3430,97330,Extortion_3430,3
3431,94996,Hacking_3431,27
3432,34187,Dacoity_3432,46
3433,1681,Robbery_3433,46
3434,32373,Kidnapping_3434,19
3435,48573,Extortion_3435,33
3436,34263,Extortion_3436,35
3437,4961,Hacking_3437,15
3438,71699,Robbery_3438,33
3439,57612,Cheating & Forgery_3439,17
3440,50555,Cheating & Forgery_3440,39
3441,5966,Extortion_3441,1
3442,48164,Dacoity_3442,29
3443,158,Kidnapping_3443,32
3444,94747,Hacking_3444,20
3445,49410,Cheating & Forgery_3445,8
3446,76600,Hacking_3446,28
3447,47150,Theft_3447,8
3448,24682,Hacking_3448,10
3449,64923,Hacking_3449,34
3450,70843,Grievous Hurt_3450,25
3451,63006,Dacoity_3451,41
3452,78244,Robbery_3452,4
3453,70313,Extortion_3453,35
3454,31676,Kidnapping_3454,6
3455,48943,Murder_3455,10
3456,5434,Extortion_3456,40
3457,39813,Cheating & Forgery_3457,12
3458,83183,Murder_3458,16
3459,15665,Kidnapping_3459,8
3460,26104,Hacking_3460,20
3461,75967,Kidnapping_3461,16
3462,16580,Theft_3462,27
3463,99384,Robbery_3463,24
3464,93616,Dacoity_3464,48
3465,56929,Kidnapping_3465,9
3466,27122,Murder_3466,49
3467,12740,Murder_3467,18
3468,86947,Robbery_3468,42
3469,4210,Grievous Hurt_3469,36
3470,11818,Murder_3470,4
3471,14057,Theft_3471,14
3472,48781,Murder_3472,14
3473,4981,Theft_3473,2
3474,72761,Rape_3474,40
3475,154,Cheating & Forgery_3475,7
3476,46200,Theft_3476,39
3477,49414,Murder_3477,20
3478,50467,Dacoity_3478,6
3479,18207,Grievous Hurt_3479,32
3480,1891,Dacoity_3480,7
3481,39004,Grievous Hurt_3481,46
3482,46939,Murder_3482,43
3483,99428,Robbery_3483,24
3484,22406,Dacoity_3484,24
3485,56983,Kidnapping_3485,45
3486,50433,Cheating & Forgery_3486,41
3487,46259,Extortion_3487,47
3488,58239,Hacking_3488,29
3489,93194,Theft_3489,35
3490,73943,Robbery_3490,1
3491,73524,Hacking_3491,26
3492,89621,Murder_3492,40
3493,48972,Dacoity_3493,10
3494,77769,Kidnapping_3494,6
3495,82999,Robbery_3495,3
3496,49687,Kidnapping_3496,29
3497,15934,Hacking_3497,35
3498,30960,Kidnapping_3498,45
3499,67043,Robbery_3499,30
3500,72166,Cheating & Forgery_3500,13
3501,7257,Grievous Hurt_3501,2
3502,28429,Grievous Hurt_3502,1
3503,11727,Murder_3503,35
3504,71317,Robbery_3504,46
3505,26291,Dacoity_3505,10
3506,9190,Dacoity_3506,13
3507,42736,Hacking_3507,24
3508,23440,Murder_3508,20
3509,52012,Dacoity_3509,49
3510,60819,Murder_3510,36
3511,97418,Cheating & Forgery_3511,28
3512,166,Robbery_3512,30
3513,69599,Cheating & Forgery_3513,37
3514,71866,Dacoity_3514,40
3515,68090,Theft_3515,25
3516,21859,Kidnapping_3516,45
3517,38854,Kidnapping_3517,21
3518,33444,Robbery_3518,29
3519,59117,Theft_3519,47
3520,30294,Rape_3520,47
3521,45903,Grievous Hurt_3521,26
3522,11464,Rape_3522,37
3523,93758,Murder_3523,40
3524,36200,Grievous Hurt_3524,36
3525,55885,Theft_3525,46
3526,97933,Murder_3526,38
3527,45433,Dacoity_3527,47
3528,98666,Extortion_3528,46
3529,51650,Cheating & Forgery_3529,31
3530,48011,Extortion_3530,28
3531,69754,Dacoity_3531,26
3532,70494,Grievous Hurt_3532,1
3533,61167,Rape_3533,3
3534,87621,Hacking_3534,35
3535,94013,Kidnapping_3535,48
3536,10435,Kidnapping_3536,3
3537,97219,Dacoity_3537,11
3538,8183,Cheating & Forgery_3538,31
3539,75062,Kidnapping_3539,16
3540,58852,Kidnapping_3540,43
3541,32136,Kidnapping_3541,11
3542,80675,Hacking_3542,36
3543,28245,Grievous Hurt_3543,45
3544,8880,Dacoity_3544,47
3545,67489,Kidnapping_3545,30
3546,91202,Robbery_3546,17
3547,43832,Robbery_3547,15
3548,66004,Murder_3548,4
3549,13376,Dacoity_3549,11
3550,31352,Extortion_3550,27
3551,49164,Cheating & Forgery_3551,21
3552,55722,Grievous Hurt_3552,14
3553,49695,Theft_3553,21
3554,29744,Robbery_3554,2
3555,96097,Grievous Hurt_3555,2
3556,26939,Hacking_3556,9
3557,49425,Kidnapping_3557,21
3558,12308,Extortion_3558,48
3559,36816,Cheating & Forgery_3559,36
3560,2048,Robbery_3560,11
3561,25954,Extortion_3561,14
3562,82600,Grievous Hurt_3562,46
3563,73498,Robbery_3563,22
3564,9699,Grievous Hurt_3564,42
3565,57284,Kidnapping_3565,4
3566,90173,Extortion_3566,35
3567,26178,Dacoity_3567,5
3568,74725,Dacoity_3568,16
3569,20422,Cheating & Forgery_3569,44
3570,12467,Kidnapping_3570,5
3571,36553,Theft_3571,2
3572,70050,Cheating & Forgery_3572,3
3573,790,Hacking_3573,34
3574,59976,Hacking_3574,33
3575,49722,Dacoity_3575,28
3576,34240,Dacoity_3576,41
3577,95144,Cheating & Forgery_3577,4
3578,23050,Dacoity_3578,25
3579,39456,Dacoity_3579,12
3580,14615,Robbery_3580,45
3581,22520,Kidnapping_3581,20
3582,8882,Hacking_3582,20
3583,97233,Murder_3583,11
