CSID,CaseMasterID,csdate,cstype,PolicePersonID
14022,81110,2023-09-17 00:31:04,C,40257
14023,28097,2025-06-10 12:55:11,A,95572
14024,90247,2020-05-27 15:57:39,A,20059
14025,41652,2024-11-17 16:02:16,A,41633
14026,71974,2023-03-24 23:07:26,A,35001
14027,72852,2021-10-04 19:05:14,A,40203
14028,11164,2019-01-21 16:54:22,A,15656
14029,89995,2026-05-09 22:17:57,A,66965
14030,48856,2018-10-03 13:26:22,C,47437
14031,87632,2019-09-08 04:37:21,C,90890
14032,84858,2026-09-11 15:14:23,A,86628
14033,42967,2025-05-04 05:31:41,A,21309
14034,38749,2018-04-09 04:13:06,A,87236
14035,84075,2021-09-21 12:03:48,A,54176
14036,15790,2019-11-30 05:57:57,B,95960
14037,65004,2022-05-20 17:25:21,C,95376
14038,89088,2021-06-04 18:17:46,A,24783
14039,41571,2026-12-11 19:00:19,A,64287
14040,35176,2023-04-23 21:10:46,A,55410
14041,20688,2021-09-24 01:55:28,A,63138
14042,63168,2022-07-09 19:18:42,A,94368
14043,79537,2025-05-10 08:49:32,C,802
14044,6510,2018-12-25 21:23:02,A,61233
14045,51754,2025-12-24 08:58:52,B,40309
14046,76388,2018-10-10 11:53:15,C,30355
14047,74903,2021-01-20 10:52:53,A,73543
14048,43438,2026-10-03 12:02:11,A,21354
14049,45308,2021-07-28 04:09:53,A,15141
14050,15755,2024-03-30 12:03:40,C,51570
14051,11310,2024-03-24 06:12:27,A,8321
14052,59768,2021-02-12 20:31:57,C,14940
14053,40433,2023-12-01 06:11:53,C,28557
14054,39152,2025-06-24 01:03:28,A,77086
14055,98436,2022-06-13 22:51:25,A,65401
14056,42068,2018-01-01 14:24:37,B,76336
14057,43923,2021-11-07 15:44:01,A,58676
14058,30502,2020-10-28 06:45:14,C,82483
14059,23918,2018-10-22 11:02:05,C,7618
14060,2797,2026-04-28 04:12:45,C,6063
14061,44410,2020-04-14 00:20:08,C,36479
14062,13517,2018-11-07 15:25:06,A,21145
14063,61723,2019-06-26 21:23:01,A,19820
14064,17436,2023-04-17 01:44:39,C,87127
14065,11791,2026-09-10 10:23:51,A,62653
14066,55342,2025-08-31 07:08:15,A,53723
14067,53533,2022-01-23 04:30:44,A,58924
14068,6050,2025-03-08 00:25:16,A,28155
14069,36441,2025-12-01 04:43:31,B,9271
14070,23565,2019-01-29 13:09:28,C,89448
14071,57504,2019-03-18 08:19:30,C,79454
14072,80624,2023-03-05 14:50:19,C,2128
14073,15290,2018-07-11 11:20:25,A,63365
14074,49615,2025-10-10 16:33:28,A,38074
14075,70265,2019-05-22 19:34:07,B,22782
14076,86984,2023-06-10 18:24:29,A,59317
14077,43283,2020-05-26 09:28:25,A,93851
14078,44163,2018-02-05 10:37:07,A,87360
14079,98221,2026-09-15 09:03:29,A,63195
14080,27470,2026-08-30 05:02:58,A,93798
14081,10016,2019-10-10 15:23:01,A,94800
14082,10730,2024-02-04 03:59:54,A,45041
14083,60780,2021-11-05 10:42:41,C,67862
14084,83604,2020-08-14 05:46:37,B,93430
14085,83111,2024-11-25 02:12:22,A,22891
14086,39163,2023-12-10 11:59:58,A,6048
14087,22885,2018-07-23 10:02:16,A,32805
14088,79336,2025-10-26 20:20:15,A,33653
14089,71331,2020-11-08 00:33:12,A,14908
14090,28413,2021-02-23 18:35:17,A,85071
14091,90050,2018-10-21 03:00:38,C,87347
14092,95331,2023-03-27 21:16:54,A,98483
14093,1440,2020-04-25 06:23:34,A,57582
14094,90225,2024-08-02 23:58:27,A,58010
14095,54952,2021-09-05 21:32:03,A,73921
14096,87200,2019-11-29 14:25:58,A,73875
14097,99007,2026-09-06 18:05:57,A,31735
14098,67394,2021-06-21 05:36:45,A,71782
14099,77331,2019-02-09 22:19:56,A,87350
14100,16289,2022-01-20 05:22:48,A,10582
14101,95589,2026-03-23 16:05:54,A,69399
14102,94934,2022-10-17 10:41:29,A,47621
14103,2436,2025-12-03 21:04:46,C,7770
14104,64242,2025-06-15 09:13:39,B,93103
14105,4685,2019-11-09 15:07:40,A,45801
14106,83477,2018-01-15 19:30:24,C,57721
14107,87472,2020-02-19 15:21:22,A,84038
14108,20383,2023-02-17 18:32:55,C,52854
14109,86597,2026-07-09 04:04:30,B,11862
14110,54919,2022-05-25 03:45:03,A,6033
14111,95691,2020-12-23 23:45:41,C,11407
14112,25567,2023-01-16 19:33:57,A,36435
14113,15875,2018-06-26 00:42:51,A,6850
14114,53281,2025-03-22 13:07:54,A,70195
14115,23057,2018-07-11 17:40:39,A,57559
14116,8401,2020-12-22 16:10:39,C,48141
14117,51871,2023-09-10 05:22:35,B,6083
14118,31635,2021-09-22 22:55:00,C,29500
14119,422,2024-09-12 05:59:18,B,96378
14120,75298,2024-04-24 23:28:51,A,73509
14121,73920,2024-08-10 05:52:53,B,40455
14122,69766,2026-04-04 20:36:37,A,20895
14123,28287,2019-03-12 19:25:58,A,27036
14124,97541,2019-05-06 07:51:43,C,38475
14125,65858,2023-01-08 14:28:23,A,47148
14126,50436,2018-10-07 07:05:30,B,40093
14127,29938,2022-11-30 13:03:20,A,92157
14128,25168,2026-08-18 13:18:10,A,72981
14129,68015,2019-04-03 01:23:13,C,43508
14130,82322,2023-09-11 01:10:03,A,11195
14131,16069,2025-12-20 05:23:02,A,14500
14132,66377,2026-10-04 20:10:32,A,27985
14133,48436,2022-04-27 04:42:01,A,9136
14134,46096,2018-07-29 15:56:57,A,526
14135,43418,2018-08-24 18:37:00,C,39314
14136,81281,2020-02-16 22:18:37,A,79190
14137,65551,2025-07-09 08:07:36,A,2008
14138,15638,2020-07-04 08:27:45,A,1804
14139,31506,2018-11-13 12:12:24,B,68960
14140,39172,2026-10-03 17:28:29,C,78366
14141,93370,2023-05-16 07:13:31,C,72519
14142,24893,2025-06-03 02:54:01,A,12977
14143,25175,2019-12-22 21:49:47,A,23268
14144,62929,2022-08-17 11:53:09,A,10837
14145,45657,2023-09-20 00:49:19,C,98085
14146,7850,2021-06-12 12:59:02,A,98001
14147,76973,2018-01-04 19:07:29,A,3529
14148,46030,2024-01-09 16:04:07,C,48282
14149,82953,2022-07-12 16:28:35,C,30251
14150,41533,2025-10-18 04:28:39,A,48761
14151,32634,2022-05-03 06:32:51,C,37806
14152,46487,2018-06-27 01:45:47,B,24423
14153,63751,2021-04-11 02:03:43,A,93576
14154,81398,2020-02-12 04:31:48,C,24940
14155,86072,2018-10-30 21:05:44,A,36012
14156,15615,2022-10-18 08:15:07,B,87978
14157,13384,2019-10-27 15:06:46,A,82245
14158,48733,2019-11-23 15:56:55,C,36379
14159,67602,2026-08-03 01:16:13,A,63175
14160,18221,2018-07-10 06:45:01,B,71201
14161,47069,2023-02-21 05:26:37,B,80097
14162,37458,2018-08-08 01:31:57,A,66782
14163,94824,2025-04-11 07:03:33,A,60905
14164,17029,2025-09-11 02:46:51,A,69449
14165,974,2025-11-16 22:12:58,A,17087
14166,40236,2019-06-03 11:53:58,A,5486
14167,10329,2019-05-16 22:51:02,A,87191
14168,46571,2025-11-10 05:16:45,A,10747
14169,75437,2025-03-22 09:09:50,A,52479
14170,65756,2025-12-31 21:27:52,B,68282
14171,65315,2023-04-17 12:10:59,B,28744
14172,27786,2024-01-13 07:41:07,C,16046
14173,76551,2018-04-20 01:30:28,A,98454
14174,40334,2021-02-06 20:59:56,A,89545
14175,94004,2026-08-21 11:00:23,B,48197
14176,68285,2023-02-01 15:48:11,A,25686
14177,82212,2023-01-05 00:58:45,A,15122
14178,10334,2018-09-23 14:09:54,C,92054
14179,20410,2019-01-19 05:37:29,A,2612
14180,92235,2023-05-09 05:53:57,A,84439
14181,25797,2019-01-23 01:35:19,C,63502
14182,12079,2025-11-18 16:38:33,A,56456
14183,18900,2020-10-11 19:19:18,C,12765
14184,81753,2020-09-09 19:37:42,A,49157
14185,77833,2021-04-22 12:08:48,A,2913
14186,94343,2021-02-24 05:17:30,A,68382
14187,15890,2024-09-13 18:55:26,A,73050
14188,99286,2022-07-25 17:15:39,A,77168
14189,34594,2026-07-20 16:45:50,A,41359
14190,16481,2023-11-06 11:05:06,A,53755
14191,76295,2020-02-10 04:10:41,A,2241
14192,4613,2019-08-13 12:57:31,A,97301
14193,85726,2024-10-11 08:35:03,C,92608
14194,95159,2020-01-27 12:38:15,A,60814
14195,59881,2021-08-07 03:18:40,A,3698
14196,88063,2025-01-04 22:16:18,A,84676
14197,70093,2025-12-20 16:24:49,C,71665
14198,88361,2024-12-04 01:54:44,A,26908
14199,10985,2026-02-27 11:47:23,A,86816
14200,85722,2026-07-15 08:29:44,A,51144
14201,30336,2021-12-25 18:53:27,A,45464
14202,83713,2024-09-22 06:55:25,C,92058
14203,24930,2022-09-21 00:32:58,A,68478
14204,55963,2020-09-29 20:01:59,A,24701
14205,25635,2020-01-26 05:55:18,A,84291
14206,22064,2019-07-24 21:26:10,A,60247
14207,84121,2024-01-31 19:59:12,C,80264
14208,9969,2025-12-06 00:05:33,A,47874
14209,82652,2019-09-18 06:33:53,A,98
14210,97320,2023-12-10 11:40:00,A,1830
14211,55633,2022-09-19 23:41:39,A,64626
14212,11736,2023-10-21 04:43:53,B,12416
14213,18938,2018-05-13 14:07:40,A,73334
14214,1261,2024-03-13 11:59:44,A,84155
14215,32962,2018-02-21 13:38:24,A,43951
14216,67086,2024-03-30 08:26:12,A,76109
14217,29697,2023-03-31 09:53:52,A,12961
14218,89396,2019-07-27 07:13:50,A,17472
14219,96268,2024-01-16 20:54:48,A,71691
14220,68768,2021-06-09 19:36:38,A,82084
14221,10517,2021-10-12 14:07:21,A,96648
14222,57396,2024-02-26 19:53:57,A,14003
14223,29283,2020-06-23 04:29:41,A,55217
14224,9294,2024-06-21 21:47:21,C,39818
14225,29253,2018-09-15 15:11:47,A,50521
14226,39349,2026-01-01 09:38:35,B,33492
14227,3067,2022-04-21 06:51:02,A,1750
14228,34675,2020-12-06 01:42:23,A,89719
14229,67397,2026-11-07 08:20:19,A,36511
14230,19937,2024-05-10 22:44:04,B,94341
14231,21405,2021-03-14 15:28:04,B,4763
14232,99786,2026-01-14 19:55:30,A,57993
14233,24021,2020-08-01 01:19:30,A,20387
14234,92221,2023-07-24 01:21:32,A,38637
14235,45364,2021-04-22 07:32:52,C,98195
14236,32796,2024-04-28 19:15:24,A,64119
14237,20846,2023-01-06 05:37:53,A,50289
14238,71642,2026-01-23 12:12:54,B,93924
14239,75858,2019-12-22 20:54:24,C,30710
14240,59604,2023-04-01 15:20:32,C,2252
14241,93275,2019-03-18 22:13:49,A,57746
14242,48664,2025-06-02 01:28:34,A,12269
14243,83190,2018-08-09 09:24:03,C,66248
14244,42476,2025-10-25 02:28:56,A,65030
14245,87657,2018-01-27 18:26:35,A,82600
14246,30129,2020-01-19 08:03:22,A,46667
14247,69521,2024-06-18 23:38:07,A,94456
14248,44442,2021-01-15 10:11:55,C,14990
14249,27034,2020-12-08 21:47:44,A,91592
14250,25625,2020-09-11 11:30:59,A,1227
14251,15850,2024-02-14 17:21:37,A,48946
14252,15626,2024-02-24 10:41:07,A,28888
14253,10051,2019-03-11 20:47:12,A,4587
14254,26589,2018-09-16 02:00:19,A,53859
14255,76950,2020-03-31 03:57:11,A,28450
14256,80255,2021-09-22 08:52:51,A,51568
14257,59773,2022-10-05 19:16:55,C,26820
14258,47393,2022-06-10 09:26:05,A,20336
14259,4524,2026-12-17 09:29:58,C,1733
14260,49229,2026-01-16 16:41:54,A,68886
14261,15261,2018-10-06 01:19:22,A,45437
14262,54794,2025-03-15 12:41:12,A,6889
14263,50284,2022-05-06 14:35:36,C,2490
14264,70968,2018-05-12 03:33:53,A,80855
14265,85413,2020-02-05 15:53:52,A,93519
14266,99856,2018-09-03 19:55:12,A,24241
14267,55909,2018-08-07 16:50:52,C,47857
14268,19861,2020-09-08 10:50:26,A,33783
14269,45108,2018-05-19 12:35:59,C,63293
14270,2784,2019-08-26 22:17:49,A,11519
14271,6209,2023-12-19 16:37:37,B,70247
14272,33703,2024-07-21 03:16:01,A,44712
14273,60538,2020-04-27 19:55:56,A,80448
14274,84210,2026-04-10 02:53:30,A,45954
14275,45501,2024-12-21 11:55:27,A,51245
14276,75098,2019-02-02 21:51:08,B,38836
14277,82445,2019-01-23 13:28:57,A,82521
14278,97002,2018-03-06 17:16:38,A,7177
14279,65089,2026-03-29 00:48:18,A,80400
14280,98525,2022-12-12 09:46:03,A,57372
14281,67644,2025-08-12 20:38:51,A,77612
14282,6078,2023-08-08 16:12:56,C,64
14283,53876,2025-03-18 11:53:38,A,79292
14284,51606,2026-08-22 05:36:51,B,59897
14285,69909,2024-10-12 09:08:47,C,74148
14286,63642,2020-06-07 12:57:16,A,46280
14287,10039,2019-08-14 14:45:10,A,64499
14288,99742,2023-10-10 23:15:40,A,68638
14289,90903,2019-06-06 13:51:36,C,34171
14290,43185,2026-09-30 00:31:39,B,96953
14291,15372,2024-02-18 20:17:28,A,83630
14292,21117,2024-11-21 21:14:29,A,9801
14293,27507,2020-12-30 15:44:28,C,5687
14294,76751,2026-03-26 23:55:43,C,95211
14295,85940,2020-02-11 00:07:18,C,61711
14296,80812,2019-10-21 18:38:08,A,99887
14297,81650,2019-08-25 22:38:09,C,82626
14298,10510,2018-03-19 21:52:41,A,97278
14299,48724,2018-11-25 10:04:14,A,83808
14300,4826,2025-01-30 09:12:01,C,39525
14301,14221,2020-12-03 01:45:37,A,21182
14302,23265,2024-08-05 22:29:25,A,94929
14303,16149,2024-03-10 02:50:00,B,24889
14304,1876,2026-12-02 10:46:48,A,2065
14305,82482,2026-07-03 15:17:45,A,7316
14306,79163,2021-08-25 17:26:51,C,21857
14307,89223,2023-09-24 06:41:02,C,43946
14308,8971,2022-02-22 04:01:59,C,37148
14309,63942,2020-03-04 18:54:47,A,95697
14310,14029,2025-08-26 17:20:28,C,72799
14311,9458,2021-09-22 13:51:52,A,97179
14312,45310,2026-08-12 08:13:12,A,67444
14313,44284,2020-07-21 17:25:16,B,28783
14314,64223,2020-10-17 12:34:03,A,22384
14315,75335,2026-03-21 15:48:56,A,19279
14316,56172,2026-10-02 16:11:27,A,13953
14317,48922,2026-03-13 00:01:55,C,42893
14318,23360,2019-01-25 06:19:29,A,78204
14319,66513,2019-02-01 05:33:25,A,16718
14320,36873,2023-12-01 12:10:17,B,63022
14321,65874,2019-12-15 19:19:16,A,63618
14322,60105,2020-11-11 03:41:07,C,78284
14323,11662,2020-08-14 15:01:48,A,29966
14324,67838,2026-05-24 00:56:30,A,18202
14325,90057,2026-11-14 21:44:27,A,10768
14326,10294,2022-06-23 11:01:08,A,62788
14327,56982,2019-12-09 21:48:59,C,9059
14328,78176,2018-01-25 15:46:30,A,9230
14329,74539,2019-01-05 06:01:33,A,34451
14330,45559,2025-12-25 18:21:30,C,41268
14331,47099,2020-02-22 01:41:06,A,4996
14332,12647,2023-05-22 02:41:17,A,29309
14333,96382,2022-05-11 03:40:09,A,44836
14334,24752,2024-01-04 14:34:38,A,9509
14335,5744,2024-03-20 19:56:39,B,89587
14336,72992,2021-12-01 10:42:41,A,76915
14337,57714,2025-05-22 06:32:12,A,6203
14338,89582,2023-03-02 10:40:26,A,13044
14339,7509,2018-12-22 04:33:44,A,80530
14340,69373,2024-12-17 22:26:03,A,95672
14341,55549,2023-12-07 21:36:59,C,15950
14342,93807,2020-06-02 12:52:16,C,53985
14343,20690,2022-04-02 00:29:52,A,88346
14344,99706,2022-10-23 17:19:00,A,40834
14345,65701,2021-12-27 00:23:45,A,41819
14346,6002,2024-11-28 05:48:11,B,31332
14347,49351,2026-02-08 17:26:16,A,70169
14348,83963,2025-04-07 09:39:36,A,31430
14349,75733,2024-05-05 09:24:48,C,22720
14350,77208,2025-05-27 02:13:00,A,66313
14351,62120,2018-12-06 05:52:30,A,17433
14352,20156,2021-07-20 07:37:04,B,53006
14353,51395,2018-05-01 05:51:21,A,82741
14354,52369,2025-08-19 14:22:30,A,8792
14355,76345,2026-08-29 15:11:47,A,70719
14356,7334,2026-11-16 00:57:41,A,35123
14357,69559,2020-10-04 23:59:11,A,50869
14358,84831,2023-11-05 18:20:42,A,72578
14359,15574,2018-08-19 04:54:45,A,50049
14360,36632,2024-11-28 13:33:44,A,47929
14361,39993,2025-09-03 20:13:42,A,33921
14362,46493,2022-12-25 23:08:00,A,43835
14363,12400,2023-01-03 05:59:33,A,42230
14364,8808,2023-10-03 21:19:19,C,91775
14365,39007,2021-04-21 00:40:21,C,89156
14366,81778,2026-03-25 03:44:20,A,73051
14367,54588,2024-06-08 03:06:56,A,26684
14368,24124,2025-05-05 11:57:24,A,69418
14369,76181,2026-01-06 04:38:30,C,49921
14370,45061,2024-12-25 23:36:06,A,22374
14371,34243,2024-10-16 06:39:23,A,25698
14372,741,2020-03-30 14:01:08,A,32188
14373,88752,2023-08-13 07:10:36,A,49324
14374,84874,2025-11-23 04:02:47,A,627
14375,86672,2024-04-03 15:35:28,B,54178
14376,22119,2023-11-24 23:12:14,A,74686
14377,59,2024-02-13 12:56:14,C,99936
14378,48586,2018-10-17 02:55:49,A,49361
14379,88051,2026-09-19 02:07:52,A,71092
14380,11676,2022-10-03 13:15:00,B,59655
14381,70072,2024-07-13 06:32:31,C,18777
14382,70708,2021-04-06 23:25:01,A,61227
14383,76775,2021-04-10 03:30:41,A,34257
14384,68738,2025-03-30 08:07:08,A,38951
14385,69174,2020-10-31 05:13:56,A,65814
14386,30722,2023-06-11 14:01:29,B,83730
14387,54610,2020-06-22 21:23:47,A,73669
14388,29923,2024-02-19 08:25:33,A,22837
14389,7827,2024-03-15 07:29:21,A,92602
14390,58159,2022-11-20 00:51:42,B,4115
14391,38775,2020-01-30 21:41:37,A,35214
14392,32574,2021-05-15 08:22:19,A,37885
14393,43165,2022-07-21 13:07:57,C,48710
14394,4198,2019-03-24 12:22:21,C,26621
14395,18691,2018-07-15 02:29:46,B,2215
14396,99223,2025-08-25 22:49:39,A,5450
14397,675,2025-03-01 13:29:12,A,95000
14398,57235,2024-06-15 16:29:49,A,97643
14399,53432,2019-03-04 19:14:46,B,25085
14400,88647,2021-10-03 23:46:42,C,53923
14401,10660,2021-06-28 08:14:31,A,33130
14402,96133,2024-02-12 10:40:19,A,76032
14403,71215,2020-02-08 18:02:56,A,75168
14404,67934,2020-09-16 13:19:32,A,88127
14405,42548,2025-04-06 07:59:24,C,18497
14406,71333,2019-07-08 13:29:13,C,73035
14407,74197,2021-05-08 08:03:23,C,68206
14408,13364,2019-02-19 01:37:22,A,87583
14409,28289,2020-08-04 10:55:31,A,88494
14410,20422,2019-08-26 11:50:39,A,87645
14411,61912,2026-01-15 08:53:37,A,30934
14412,46664,2022-10-20 16:26:06,A,36433
14413,17058,2025-02-13 11:56:52,A,74253
14414,89264,2021-05-11 21:31:00,A,65125
14415,12960,2026-09-13 01:26:07,A,10951
14416,20488,2026-03-14 02:44:28,A,38485
14417,18066,2023-10-16 20:32:20,A,81644
14418,22569,2026-01-18 16:20:57,A,9430
14419,48631,2023-06-17 08:57:38,B,71815
14420,66816,2025-05-29 21:36:32,A,67372
14421,86625,2021-02-27 12:03:22,A,33844
14422,73498,2019-02-28 11:41:29,A,60356
14423,96845,2019-05-13 08:22:56,A,88923
14424,60428,2026-05-11 17:44:50,B,22002
14425,85207,2023-12-10 04:04:00,A,52858
14426,99692,2025-07-20 12:13:09,A,84434
14427,43160,2018-12-01 20:04:36,A,56330
14428,10784,2018-10-18 08:59:20,A,59187
14429,65888,2024-09-19 04:31:29,C,77623
14430,53926,2019-04-23 16:11:10,A,44554
14431,39200,2024-04-23 20:32:24,A,95419
14432,17844,2020-06-24 20:34:47,A,28427
14433,29584,2021-11-14 10:14:45,A,81960
14434,60877,2024-05-10 06:11:04,A,20050
14435,17450,2025-03-21 06:58:29,C,47980
14436,6275,2025-11-02 20:01:46,A,90263
14437,71914,2025-08-03 15:35:59,A,3324
14438,46316,2026-07-08 13:12:37,C,23672
14439,49503,2026-02-02 13:59:56,A,77049
14440,72792,2020-10-12 03:01:49,A,64171
14441,14275,2023-07-08 05:15:29,A,30220
14442,62317,2023-12-15 19:56:56,C,72372
14443,74405,2025-06-21 15:37:48,A,49963
14444,83697,2020-07-31 16:41:22,B,27914
14445,46207,2022-02-14 05:03:48,C,11705
14446,98468,2018-07-10 11:53:46,A,90734
14447,10219,2018-09-11 15:08:13,A,38304
14448,29160,2022-01-13 09:04:25,A,60347
14449,93740,2022-03-17 20:06:17,A,19170
14450,56724,2022-01-12 17:10:17,C,51344
14451,59865,2020-09-03 05:31:59,C,92840
14452,13331,2020-07-23 07:32:13,B,97824
14453,2059,2021-08-28 20:22:59,B,70729
14454,99359,2023-10-14 08:20:14,A,96345
14455,12787,2022-10-07 14:20:20,A,83032
14456,74474,2026-08-09 18:14:19,A,44181
14457,76204,2020-07-17 14:25:24,A,55243
14458,49665,2026-07-24 07:23:42,C,89883
14459,91655,2021-11-18 18:03:47,A,72365
14460,81630,2023-10-22 12:10:28,C,26320
14461,55667,2018-09-25 01:07:16,A,45151
14462,43726,2019-06-16 22:15:31,A,34743
14463,54274,2023-02-22 10:38:32,A,41070
14464,36418,2026-10-21 23:29:34,A,90672
14465,47453,2026-02-17 01:49:23,A,42838
14466,42059,2020-02-25 08:12:38,A,81790
14467,47816,2025-01-17 00:29:12,A,84947
14468,29263,2020-06-02 20:45:54,C,8498
14469,78874,2021-04-18 15:21:05,A,91032
14470,16894,2022-11-28 03:36:25,A,91500
14471,79987,2025-07-12 05:22:01,A,47708
14472,47563,2019-01-11 05:51:26,A,87855
14473,23443,2019-08-28 19:17:45,C,27571
14474,51598,2020-02-10 18:00:33,A,89153
14475,48199,2021-04-01 23:53:31,B,17043
14476,38233,2020-02-13 06:04:19,A,15504
14477,98991,2024-09-07 22:37:56,A,63136
14478,83548,2024-10-31 22:15:20,A,35812
14479,27425,2019-03-24 02:14:43,A,97387
14480,88212,2026-12-21 03:34:38,A,8956
14481,90377,2026-05-07 07:56:03,A,69834
14482,20800,2018-12-01 00:03:39,C,36302
14483,74856,2022-03-13 05:49:36,A,4341
14484,55933,2026-08-06 05:22:54,A,89550
14485,74533,2020-06-13 04:28:51,B,42210
14486,98692,2020-11-15 16:57:15,C,96653
14487,14903,2020-10-17 22:45:51,A,1862
14488,78480,2025-07-09 23:21:20,A,27800
14489,85302,2018-08-27 18:14:21,A,53976
14490,26663,2022-10-05 18:52:29,A,52453
14491,424,2025-11-21 05:42:06,A,89559
14492,71291,2020-06-24 23:51:10,A,21275
14493,43185,2024-12-30 03:13:07,A,37835
14494,45422,2025-06-27 16:48:19,C,19578
14495,25795,2018-02-18 13:29:49,A,91997
14496,87501,2020-08-27 21:12:09,A,62299
14497,2122,2026-07-10 21:22:28,A,58898
14498,91882,2026-12-15 19:46:09,A,79832
14499,16500,2020-06-22 14:02:59,A,56213
14500,73245,2020-07-07 09:11:52,C,3502
14501,61720,2020-02-22 12:29:14,A,97132
14502,17868,2024-11-02 11:37:13,A,86109
14503,33696,2026-10-25 08:55:13,A,27899
14504,87742,2021-10-04 18:37:48,A,62216
14505,1489,2023-02-11 00:53:56,B,62455
14506,73118,2019-05-19 06:41:13,A,84911
14507,57365,2019-08-05 19:33:58,A,7396
14508,80899,2025-03-23 13:09:45,A,37235
14509,48192,2021-05-26 12:58:39,B,17668
14510,21649,2026-09-05 05:35:04,A,80935
14511,76203,2024-07-11 11:14:51,A,8224
14512,26550,2024-01-04 09:49:52,A,97103
14513,63338,2020-06-21 11:29:36,A,23138
14514,86071,2022-03-19 06:11:10,A,42518
14515,40088,2022-06-01 22:34:37,C,85418
14516,50693,2019-03-13 01:23:02,A,92173
14517,98063,2025-11-02 01:02:38,A,34503
14518,74913,2022-03-08 15:59:15,A,65386
14519,19769,2021-12-27 00:28:48,A,19209
14520,25098,2020-06-06 12:38:45,A,64673
14521,37440,2022-07-02 00:05:02,A,58038
14522,22774,2026-02-08 07:20:28,A,24870
14523,68893,2020-04-12 22:00:44,C,6168
14524,62683,2024-10-19 16:03:12,B,10092
14525,11911,2018-08-16 12:55:21,A,92383
14526,54675,2022-06-20 08:22:57,A,31377
14527,69050,2024-09-02 21:30:26,A,83511
14528,17918,2020-02-19 22:32:15,A,55187
14529,43399,2020-03-16 17:16:12,A,78072
14530,38085,2021-11-09 19:47:20,A,81821
14531,51913,2024-02-09 09:42:12,A,52376
14532,24337,2025-06-06 07:29:30,A,4471
14533,27440,2019-06-27 00:37:13,A,97243
14534,6588,2025-01-25 05:33:50,A,78443
14535,79087,2024-12-28 22:42:40,A,20929
14536,12832,2023-08-11 17:51:38,A,60323
14537,71989,2023-01-24 22:33:23,A,63350
14538,86553,2020-02-19 03:08:29,A,43871
14539,32611,2018-04-09 14:41:07,A,35975
14540,66661,2020-12-22 09:04:19,A,75799
14541,72130,2025-12-05 03:11:29,A,20587
14542,56784,2026-07-25 07:36:40,B,41627
14543,82813,2018-02-02 22:50:01,A,44599
14544,39998,2024-08-05 03:12:18,A,4201
14545,71797,2018-04-01 00:42:54,A,79585
14546,8578,2021-01-20 10:16:06,B,22385
14547,73482,2025-06-19 07:58:50,A,75839
14548,11776,2020-06-23 15:01:03,C,37811
14549,35850,2022-12-01 15:15:45,A,99504
14550,52396,2025-05-16 17:17:13,A,81237
14551,75627,2024-02-15 16:17:04,A,43701
14552,96849,2026-12-19 21:43:07,A,27071
14553,46335,2026-10-14 06:23:14,A,60255
14554,87146,2019-08-25 09:04:54,A,59312
14555,97494,2020-03-17 04:37:58,A,51461
14556,53033,2024-04-05 13:46:00,B,14165
14557,89570,2025-01-30 18:23:11,A,31560
14558,89877,2023-10-23 14:39:33,A,96748
14559,29327,2025-09-05 18:34:58,A,26547
14560,15248,2024-10-25 07:23:43,A,36679
14561,30838,2023-07-18 15:56:54,A,79656
14562,69256,2025-07-07 05:24:04,B,51951
14563,2929,2025-12-03 18:00:15,A,84425
14564,32098,2019-10-06 22:28:21,A,97425
14565,62210,2024-07-14 13:09:39,A,45131
14566,55056,2020-03-22 06:52:39,A,96287
14567,7671,2025-10-03 00:18:39,B,22850
14568,53589,2021-11-10 07:57:01,B,83347
14569,8600,2019-07-04 20:12:57,B,52417
14570,70607,2025-08-28 19:20:47,A,92451
14571,27850,2023-04-23 13:52:45,A,59606
