CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
20231,A78581,30650,4,4
99687,A39675,678,4,2
58634,A73889,52198,2,4
19699,A52988,21505,3,1
69133,A91410,90012,2,4
86532,A82715,15799,3,3
3014,A92552,39806,3,1
40101,A12700,47911,4,1
40145,A50725,28370,4,1
79628,A47942,1411,1,2
54733,A3756,35128,4,4
62179,A26932,24780,4,2
46177,A56621,35921,2,2
67094,A98391,86631,3,3
35411,A25494,93281,1,2
13482,A75655,38249,4,1
17040,A59103,95397,1,3
98746,A46970,24895,2,3
59719,A9837,50671,3,1
1694,A45510,53608,2,3
5820,A19967,96539,1,1
33495,A73124,3323,4,3
84097,A37941,16668,1,2
21237,A66763,58662,4,3
93267,A13776,77007,3,4
81521,A73400,94214,3,1
8075,A51293,89656,1,1
81870,A95798,57097,2,1
56813,A57012,47040,3,3
49993,A40313,96808,2,3
37419,A39828,6205,1,4
78560,A3337,79851,4,3
82312,A29715,65659,1,4
12204,A16500,52971,3,3
42568,A66245,85236,3,3
81370,A5482,20773,4,4
27733,A38930,53286,1,3
19937,A10943,75411,4,1
18928,A48613,95907,3,2
85410,A34057,75300,3,4
47422,A60871,48835,4,3
94717,A39515,66283,4,3
43963,A29170,61788,1,4
67586,A78066,52519,2,3
1067,A10822,7319,2,3
79277,A32435,67157,4,4
88212,A75425,64171,3,2
45053,A42538,59107,1,4
85298,A25179,68528,1,1
55023,A99302,51037,3,4
31294,A50291,88871,3,3
71759,A36756,59746,2,1
20800,A55144,81001,2,4
84819,A30088,20233,1,4
29892,A51935,5105,3,4
9027,A54206,42820,4,3
97963,A76955,46569,4,3
51642,A67712,88959,1,2
24873,A47787,57535,3,2
94442,A31,67576,1,3
97107,A56728,75537,4,4
94284,A82082,60255,2,4
99912,A99879,18093,3,4
82480,A6996,29717,1,2
29682,A59163,35224,4,4
27196,A49492,99286,1,1
84756,A33629,98531,4,3
20961,A7184,1729,4,3
66427,A37929,71726,3,1
13154,A25106,10637,2,3
48934,A8511,1410,3,1
23515,A10936,97006,1,4
85652,A27283,87721,3,1
55777,A22017,49086,1,3
17752,A36213,9399,1,3
68655,A89566,6411,3,1
96341,A52330,78777,2,1
66833,A91617,99020,3,3
99782,A92174,12196,1,2
52287,A50103,581,1,4
63310,A96493,73513,2,1
48009,A31901,47650,3,4
95934,A707,49111,1,2
51627,A39809,14868,4,1
92029,A85258,23237,1,3
48410,A66924,48695,3,2
63883,A77659,45381,3,4
94674,A62067,99394,3,1
48205,A36516,72548,2,4
65736,A1838,86268,2,4
63008,A96140,78694,1,3
93022,A78827,14703,3,4
43887,A15990,17732,1,3
36001,A86184,18970,4,2
48189,A34765,40056,1,3
81484,A95157,56246,4,1
91552,A69962,45405,3,4
48091,A67432,13584,4,4
63021,A67575,75893,4,1
79825,A89234,20908,1,3
68931,A43458,4768,4,1
4641,A11853,59314,3,2
71063,A55314,95880,2,4
2190,A27144,75836,3,4
3879,A13639,73572,4,4
90578,A19018,79887,1,4
9093,A91822,96893,1,2
8965,A20646,24090,2,1
99697,A33162,68139,4,4
43097,A32936,67805,1,4
21610,A14748,10152,3,3
88350,A11003,20546,1,2
25135,A62542,73262,1,3
4463,A32839,59731,1,4
25164,A25305,19580,2,4
62188,A21021,59774,3,4
50844,A6060,72832,4,4
61413,A54166,97117,1,4
39373,A1122,16334,4,4
14731,A36871,74544,3,2
63402,A68902,53184,3,3
99342,A16965,13090,3,4
89510,A41304,4308,1,3
79464,A31054,62911,3,2
21879,A4507,69342,3,2
28576,A77266,59970,1,2
48342,A32980,94925,3,2
28156,A92944,73470,4,1
3894,A48027,91324,4,4
70130,A44995,18432,1,2
70821,A50578,75854,4,3
81665,A97045,35146,2,2
22585,A6684,14102,4,1
3656,A72405,73830,3,3
22447,A83140,90893,2,1
9031,A74989,76831,4,1
63586,A31833,35646,2,3
63139,A38287,53508,4,4
73805,A31083,43192,1,2
46751,A93846,12379,2,4
14615,A25108,62752,1,2
41720,A86925,56970,3,4
47639,A61122,94984,1,4
1871,A70147,40495,4,4
49823,A25584,63254,3,3
88390,A79971,11210,3,2
20950,A10335,91650,4,1
6239,A31678,11785,2,1
532,A61962,57764,2,2
38214,A87975,46009,1,1
87253,A43358,53651,4,2
4452,A94266,93232,2,3
63333,A38120,70195,3,2
64260,A90376,8801,3,1
14754,A21876,50341,4,3
68943,A64315,47240,3,4
96646,A50393,40633,1,3
93393,A94586,14392,3,3
22908,A97779,52173,3,2
29182,A70975,4162,3,3
54701,A23024,55630,3,2
79828,A71352,4972,2,1
11648,A37234,41324,4,1
29911,A16691,91835,4,4
86384,A25355,56727,1,2
2228,A79592,4841,4,4
93439,A14733,52939,4,3
86210,A92358,11030,4,4
52427,A71723,96816,2,1
49285,A63265,80213,2,1
80399,A95070,51987,3,1
65584,A30048,73436,1,2
39781,A91778,20671,4,4
17929,A29409,95822,2,1
43393,A42431,23334,3,3
23003,A27939,11992,1,2
27326,A24942,54271,2,1
24542,A51892,46956,3,3
56069,A25949,68061,1,3
70344,A7883,30055,4,2
18145,A32439,90270,4,3
59171,A21984,8581,3,2
86635,A2824,58596,2,4
20936,A79618,19244,2,1
61917,A57897,17593,1,3
34895,A40186,86944,1,2
67146,A51361,55126,3,3
12451,A65362,79648,2,3
27172,A90206,29929,2,1
74650,A4669,31042,3,4
31497,A30581,92494,2,3
42944,A38433,70970,1,3
326,A88019,47625,1,2
6081,A95791,22960,3,2
23948,A78336,29807,4,3
63948,A76506,28322,3,4
22983,A20333,51644,3,4
51180,A78683,38572,4,1
79246,A58033,97517,1,4
62960,A56822,77167,3,1
83062,A34690,29122,2,1
11467,A80061,68503,4,3
47770,A70969,24688,2,1
57012,A41079,63838,1,2
28030,A35968,90046,1,1
56672,A16528,68879,4,3
58455,A79586,3696,2,2
77516,A56172,30978,3,4
36679,A2709,98775,1,1
2547,A47304,55681,1,2
63051,A58763,18649,3,2
70878,A67716,27977,1,1
32622,A93562,12352,4,2
14920,A44754,25995,4,3
36530,A85150,99269,1,3
96924,A47644,71384,2,2
40569,A11708,62219,4,4
12309,A79614,12709,3,2
76848,A6423,71255,4,2
29408,A58690,61490,1,3
83732,A35518,48472,4,3
39628,A22799,52424,2,3
23694,A52987,86257,2,4
93946,A87168,20151,4,1
5985,A31561,96207,1,3
25008,A84524,26720,1,2
18829,A54421,86128,4,2
11652,A7582,69549,2,3
79906,A85081,42353,4,4
87835,A27029,15934,3,2
57035,A89701,88283,1,3
44345,A2211,97620,2,1
37741,A17353,1566,4,1
50635,A66424,39984,4,3
14203,A3249,86479,4,2
3768,A65397,66385,3,3
35713,A22704,46954,2,1
67297,A69495,83187,1,2
73979,A37224,54734,4,1
43307,A58653,48984,4,4
63312,A42756,75080,3,2
14112,A9568,23307,3,3
94450,A48023,91515,2,1
43823,A59445,48320,4,4
95148,A17613,39707,1,2
16280,A7134,48369,4,1
45647,A40257,53859,1,3
29408,A91171,1455,2,3
24346,A1032,92333,4,2
19174,A89078,18982,3,3
37745,A63512,65530,4,2
32415,A57261,50636,1,3
39243,A86995,57260,2,4
77640,A58390,47146,4,4
43518,A19973,11769,1,1
13747,A94315,38720,1,4
13043,A2100,32608,4,3
56830,A59892,60209,4,4
29746,A41499,67875,4,4
84092,A43859,18641,3,2
27638,A78633,52768,3,3
54479,A3068,83283,4,4
95335,A27547,38659,4,1
98715,A90530,40092,4,3
55459,A75879,54777,1,3
50933,A84475,12953,3,2
69104,A44078,66576,1,4
78999,A32786,71240,1,2
15082,A96687,56372,2,1
73470,A48187,92431,1,4
23059,A86661,27150,3,3
77575,A92925,20149,1,2
13172,A54953,85407,2,2
26575,A76354,51911,4,3
91565,A55100,70952,3,3
71974,A48894,65059,4,2
54080,A73308,69996,3,1
58609,A86197,43540,2,1
98708,A95518,26376,4,1
35313,A99811,46615,4,1
69477,A2684,3746,4,2
26262,A37747,90932,2,4
91936,A76352,8533,2,1
21137,A4254,71261,4,3
37299,A95313,44900,1,3
68305,A23473,1520,2,2
75045,A87560,74460,3,2
86511,A84860,33676,3,2
96904,A50706,39046,2,2
77482,A82197,26550,2,2
31994,A86272,89833,1,1
44296,A30342,34696,4,3
31479,A35783,24891,4,1
89431,A61000,11035,4,1
49939,A43033,92612,3,2
2911,A79230,88299,1,3
77012,A92937,28544,1,2
23060,A32537,98511,3,4
84342,A99520,64760,4,4
17785,A24378,2603,2,2
41536,A35629,97166,1,1
89212,A99887,86419,3,2
80271,A25956,69980,3,1
92310,A52720,37957,2,1
5929,A82165,35540,1,1
25291,A7626,38922,4,1
14032,A60570,87218,4,1
18225,A14874,71013,3,4
73336,A81500,18138,4,1
53622,A19441,72656,2,4
90922,A9004,77151,3,4
2680,A72427,58236,1,1
49961,A65262,33964,1,1
77247,A78172,42455,4,1
76555,A51877,3284,4,1
68389,A15591,10758,1,4
70947,A32697,49265,1,3
42392,A12506,64734,2,4
20495,A71213,61296,2,1
47563,A82629,70532,3,4
86585,A13080,71871,2,4
10933,A66463,75829,3,1
58242,A21618,12004,1,2
26048,A9242,49961,2,4
34869,A57628,48720,2,3
54362,A78815,68991,4,4
95822,A10757,51240,2,4
23615,A506,98118,3,4
15626,A94058,56034,3,2
93489,A98805,51418,4,2
29110,A27931,31599,3,1
34788,A70307,26520,1,4
99318,A15983,50286,4,2
68337,A97598,85705,1,1
67491,A7106,38453,4,4
75868,A94081,81491,4,4
93954,A40025,89203,3,4
98763,A8281,61586,2,3
81413,A83085,10023,1,1
67570,A97974,8206,3,2
47335,A13568,73043,3,2
94669,A24466,66115,2,4
3455,A41456,98161,4,3
63275,A33193,29496,3,1
9718,A15954,16247,1,3
72360,A62596,47009,3,4
31047,A49238,17648,2,3
93804,A61555,61022,3,2
57118,A49491,38254,3,2
85410,A61468,55053,3,3
22740,A29282,82282,1,1
94255,A56809,9960,3,2
11202,A42094,83568,1,1
19706,A88724,98514,1,4
90823,A65588,28970,3,3
39196,A37406,46379,1,1
62844,A53695,94097,1,2
59254,A69288,74776,2,4
72792,A59860,91932,1,2
67277,A80320,58379,1,2
19527,A78735,99149,1,2
10018,A16926,14764,4,4
86622,A24641,79458,4,3
40733,A25821,91493,2,1
42912,A95967,43685,3,2
88649,A27548,93489,3,1
83746,A21359,37557,1,2
78687,A59867,35070,2,3
29309,A97097,88817,1,2
72057,A1515,42722,4,2
45565,A25887,16341,1,2
26741,A99278,75082,3,4
61629,A30186,55559,3,4
18315,A68529,13089,1,4
10781,A67189,42642,3,4
7024,A6626,82100,2,4
7861,A83884,85885,2,4
77965,A36649,50509,1,1
64137,A3350,58747,4,4
65213,A84725,1687,3,3
76951,A65290,26415,2,4
31044,A90928,30360,2,3
45924,A57031,32585,3,3
23213,A28476,32706,3,2
4928,A31035,70859,1,2
31609,A40691,53139,2,4
3657,A77735,86643,1,1
44293,A34657,56218,3,4
69123,A14054,19993,1,2
74351,A84060,58965,1,4
93922,A70822,34752,1,2
11899,A62784,47248,3,3
51483,A62140,68240,3,3
31556,A5131,98221,2,2
99490,A36247,60443,3,4
27979,A23500,55306,3,2
46631,A24117,84280,2,4
10325,A5570,32494,4,1
76877,A916,66876,3,2
37431,A3670,53092,3,4
34554,A81669,7444,2,2
83473,A3249,86479,2,1
17187,A79398,31957,1,1
59941,A65634,26634,2,1
55372,A61522,82914,4,1
96131,A45829,83769,4,2
93030,A76144,88089,2,2
73487,A13957,26927,1,1
86830,A32453,18597,1,4
25004,A37485,45319,2,3
56532,A7752,26972,3,1
60569,A97136,54088,2,2
7558,A13884,80252,1,2
32442,A40559,45681,1,3
71499,A98855,89986,2,3
43798,A17395,62726,3,2
66774,A69715,97180,1,2
36593,A58662,31758,4,1
77788,A21531,4555,2,3
31232,A69865,84113,1,4
76002,A52495,68074,3,1
16633,A63353,31352,4,4
96246,A71549,12315,3,1
61772,A63517,48735,2,2
78067,A26037,27478,2,1
22228,A86670,97905,4,1
22760,A43192,39996,3,2
6184,A10535,22800,2,4
61520,A62168,11487,4,3
30825,A48737,39580,4,3
10338,A89147,70745,3,4
87378,A69878,35212,3,4
73065,A73581,34538,1,4
3971,A29405,87337,2,3
28617,A55251,75419,1,3
55727,A28804,73410,2,3
25445,A38709,4998,3,2
83181,A77520,59945,1,2
83463,A67928,24946,2,2
9991,A74071,79246,3,4
24758,A74270,43847,1,4
20803,A95222,49317,1,2
17778,A95143,65324,2,3
97259,A11718,83320,2,3
58561,A71862,67773,3,1
69572,A12076,40358,1,2
9220,A33544,18478,2,2
26518,A48751,40853,2,3
27276,A72478,45063,4,4
16036,A18096,22768,4,3
91230,A66688,53002,3,2
81015,A59182,15306,3,4
12121,A25735,52102,4,3
27339,A33765,39221,3,3
83005,A2859,48903,1,2
89590,A76408,16306,2,3
13113,A18290,88538,1,2
29166,A31734,1281,2,3
9931,A98630,84865,1,1
90223,A60265,86890,4,2
94550,A58130,55437,2,4
87307,A43942,81158,2,2
15074,A96401,86226,4,4
30165,A56054,1033,3,2
10293,A15060,98960,3,2
22492,A75606,81805,2,3
8301,A82683,31379,2,4
13492,A32478,25269,3,3
48767,A88656,46816,3,2
34159,A68249,70419,4,2
75282,A35847,99636,4,1
79104,A7628,78688,3,3
59284,A88144,65814,4,4
74756,A91083,24046,2,3
95358,A62000,64643,1,3
1894,A48760,37656,2,4
55709,A82340,60075,4,3
33110,A84336,96783,4,3
6364,A2857,36056,1,3
141,A8222,68780,1,3
1652,A43306,97842,4,1
75336,A99027,77896,3,3
75720,A7566,90536,4,4
39970,A27626,74335,3,3
41555,A91506,710,4,3
99845,A947,72052,1,3
7214,A34411,8645,3,2
52726,A75197,61698,4,1
88599,A34183,40282,2,2
16387,A58002,60616,2,2
61298,A41889,96022,1,1
90881,A59617,87439,3,3
3146,A59295,13534,1,2
99020,A51081,33627,1,4
85897,A25816,88123,2,1
28661,A71048,57817,2,4
5344,A72416,18714,2,4
79149,A57409,75746,4,2
11459,A9243,86571,4,3
98211,A3412,45212,4,1
73305,A28140,24974,1,4
11892,A92088,16830,4,4
92947,A73923,56625,2,2
57402,A87254,38144,4,2
66523,A55540,66026,2,4
85561,A60333,92753,4,2
99512,A25385,118,1,4
57159,A55367,82449,3,2
89918,A22676,74171,2,2
11568,A62716,66647,4,3
52595,A16186,39469,3,4
50596,A36737,41132,2,3
21552,A8741,44248,1,4
55878,A86312,20956,2,1
65861,A61550,14537,1,4
44240,A73315,10508,4,3
98759,A26900,86771,1,2
25553,A63029,13322,1,2
65625,A69629,34097,2,4
44189,A51579,23722,3,1
9350,A16417,79286,2,3
46834,A74552,43923,2,3
937,A62924,13104,3,1
5344,A59131,76827,3,2
82129,A89068,77544,1,3
33761,A34585,2934,2,4
40772,A81710,14571,4,4
27897,A2540,73057,2,1
26927,A58878,54735,2,4
52774,A46936,22249,1,4
8633,A70683,48156,4,2
23448,A93768,39019,3,4
19626,A81176,21719,3,4
38151,A96066,36493,2,1
30751,A49956,69131,4,1
84366,A55396,69162,3,4
71905,A10623,15657,4,1
40485,A76217,31805,1,2
22946,A16268,82918,2,2
88620,A88563,66879,1,3
57458,A52970,12730,1,4
10077,A90055,473,3,1
56848,A52309,88005,4,4
64767,A90010,4473,4,1
61788,A56011,37752,1,3
60557,A64688,83729,4,1
48096,A61317,7099,1,3
83415,A342,81847,4,1
95217,A66330,87041,1,4
80749,A47733,79748,1,1
73255,A49307,27696,2,2
94345,A37977,42282,4,2
31973,A50565,64241,2,3
65071,A7961,24807,3,2
8191,A41604,77819,1,4
80267,A12213,1135,1,1
1311,A61855,60060,1,2
30275,A14363,73874,2,1
9769,A81176,21719,4,1
74822,A77632,73775,4,3
79070,A31027,89728,1,4
113,A75336,40924,2,4
20135,A56560,16560,1,2
58259,A72618,68776,3,2
64751,A87872,30931,1,3
49935,A76479,70645,1,3
17497,A11282,87717,3,3
66659,A61506,65605,4,2
5858,A22385,9282,1,1
35482,A92615,92519,2,3
36933,A61078,79906,4,2
36218,A25959,92922,3,4
7550,A5227,86740,2,2
7184,A63666,8287,4,4
37464,A33968,76147,2,2
24749,A79153,83445,4,4
93187,A54006,52231,1,4
94400,A26456,83173,2,4
25238,A87990,15323,4,3
4887,A55392,8049,2,3
25870,A59442,70372,2,2
25969,A83816,35309,1,1
82777,A57912,51454,4,2
47331,A97462,35816,4,3
72198,A45704,95418,4,1
31295,A17729,23261,1,3
16222,A8280,23446,4,2
63135,A60274,3183,1,1
70690,A58892,46103,2,1
88305,A19245,1039,1,2
99985,A33143,5254,3,2
45486,A1007,9082,3,1
52710,A98525,58509,4,1
39515,A26580,94503,4,3
9293,A29062,99875,2,2
37103,A66973,288,2,4
89546,A9616,18545,1,3
32620,A4018,63059,3,4
79250,A30896,78260,4,3
56849,A99199,7038,1,3
92847,A96856,99992,2,1
24892,A63265,80213,1,1
75257,A79884,92334,3,3
60069,A30734,45520,1,2
4105,A76782,32126,4,1
3121,A24080,91060,3,3
6738,A35038,36524,2,2
2269,A22667,62890,1,2
22223,A80100,66872,1,3
73796,A66614,50942,4,1
11124,A46929,7175,4,1
39105,A474,6336,2,2
38244,A60725,22995,3,4
7303,A4202,86094,3,2
66742,A94142,16949,4,1
23121,A79031,43398,4,4
53601,A13721,16347,4,2
98502,A12903,67054,3,3
58792,A45566,20515,3,2
13386,A61034,46230,4,4
16682,A38395,76157,1,3
96766,A10161,82019,2,4
45842,A8635,17542,4,1
42662,A60296,27170,3,4
65502,A55009,71494,3,1
26178,A59269,73241,4,3
28564,A66109,44639,3,2
43721,A57274,1758,2,4
87110,A13852,98839,3,4
14706,A86661,27150,4,2
6036,A25873,84986,1,1
6745,A11397,60601,2,1
17600,A58761,52199,4,4
89122,A29666,69914,4,1
10345,A85498,79215,3,2
4477,A49916,3124,1,1
10113,A51341,74827,3,2
51500,A330,27642,3,4
22220,A12556,92184,4,2
47055,A25816,63123,2,1
44597,A47621,12116,2,4
31871,A16501,57716,2,3
642,A63958,72655,3,2
46335,A53455,86213,2,1
47589,A46099,2830,3,4
89622,A9896,67136,2,4
89357,A76193,49474,3,3
51958,A57839,85274,2,2
52809,A94833,8627,3,1
85642,A98461,62772,1,3
87812,A46496,11066,1,2
72021,A58309,77702,3,2
34939,A16289,3405,2,1
40289,A82298,52630,3,3
41153,A73522,21197,1,2
31618,A21445,17540,1,3
13390,A50810,43858,2,4
88448,A45343,32878,2,3
84946,A66491,44163,3,2
63881,A32303,25382,1,1
9098,A74270,15548,3,3
7209,A21779,80704,2,2
31322,A58484,19333,4,4
79071,A67685,85556,1,1
3823,A63972,45698,2,3
85842,A54855,36266,2,2
93027,A25403,35293,1,3
21196,A21630,89114,4,2
86743,A80675,53872,4,2
80949,A17056,52511,4,3
15963,A92453,69411,4,2
92417,A56033,47927,3,2
23939,A36680,31146,1,3
93922,A79826,84281,2,4
86622,A38369,17956,2,1
32491,A51883,23303,1,4
4783,A81177,88779,1,1
60858,A25088,8173,4,1
50079,A19467,82643,3,4
96696,A95151,77059,3,3
7339,A63953,20999,3,4
95543,A60532,97507,1,2
92713,A73434,98653,3,3
13599,A24562,75628,2,1
97990,A85672,95611,3,1
89921,A78770,67316,4,3
76117,A78304,19472,3,1
61477,A84021,72744,1,1
10869,A54737,95462,2,1
46459,A85716,46480,2,1
60566,A98189,67348,3,3
85412,A23943,78449,4,4
83235,A51224,31931,2,2
20793,A60595,61051,2,4
75165,A86630,88673,4,3
80028,A53195,50174,1,1
50780,A66593,60775,1,2
22298,A53602,57557,4,4
74234,A42468,80715,2,1
76899,A71019,13820,2,4
48943,A31346,81777,4,1
97541,A57102,47936,3,4
19163,A36636,91566,2,2
95058,A6654,40715,4,2
70734,A13743,6864,1,2
74056,A21584,39943,4,4
13757,A80380,75021,3,2
5749,A12559,30849,1,3
27704,A81868,80940,2,1
17831,A37452,81763,3,4
564,A75327,88230,3,3
14971,A97359,48569,1,2
39001,A65153,93956,1,2
71485,A56630,22155,2,4
42877,A26803,52537,3,2
16541,A1419,24279,2,1
75049,A71255,2924,2,1
58929,A41938,89430,2,3
68255,A67927,45236,1,4
99685,A39409,11153,2,2
27334,A68356,54684,4,2
69963,A52252,27172,4,4
99328,A80865,16064,1,1
91134,A32642,47790,2,3
72935,A59216,34687,3,4
81594,A94895,28860,4,4
86323,A37247,38912,3,2
48046,A92037,9434,4,1
39922,A98545,78883,2,1
34612,A97016,55608,2,3
91842,A59971,37065,4,4
17630,A35218,56682,3,3
20607,A85410,65714,4,3
75779,A16749,64808,3,1
28535,A1247,12287,3,1
65079,A1531,33335,2,1
14503,A85247,34319,3,2
20201,A5096,59745,4,1
57657,A23566,22713,4,2
90633,A15047,36247,4,2
65270,A74556,98536,4,3
48345,A56218,4047,1,4
38911,A10618,33923,1,4
91212,A30916,73015,2,4
22911,A84486,69974,1,4
87219,A34466,42945,4,2
17974,A55597,48701,3,3
58628,A34576,45805,4,4
79760,A27244,74930,2,3
23167,A85496,11786,4,1
48052,A31465,15916,1,2
75920,A37409,99697,2,4
9327,A87820,82454,3,4
26791,A3888,13288,2,3
91622,A6344,70470,2,4
35966,A9123,82920,2,3
24399,A52804,78969,1,3
54214,A79380,57446,3,3
84921,A47562,38157,3,4
31642,A79990,88087,1,2
52247,A71566,76993,3,1
84501,A60041,94754,1,4
29085,A72568,41426,1,3
24084,A41882,91826,2,4
45115,A18656,93482,1,2
60346,A53473,48225,3,4
298,A33659,55722,1,4
16729,A24325,8081,1,2
91543,A22338,44317,1,4
50569,A48300,35168,4,4
73062,A98617,9558,2,4
44899,A99947,87187,4,2
75381,A41666,6844,4,2
4107,A55171,33118,1,1
40343,A72418,57442,2,4
95187,A15295,39023,3,1
96764,A20041,98309,2,2
20877,A18983,75565,1,2
8482,A50824,33505,2,3
98593,A30769,19509,4,3
33942,A14825,40719,3,2
24118,A83327,7820,4,3
70879,A76979,93011,4,2
15693,A92039,11791,3,1
25173,A27203,99928,2,1
27155,A23409,60010,4,1
91157,A30821,12936,2,3
28876,A36206,24075,1,2
99936,A84838,59229,4,1
28737,A44604,56547,2,1
25495,A1313,26230,4,3
89436,A8452,4302,3,3
62053,A15379,74744,3,4
9273,A16274,9025,1,3
34054,A74988,87596,1,1
57335,A72124,49603,3,2
50358,A8643,66998,1,1
67116,A43340,25177,3,4
82298,A37840,80960,1,2
51563,A49781,16694,4,3
13010,A76315,69032,3,3
67911,A20570,13569,2,3
39828,A574,7248,4,3
40969,A46872,92122,2,2
48379,A67845,18923,2,2
59615,A50330,62445,1,4
42517,A34272,65503,3,1
55479,A49457,90565,2,1
97510,A33361,87723,2,2
26311,A61765,21916,3,1
55752,A85815,991,2,1
73922,A51199,92129,1,4
92368,A31162,94929,4,2
63130,A31826,44613,2,4
99418,A40896,29424,1,2
66239,A13985,50210,4,3
1316,A90861,79138,4,3
63581,A60752,492,1,4
66245,A58284,47133,4,1
12684,A41113,13477,2,3
62297,A75744,19072,2,2
94881,A74445,55130,1,4
91985,A84486,92588,1,3
2747,A41289,85487,1,1
14126,A29463,55850,4,3
66858,A89872,84946,3,3
79665,A88400,67006,3,1
33893,A216,88265,2,1
56438,A30128,70707,3,3
49389,A26142,83603,2,1
89513,A57655,14779,2,2
68795,A5935,25715,1,4
43018,A18538,76795,4,3
91117,A76740,52846,2,4
41364,A35025,98935,1,2
85356,A87831,52081,3,4
65865,A32860,95608,1,2
14323,A16466,15240,3,4
21167,A46758,24095,2,1
44523,A59020,3496,3,4
19797,A65446,58519,1,1
44280,A92856,43986,2,4
44053,A89575,17497,1,2
15729,A56571,48293,3,4
63694,A7709,19836,2,1
29760,A92168,4764,3,3
39656,A10957,56524,3,1
5963,A44594,91670,1,4
23447,A90854,97318,3,4
27464,A52672,57484,1,2
51417,A74083,46958,4,3
98054,A71382,28987,4,3
75776,A23849,2832,2,1
18301,A63336,25655,3,3
58439,A75002,58215,3,2
41204,A82371,99484,2,2
19600,A32161,89332,3,2
55402,A13772,32739,1,3
44068,A89921,3795,3,2
39923,A32806,33098,3,3
5081,A84018,11298,3,4
89246,A89732,76335,1,4
54209,A82207,82576,4,3
71234,A20607,81902,1,2
59536,A76813,70537,3,3
45686,A4606,45903,3,1
43161,A2564,84055,1,2
81535,A87519,15461,3,4
17672,A4133,17052,3,1
40798,A84150,71948,4,2
2824,A74138,62932,2,1
43528,A1908,59684,1,1
96352,A33785,39287,4,4
5201,A48762,64439,3,4
48981,A56877,34106,1,3
66563,A65332,64509,3,1
71997,A54818,20679,2,1
32043,A11842,33561,1,2
73042,A58611,4611,4,2
43765,A34537,33983,2,1
51969,A42400,34955,3,3
64530,A74329,11692,4,2
35438,A94453,1739,3,3
38864,A6716,64434,4,1
36103,A20539,56948,1,1
67903,A32303,72210,4,3
89918,A15289,92843,4,1
45213,A34700,56132,2,2
26726,A78494,12693,1,1
49099,A27288,50283,2,3
19696,A27680,60324,3,4
46973,A92046,3531,2,1
48628,A55552,99237,2,3
51218,A22835,744,2,3
8382,A20533,74235,4,4
1515,A87031,7011,2,4
29808,A72338,23469,4,4
5736,A27959,78750,1,1
55889,A60737,71697,4,3
80024,A72139,67227,1,2
50787,A11666,94299,3,3
53586,A80290,22603,1,1
65760,A40718,94504,2,3
75937,A61544,15990,2,4
4363,A89272,77862,1,3
64161,A41359,67815,2,2
70210,A70503,30865,4,1
14621,A92525,286,3,2
27000,A58245,92850,3,2
64164,A36997,16785,3,2
50511,A29406,38182,1,3
88073,A41695,64026,1,3
19881,A43701,19159,1,4
95184,A86932,53692,1,1
43200,A10892,8141,4,4
84309,A75097,37145,4,1
13096,A29888,89502,1,2
11420,A99914,63192,1,2
61593,A82566,87351,4,2
26743,A43029,55234,3,4
42240,A78654,23970,4,1
14622,A46814,53998,2,4
77682,A39124,65955,3,2
6387,A61482,31531,1,3
80622,A97784,82011,3,3
70270,A2688,83638,3,3
78001,A13259,3663,1,4
56808,A75135,24169,2,1
6517,A89097,74556,3,4
31152,A90524,86634,3,3
6938,A91716,76826,3,3
10688,A11322,3444,1,1
38726,A16114,90354,3,2
53976,A33275,77507,1,4
22966,A20000,76518,2,3
75923,A68061,43745,4,3
14419,A8067,17293,1,4
4699,A42689,86330,2,4
95132,A23602,6859,4,2
99716,A29681,9066,1,4
84742,A82696,53728,4,4
75242,A82908,49157,2,4
9949,A53896,67977,1,1
28071,A83669,82181,1,3
32601,A86177,41184,1,3
78033,A89122,3600,2,4
98338,A90146,31956,4,2
23624,A28381,10367,4,4
71716,A18930,81735,1,2
13004,A47574,42778,1,3
23558,A92856,36965,2,2
2984,A27582,67786,4,2
89315,A42303,69064,4,1
73320,A61458,232,1,4
8690,A75167,22683,4,3
24372,A33144,91235,2,4
37220,A70912,61545,1,1
10519,A51892,89130,2,4
63195,A90600,58618,1,2
88376,A14103,87308,1,3
25728,A68332,32154,3,4
5084,A52874,65028,4,4
20108,A14269,59663,3,4
87342,A84018,62186,4,1
64266,A5717,50603,3,4
91364,A20816,87357,4,3
98250,A36202,56151,2,4
21874,A46346,52308,3,2
90922,A32459,87252,3,2
36257,A48149,12545,4,3
87005,A33442,70917,3,1
6793,A82407,81472,1,2
32473,A69359,17139,2,3
74743,A27166,97026,2,4
67637,A77395,80730,1,4
61647,A11967,58122,1,3
36511,A10107,28988,4,2
460,A5275,55410,3,1
658,A55087,92131,1,1
60252,A93161,88381,2,4
86364,A19953,84965,3,4
10899,A49447,59430,3,4
61769,A81999,60241,3,3
87388,A47889,86910,1,4
54444,A46170,96811,4,3
